date,strategy_name,daily_gross_pnl,daily_pnl,daily_fees,cumulative_pnl,starting_equity,equity,equity_peak,cumulative_return,daily_return,daily_return_pct,rolling_return_3d,rolling_return_3d_pct,rolling_return_5d,rolling_return_5d_pct,rolling_return_10d,rolling_return_10d_pct,drawdown,drawdown_pct,rolling_volatility_5d,rolling_volatility_5d_pct,rolling_volatility_10d,rolling_volatility_10d_pct,total_trades,winning_trades,losing_trades,flat_trades,avg_trade_pnl,median_trade_pnl,avg_trade_duration_minutes,avg_mae,avg_mfe,opening_session_pnl,opening_session_trades,mid_session_pnl,mid_session_trades,closing_session_pnl,closing_session_trades,unknown_session_pnl,unknown_session_trades,weekday,month
2021-03-26,strategy_02,-12644.0,-12658.4,14.4,-12658.4,100000.0,87341.6,100000.0,-0.126584,-0.126584,-12.6584,,,,,,,-12658.4,-0.126584,,,,,36,9,27,0,-351.6222222222,-416.65,2.8828703704,,,-4099.75,5,-5659.8,22,-2898.85,9,0.0,0,Friday,2021-03
2021-03-30,strategy_02,4624.5,4610.1,14.4,-8048.3,87341.6,91951.7,100000.0,-0.080483,0.0527824084,5.2782408383,,,,,,,-8048.3,-0.080483,1.4236767304,142.3676730419,1.4236767304,142.3676730419,36,21,15,0,128.0583333333,40.85,3.6444444444,,,2339.25,10,2270.85,26,0.0,0,0.0,0,Tuesday,2021-03
2021-03-31,strategy_02,-3017.75,-3026.55,8.8,-11074.85,91951.7,88925.15,100000.0,-0.1107485,-0.0329145628,-3.2914562754,-0.1107485,-11.07485,,,,,-11074.85,-0.1107485,1.1628098719,116.2809871896,1.1628098719,116.2809871896,22,6,16,0,-137.5704545455,-176.4,2.6378787879,,,-382.35,4,-2221.55,17,-422.65,1,0.0,0,Wednesday,2021-03
2021-04-01,strategy_02,3011.5,2999.1,12.4,-8075.75,88925.15,91924.25,100000.0,-0.0807575,0.0337261169,3.3726116852,0.0524681252,5.2468125155,,,,,-8075.75,-0.0807575,1.1140021346,111.4002134569,1.1140021346,111.4002134569,31,12,19,0,96.7451612903,-113.65,3.926344086,,,-52.45,3,3215.2,22,-163.65,6,0.0,0,Thursday,2021-04
2021-04-05,strategy_02,6569.5,6556.3,13.2,-1519.45,91924.25,98480.55,100000.0,-0.0151945,0.0713228555,7.1322855503,0.0710030375,7.1003037464,-0.0151945,-1.51945,,,-1519.45,-0.0151945,1.1472933049,114.7293304851,1.1472933049,114.7293304851,33,11,22,0,198.6757575758,-177.9,3.4252525253,,,12363.5,5,-3369.95,23,-2437.25,5,0.0,0,Monday,2021-04
2021-04-06,strategy_02,5726.75,5713.95,12.8,4194.5,98480.55,104194.5,104194.5,0.041945,0.0580211016,5.8021101629,0.1717101405,17.1710140495,0.1929538731,19.2953873069,,,0.0,0.0,0.5839982469,58.3998246864,1.1027626354,110.2762635358,32,12,20,0,178.5609375,-203.65,3.8276041667,,,6004.0,5,889.7,22,-1179.75,5,0.0,0,Tuesday,2021-04
2021-04-07,strategy_02,-1058.25,-1061.85,3.6,3132.65,104194.5,103132.65,104194.5,0.0313265,-0.010191037,-1.0191036955,0.1219308289,12.1930828916,0.1215959031,12.1595903067,,,-1061.85,-0.010191037,0.6309904042,63.0990404194,1.0267389624,102.673896244,9,3,6,0,-117.9833333333,-386.65,3.8814814815,,,-842.45,8,-219.4,1,0.0,0,0.0,0,Wednesday,2021-04
2021-04-08,strategy_02,3566.25,3552.25,14.0,6684.9,103132.65,106684.9,106684.9,0.066849,0.0344435055,3.4443505524,0.0833093438,8.3309343825,0.199715716,19.971571597,,,0.0,0.0,0.4412493139,44.1249313901,0.9714911477,97.1491147706,35,13,22,0,101.4928571429,-91.9,4.0138095238,,,-1208.75,5,15.9,24,4745.1,6,0.0,0,Thursday,2021-04
2021-04-09,strategy_02,-9006.5,-9025.3,18.8,-2340.4,106684.9,97659.6,106684.9,-0.023404,-0.0845977266,-8.4597726576,-0.0627182817,-6.2718281675,0.0623921327,6.2392132653,,,-9025.3,-0.0845977266,0.8965435649,89.6543564922,1.0305386673,103.0538667343,47,7,40,0,-192.0276595745,-305.4,2.7507092199,,,-1624.2,13,-6354.5,30,-1046.6,4,0.0,0,Friday,2021-04
2021-04-12,strategy_02,-11910.0,-11926.4,16.4,-14266.8,97659.6,85733.2,106684.9,-0.142668,-0.1221221467,-12.2122146722,-0.1687094242,-16.8709424222,-0.1294402803,-12.944028034,-0.142668,-14.2668,-20951.7,-0.1963886173,1.0913046586,109.1304658586,1.1364867656,113.6486765559,41,11,30,0,-290.887804878,-395.4,2.8630081301,,,-2416.0,5,-7582.7,28,-1927.7,8,0.0,0,Monday,2021-04
