date,strategy_name,daily_gross_pnl,daily_pnl,daily_fees,cumulative_pnl,starting_equity,equity,equity_peak,cumulative_return,daily_return,daily_return_pct,rolling_return_3d,rolling_return_3d_pct,rolling_return_5d,rolling_return_5d_pct,rolling_return_10d,rolling_return_10d_pct,drawdown,drawdown_pct,rolling_volatility_5d,rolling_volatility_5d_pct,rolling_volatility_10d,rolling_volatility_10d_pct,total_trades,winning_trades,losing_trades,flat_trades,avg_trade_pnl,median_trade_pnl,avg_trade_duration_minutes,avg_mae,avg_mfe,opening_session_pnl,opening_session_trades,mid_session_pnl,mid_session_trades,closing_session_pnl,closing_session_trades,unknown_session_pnl,unknown_session_trades,weekday,month
2021-03-26,strategy_S4-1,-15714.75,-15741.55,26.8,-15741.55,100000.0,84258.45,100000.0,-0.1574155,-0.1574155,-15.74155,,,,,,,-15741.55,-0.1574155,,,,,67,19,48,0,-234.9485074627,-387.9,5.9649253731,,,-1253.9,11,-10167.4,46,-4320.25,10,0.0,0,Friday,2021-03
2021-03-30,strategy_S4-1,1870.25,1847.45,22.8,-13894.1,84258.45,86105.9,100000.0,-0.138941,0.0219259908,2.1925990806,,,,,,,-13894.1,-0.138941,1.4234789533,142.3478953282,1.4234789533,142.3478953282,57,22,35,0,32.4114035088,-88.9,6.0912280702,,,2936.55,8,287.6,46,-1376.7,3,0.0,0,Tuesday,2021-03
2021-03-31,strategy_S4-1,-10526.25,-10550.25,24.0,-24444.35,86105.9,75555.65,100000.0,-0.2444435,-0.1225264471,-12.2526447084,-0.2444435,-24.44435,,,,,-24444.35,-0.2444435,1.2324445011,123.2444501064,1.2324445011,123.2444501064,60,15,45,0,-175.8375,-279.65,5.4427777778,,,-438.1,14,-6457.8,37,-3654.35,9,0.0,0,Wednesday,2021-03
2021-04-01,strategy_S4-1,7084.25,7059.05,25.2,-17385.3,75555.65,82614.7,100000.0,-0.173853,0.0934284862,9.3428486156,-0.0195084291,-1.9508429125,,,,,-17385.3,-0.173853,1.6310958755,163.1095875483,1.6310958755,163.1095875483,63,24,39,0,112.0484126984,-115.9,6.5806878307,,,-988.75,15,8406.05,38,-358.25,10,0.0,0,Thursday,2021-04
2021-04-05,strategy_S4-1,-5725.0,-5754.6,29.6,-23139.9,82614.7,76860.1,100000.0,-0.231399,-0.0696558845,-6.9655884485,-0.1073770787,-10.737707869,-0.231399,-23.1399,,,-23139.9,-0.231399,1.4700849127,147.0084912655,1.4700849127,147.0084912655,74,21,53,0,-77.7648648649,-345.4,4.9882882883,,,7097.9,14,-9458.9,51,-3393.6,9,0.0,0,Monday,2021-04
2021-04-06,strategy_S4-1,-2986.25,-3010.65,24.4,-26150.55,76860.1,73849.45,100000.0,-0.2615055,-0.0391705189,-3.9170518904,-0.0225820306,-2.2582030596,-0.1235365711,-12.3536571109,,,-26150.55,-0.2615055,1.1861881947,118.6188194705,1.3427663358,134.2766335838,61,22,39,0,-49.3549180328,-260.4,6.4467213115,,,4717.95,12,-6051.5,40,-1677.1,9,0.0,0,Tuesday,2021-04
2021-04-07,strategy_S4-1,-3087.0,-3093.0,6.0,-29243.55,73849.45,70756.45,100000.0,-0.2924355,-0.0418825056,-4.1882505557,-0.143536804,-14.3536803983,-0.1782624652,-17.8262465174,,,-29243.55,-0.2924355,1.1317962194,113.179621942,1.243328715,124.3328714982,15,4,11,0,-206.2,-402.9,4.5744444444,,,-3521.6,14,428.6,1,0.0,0,0.0,0,Wednesday,2021-04
2021-04-08,strategy_S4-1,1121.25,1096.05,25.2,-28147.5,70756.45,71852.5,100000.0,-0.281475,0.0154904606,1.5490460587,-0.0651521401,-6.5152140057,-0.0490122181,-4.9012218146,,,-28147.5,-0.281475,0.9190770384,91.9077038416,1.2056649902,120.5664990225,63,26,37,0,17.3976190476,-183.4,6.1481481481,,,-1106.45,13,3437.9,44,-1235.4,6,0.0,0,Thursday,2021-04
2021-04-09,strategy_S4-1,-11330.5,-11358.1,27.6,-39505.6,71852.5,60494.4,100000.0,-0.395056,-0.1580752235,-15.8075223548,-0.1808415635,-18.0841563478,-0.2677525912,-26.7752591246,,,-39505.6,-0.395056,0.9025857973,90.258579726,1.2861196288,128.6119628801,69,17,52,0,-164.6101449275,-260.4,5.6557971014,,,-2507.1,14,-6701.25,45,-2149.75,10,0.0,0,Friday,2021-04
2021-04-12,strategy_S4-1,-653.5,-678.3,24.8,-40183.9,60494.4,59816.1,100000.0,-0.401839,-0.0112126081,-1.1212608109,-0.1546198262,-15.4619826178,-0.2217535496,-22.1753549631,-0.401839,-40.1839,-40183.9,-0.401839,0.942121895,94.212189497,1.234654845,123.4654845014,62,21,41,0,-10.9403225806,-276.9,6.8411290323,,,6736.5,10,-7514.95,43,100.15,9,0.0,0,Monday,2021-04
2021-04-13,strategy_S4-1,-2923.0,-2948.2,25.2,-43132.1,59816.1,56867.9,100000.0,-0.431321,-0.0492877336,-4.928773357,-0.2085466755,-20.8546675481,-0.2299482257,-22.9948225748,-0.3250777815,-32.5077781516,-43132.1,-0.431321,0.9400886291,94.0088629072,1.0896420757,108.9642075726,63,25,38,0,-46.7968253968,-152.65,5.9455026455,,,-8259.8,12,8166.1,41,-2854.5,10,0.0,0,Tuesday,2021-04
2021-04-15,strategy_S4-1,3477.25,3453.25,24.0,-39678.85,56867.9,60321.15,100000.0,-0.3967885,0.060724064,6.0724064015,-0.0028639015,-0.2863901452,-0.147481961,-14.7481961009,-0.2994539282,-29.9453928244,-39678.85,-0.3967885,1.1755030243,117.550302434,1.1553867493,115.5386749268,60,23,37,0,57.5541666667,-357.65,6.9002777778,,,6831.2,12,-6623.2,43,3245.25,5,0.0,0,Thursday,2021-04
2021-04-16,strategy_S4-1,-3895.25,-3920.05,24.8,-43598.9,60321.15,56401.1,100000.0,-0.435989,-0.0649863273,-6.498632735,-0.0570916526,-5.7091652582,-0.2150433179,-21.5043317908,-0.253515786,-25.3515786046,-43598.9,-0.435989,1.1341572044,113.4157204351,1.0714984716,107.1498471648,62,25,37,0,-63.2266129032,-195.65,6.1424731183,,,-7622.8,17,329.45,37,3373.3,8,0.0,0,Friday,2021-04
2021-04-19,strategy_S4-1,-2806.0,-2832.4,26.4,-46431.3,56401.1,53568.7,100000.0,-0.464313,-0.0502188787,-5.021887871,-0.0580151544,-5.8015154419,-0.1144849771,-11.4484977122,-0.3515839191,-35.1583919085,-46431.3,-0.464313,0.7220170641,72.2017064074,0.8649328743,86.4932874263,66,22,44,0,-42.9151515152,-308.15,6.2851010101,,,-877.35,14,-5950.0,45,3994.95,7,0.0,0,Monday,2021-04
2021-04-20,strategy_S4-1,8632.5,8604.5,28.0,-37826.8,53568.7,62173.2,100000.0,-0.378268,0.1606255145,16.0625514526,0.0307031613,3.0703161329,0.0394057787,3.9405778712,-0.1910861422,-19.1086142225,-37826.8,-0.378268,1.3841964919,138.4196491906,1.2713107965,127.1310796513,70,27,43,0,122.9214285714,-104.15,5.5461904762,,,-708.2,13,30.25,50,9282.45,7,0.0,0,Tuesday,2021-04
2021-04-22,strategy_S4-1,3579.25,3558.45,20.8,-34268.35,62173.2,65731.65,100000.0,-0.3426835,0.0572344676,5.7234467584,0.1654320572,16.5432057176,0.1558656114,15.5865611355,-0.1099236352,-10.9923635179,-34268.35,-0.3426835,1.3123213144,131.2321314402,1.3126990997,131.2699099736,52,23,29,0,68.4317307692,-205.4,7.8567307692,,,329.45,7,4438.85,36,-1209.85,9,0.0,0,Thursday,2021-04
2021-04-23,strategy_S4-1,5788.5,5773.3,15.2,-28495.05,65731.65,71504.95,100000.0,-0.2849505,0.0878313567,8.7831356736,0.3348270539,33.4827053858,0.1854042902,18.5404290203,0.0105785409,1.0578540896,-28495.05,-0.2849505,1.3522034501,135.2203450071,1.3727033956,137.2703395583,38,15,23,0,151.9289473684,-179.4,6.9486842105,,,0.0,0,3505.05,33,2268.25,5,0.0,0,Friday,2021-04
2021-04-26,strategy_S4-1,3330.0,3305.6,24.4,-25189.45,71504.95,74810.55,100000.0,-0.2518945,0.0462289674,4.6228967365,0.203260408,20.3260408021,0.3264023219,32.6402321941,0.0411683657,4.1168365749,-25189.45,-0.2518945,1.0823804848,108.2380484778,1.3864654505,138.6465450528,61,29,32,0,54.1901639344,-25.4,6.3661202186,,,2731.45,12,179.25,40,394.9,9,0.0,0,Monday,2021-04
2021-04-27,strategy_S4-1,5944.0,5921.2,22.8,-19268.25,74810.55,80731.75,100000.0,-0.1926825,0.0791492644,7.9149264375,0.2282020914,22.8202091382,0.5070694267,50.7069426736,0.3345326179,33.4532617895,-19268.25,-0.1926825,0.6360991152,63.6099115227,1.1019792114,110.1979211449,57,25,32,0,103.8807017544,-36.4,7.2801169591,,,-579.1,14,4930.7,37,1569.6,6,0.0,0,Tuesday,2021-04
2021-04-28,strategy_S4-1,5633.75,5608.95,24.8,-13659.3,80731.75,86340.7,100000.0,-0.136593,0.0694763832,6.9476383207,0.2074786431,20.7478643087,0.3887124999,38.871249992,0.4434357974,44.3435797386,-13659.3,-0.136593,0.2364866732,23.6486673204,1.0898982647,108.9898264695,62,30,32,0,90.4669354839,-16.15,7.0107526882,,,1880.95,12,4200.25,40,-472.25,10,0.0,0,Wednesday,2021-04
2021-04-29,strategy_S4-1,15264.75,15242.35,22.4,1583.05,86340.7,101583.05,101583.05,0.0158305,0.176537253,17.6537252999,0.3578706479,35.7870647923,0.5454206611,54.5420661127,0.7862985973,78.6298597275,0.0,0.0,0.7074848469,70.7484846936,1.1540889256,115.4088925608,56,17,39,0,272.1848214286,-287.9,7.0782738095,,,7538.15,9,8727.3,38,-1023.1,9,0.0,0,Thursday,2021-04
2021-04-30,strategy_S4-1,-5866.5,-5892.9,26.4,-4309.85,101583.05,95690.15,101583.05,-0.0430985,-0.0580106622,-5.8010662212,0.1852852193,18.528521926,0.3382311295,33.8231129453,0.5863449221,58.6344922138,-5892.9,-0.0580106622,1.1904351325,119.0435132518,1.2887416533,128.874165329,66,17,49,0,-89.2863636364,-315.775,5.4664141414,,,634.9,14,-9823.25,45,3295.45,7,0.0,0,Friday,2021-04
2021-05-01,strategy_S4-1,-15534.0,-15535.6,1.6,-19845.45,95690.15,80154.55,101583.05,-0.1984545,-0.1623531785,-16.2353178462,-0.0716481335,-7.1648133499,0.071433775,7.1433775049,0.421152247,42.1152247031,-21428.5,-0.2109456253,1.8753995848,187.5399584812,1.562701931,156.2701930961,4,0,4,0,-3883.9,-1977.9,54.0833333333,,,-11577.9,1,-3957.7,3,0.0,0,0.0,0,Saturday,2021-05
2021-05-03,strategy_S4-1,4585.5,4561.5,24.0,-15283.95,80154.55,84716.05,101583.05,-0.1528395,0.0569088093,5.6908809294,-0.1660414803,-16.6041480345,0.0493523304,4.9352330403,0.581446815,58.1446815024,-16867.0,-0.1660414803,1.8457020568,184.5702056773,1.4871778691,148.7177869115,60,22,38,0,76.025,-182.15,6.5513888889,,,986.9,9,6060.9,44,-2486.3,7,0.0,0,Monday,2021-05
2021-05-04,strategy_S4-1,9629.5,9609.1,20.4,-5674.85,84716.05,94325.15,101583.05,-0.0567485,0.1134271487,11.3427148693,-0.0142647911,-1.4264791099,0.092476086,9.2476086017,0.5171351965,51.7135196516,-7257.9,-0.0714479433,1.9285090155,192.850901555,1.4150293571,141.502935708,51,21,30,0,188.4137254902,-116.65,7.4696078431,,,-103.9,11,5025.45,32,4687.55,8,0.0,0,Tuesday,2021-05
2021-05-05,strategy_S4-1,-8725.75,-8748.95,23.2,-14423.8,94325.15,85576.2,101583.05,-0.144238,-0.0927530993,-9.2753099253,0.0676399531,6.7639953066,-0.1575740244,-15.7574024407,0.3019025082,30.1902508152,-16006.85,-0.1575740244,1.5930600994,159.3060099389,1.5596340878,155.9634087768,58,17,41,0,-150.8439655172,-251.65,5.6057471264,,,-4210.4,11,-3347.55,42,-1191.0,5,0.0,0,Wednesday,2021-05
2021-05-06,strategy_S4-1,-7608.5,-7636.5,28.0,-22060.3,85576.2,77939.7,101583.05,-0.220603,-0.0892362596,-8.9236259614,-0.0799889749,-7.9988974935,-0.1854992389,-18.549923895,0.0899902734,8.9990273401,-23643.35,-0.2327489675,1.6339715804,163.3971580387,1.6254591766,162.5459176599,70,26,44,0,-109.0928571429,-218.275,5.9092857143,,,-900.5,15,-7715.55,47,979.55,8,0.0,0,Thursday,2021-05
