ts,status,tick_rate_per_sec,queue_size,queue_wait_avg_ms,tick_delay_avg_ms,latency_avg_ms,latency_p95_ms,api_success_pct,signal_fill_rate_pct,cpu_pct,memory_mb
2026-04-07T07:50:08.409788,STABLE,1.2085085745449953,0.0,0.4874865214029948,277.2845722708031,0.513508288295117,0.7793903350830078,100.0,0.0,0.1,193.61
2026-04-07T07:50:38.582834,STABLE,1.1605773423354846,0.0,0.4849217909969104,277.17080155039224,0.5111057445424221,0.7793903350830078,100.0,0.0,0.05,193.61
2026-04-07T07:51:08.689646,STABLE,1.131876752574941,0.0,0.48016538523664376,277.0414127645268,0.5059458992697976,0.7739067077636719,100.0,0.0,0.03,193.68
2026-04-07T07:51:38.804915,STABLE,1.103924628205183,0.0,0.47531293606007397,276.89909236050585,0.5007584889729818,0.7712841033935547,100.0,0.0,0.03,193.68
2026-04-07T07:52:09.424096,STABLE,1.2046660912797285,0.0,0.48356496987222625,276.7848289814316,0.5090447033152861,0.7715225219726562,100.0,0.0,0.14,193.68
2026-04-07T07:52:39.610559,STABLE,1.1528814504869183,0.0,0.4822659152588388,276.67801346167045,0.5078959125122567,0.7715225219726562,100.0,0.0,0.14,193.68
2026-04-07T07:53:09.794536,STABLE,1.1060580585125066,0.0,0.48260184615968243,276.5690161305454,0.5084912296340399,0.7834434509277344,100.0,0.0,0.09,193.68
2026-04-07T07:53:39.953623,STABLE,1.0679249308788965,0.0,0.48104380462997937,276.45631463422427,0.5069334996638967,0.7834434509277344,100.0,0.0,0.14,193.68
2026-04-07T07:54:10.107843,STABLE,1.035317516816149,0.0,0.47766695271677045,276.3633659081673,0.5035191329557505,0.7793903350830078,100.0,0.0,0.1,193.68
2026-04-07T07:54:40.221175,STABLE,1.010291459763422,0.0,0.4734086471114531,276.2433777270862,0.4989572964649235,0.7739067077636719,100.0,0.0,0.09,193.68
2026-04-07T07:55:10.586416,STABLE,1.15915485219553,0.0,0.47034809048577736,276.1319249684266,0.49590096469485223,0.7715225219726562,100.0,0.0,0.09,193.74
2026-04-07T07:55:40.760863,STABLE,1.1139934258435074,0.0,0.4691798832533386,276.03467701840583,0.4948487285899378,0.7753372192382812,100.0,0.0,0.22,193.74
2026-04-07T07:56:10.937750,STABLE,1.0718024412121663,0.0,0.4689629499590507,275.956094514794,0.4948234717983812,0.7793903350830078,100.0,0.0,0.16,193.76
2026-04-07T07:56:41.089875,STABLE,1.0381033024538548,0.0,0.46780434964820194,275.86935917471436,0.4936471301224616,0.7793903350830078,100.0,0.0,0.08,193.76
2026-04-07T07:57:11.228992,STABLE,1.008740873348511,0.0,0.46552359724843967,275.78109811994426,0.49128022464103727,0.7793903350830078,100.0,0.0,0.08,192.88
2026-04-07T07:57:41.342545,STABLE,1.227945858129074,0.0,0.4630020102979238,275.6845193488576,0.488514840788559,0.7753372192382812,100.0,0.0,0.08,192.88
2026-04-07T07:58:11.939992,STABLE,1.073216953940785,0.0,0.4633242318256442,275.6156159318201,0.4888531642780275,0.7774829864501953,100.0,0.0,0.15,192.95
2026-04-07T07:58:42.114212,STABLE,1.0325944835483973,0.0,0.4623812578973316,275.5659827519031,0.48807600424403236,0.7774829864501953,100.0,0.0,0.12,192.95
2026-04-07T07:59:12.297682,STABLE,1.241948940351449,0.0,0.4626187411221591,275.50866907293147,0.48846903714266693,0.7846355438232422,100.0,0.0,0.08,192.95
2026-04-07T07:59:42.460241,STABLE,1.1944797278674593,0.0,0.46195135422024436,275.42202481171415,0.48783886050838593,0.7846355438232422,100.0,0.0,0.1,192.95
2026-04-07T08:00:12.623695,STABLE,1.1493868846320627,0.0,0.4598163976901915,275.3564297945242,0.48565067065302087,0.7834434509277344,100.0,0.0,0.12,192.95
2026-04-07T08:00:42.746551,STABLE,1.1168636693752243,0.0,0.45669607741840873,275.26241650760375,0.4822968622930221,0.7793903350830078,100.0,0.0,0.27,192.98
2026-04-07T08:01:13.343251,STABLE,1.2276583257124907,0.0,0.45536562083239224,275.1665950458955,0.48096852506545773,0.7774829864501953,100.0,0.0,0.24,192.98
2026-04-07T08:01:43.610715,STABLE,1.152248017447408,0.0,0.47568709322228186,275.1013421762349,0.5014769215415065,0.7793903350830078,100.0,0.0,0.15,193.01
2026-04-07T08:02:13.798803,STABLE,1.1045289514924677,0.0,0.47559036387269477,275.0668009326513,0.5015058198747414,0.7834434509277344,100.0,0.0,0.14,193.11
2026-04-07T08:02:44.070305,STABLE,1.042250011443046,0.0,0.4738639913320842,275.00361437154146,0.49977284512032777,0.7793903350830078,100.0,0.0,0.26,193.11
2026-04-07T08:03:14.263888,STABLE,1.0015404074593832,0.0,0.47835471606490637,274.9323490822669,0.5044074046729815,0.7846355438232422,100.0,0.0,0.27,193.11
2026-04-07T08:03:44.444960,STABLE,1.1974923119370995,0.0,0.47623626231857696,274.8471132972129,0.5022544316544848,0.7834434509277344,100.0,0.0,0.27,193.11
2026-04-07T08:04:14.645725,STABLE,1.1434963140047754,0.0,0.47630658090007966,274.76408983456923,0.502372683693983,0.7834434509277344,100.0,0.0,0.3,193.14
2026-04-07T08:04:44.867853,STABLE,1.0877562175259319,0.0,0.4758161624132993,274.69338432137704,0.5020042155734544,0.7846355438232422,100.0,0.0,0.23,193.2
2026-04-07T08:05:15.118671,STABLE,1.031237038248155,0.0,0.47760498407042157,274.6294070470587,0.5039673257848623,0.7855892181396484,100.0,0.0,0.26,193.2
2026-04-07T08:05:45.307479,STABLE,1.2386003283322784,0.0,0.47594295367935663,274.5438477032864,0.5023192226617045,0.7848739624023438,100.0,0.0,0.35,193.2
2026-04-07T08:06:15.511676,STABLE,1.179008137546152,0.0,0.47530136065965767,274.9955455241134,0.50173757869224,0.7848739624023438,100.0,0.0,0.41,193.2
2026-04-07T08:06:45.749020,STABLE,1.116636859007313,0.0,0.47389944481380136,274.9140871692799,0.5004039478510683,0.7834434509277344,100.0,0.0,0.35,193.2
2026-04-07T08:07:16.046121,STABLE,1.046812539595797,0.0,0.4923229453638116,275.0464205593031,0.5188398905282898,0.7846355438232422,100.0,0.0,0.21,193.2
2026-04-07T08:07:46.226585,STABLE,1.0088777210002473,0.0,0.4917220291444811,274.9633645102129,0.5183267896458253,0.7846355438232422,100.0,0.0,0.53,193.2
2026-04-07T08:08:16.389928,STABLE,1.2132163778009413,0.0,0.4901154206530883,274.8716933581902,0.5166832514887616,0.7834434509277344,100.0,0.0,0.25,193.2
2026-04-07T08:08:46.581244,STABLE,1.1595614532426497,0.0,0.48959432595078306,274.79009202592124,0.5163265656911147,0.7834434509277344,100.0,0.0,0.5,193.2
2026-04-07T08:09:16.791707,STABLE,1.105859581620944,0.0,0.4908416896471175,274.71085507921526,0.5176704661179938,0.7846355438232422,100.0,0.0,0.44,193.2
2026-04-07T08:09:47.013599,STABLE,1.0540378131401296,0.0,0.4896887384759306,274.6317029414692,0.5165686828096806,0.7834434509277344,100.0,0.0,0.44,193.2
2026-04-07T08:10:17.672931,STABLE,1.1352612573538974,0.0,0.5193053507337383,274.5635251204173,0.546109208873674,0.7848739624023438,100.0,0.0,0.15,193.2
2026-04-07T08:10:49.215663,STABLE,1.0106600765674938,0.0,0.5343384008255632,274.9552875253557,0.5611269327824039,0.7970333099365234,100.0,0.0,0.11,193.2
2026-04-07T08:11:22.138896,STABLE,1.0268642895216413,0.0,0.5702862494798667,274.869332861991,0.5973441519211453,0.8141994476318359,100.0,0.0,0.14,193.2
2026-04-07T08:11:52.929797,STABLE,1.0725568151800438,0.0,0.5735816106863267,274.7870648493532,0.6008247580963778,0.8232593536376953,100.0,0.0,0.16,193.2
2026-04-07T08:12:23.133006,STABLE,1.0291075492056376,0.0,0.5733875424426917,274.71087865411,0.6006835514623629,0.8258819580078125,100.0,0.0,0.14,193.21
2026-04-07T08:12:53.443665,STABLE,1.2008817280220072,0.0,0.573080962690065,274.6797437442022,0.6003191996576139,0.8273124694824219,100.0,0.0,0.17,193.21
2026-04-07T08:13:24.308698,STABLE,1.2387816281384476,0.0,0.5786425338286052,274.60016527676936,0.6059237430060344,0.8542537689208984,100.0,0.0,0.18,193.22
2026-04-07T08:13:55.772031,STABLE,1.1099653532781644,0.0,0.5792309690936674,274.5220408807084,0.6064969528238788,0.8592605590820312,100.0,0.0,0.14,193.22
2026-04-07T08:14:25.955845,STABLE,1.0668013950532997,0.0,0.5768758433682102,274.444308418494,0.6041222518974251,0.8578300476074219,100.0,0.0,0.06,193.23
2026-04-07T08:14:56.157307,STABLE,1.0232299295456988,0.0,0.5749711916300632,274.3674612333283,0.6022170456037941,0.8580684661865234,100.0,0.0,0.13,193.23
2026-04-07T08:15:26.349368,STABLE,1.2253341948808583,0.0,0.5728636157416241,274.2897116310701,0.6001556919401582,0.8580684661865234,100.0,0.0,0.16,193.27
2026-04-07T08:15:56.726706,STABLE,1.1212827186178413,0.0,0.5696959333191303,274.2219763976679,0.5969372853956186,0.8578300476074219,100.0,0.0,0.05,193.27
2026-04-07T08:16:27.114890,STABLE,1.0316538844979684,0.0,0.5813822700750684,274.1659665414534,0.6086700632642442,0.8578300476074219,100.0,0.0,0.18,193.28
2026-04-07T08:16:57.594512,STABLE,1.1559405055134144,0.0,0.5849664328528232,274.09440757798365,0.6122733725876105,0.8642673492431641,100.0,0.0,0.13,193.36
2026-04-07T08:17:28.151037,STABLE,1.0267548413955,0.0,0.5848828597590026,274.02453422546387,0.612174933738554,0.8642673492431641,100.0,0.0,0.15,193.37
2026-04-07T08:17:58.332559,STABLE,1.229965031526053,0.0,0.5826575429093499,273.9483983170648,0.6099747257774136,0.8623600006103516,100.0,0.0,0.14,193.38
2026-04-07T08:18:28.565170,STABLE,1.1633775756447111,0.0,0.5851398575028051,273.885961673515,0.6124687873059608,0.8647441864013672,100.0,0.0,0.08,193.44
2026-04-07T08:18:58.881240,STABLE,1.0834520506473246,0.0,0.5832995720460795,273.80955661474286,0.6106261953810425,0.8716583251953125,100.0,0.0,0.13,193.44
2026-04-07T08:19:29.128426,STABLE,1.0286895788005437,0.0,0.5820129700767078,273.73989067313204,0.6093550078061868,0.8747577667236328,100.0,0.0,0.15,193.44
2026-04-07T08:19:59.341174,STABLE,1.2274504517913536,0.0,0.583289417031155,273.66202237676976,0.6106048026765056,0.8766651153564453,100.0,0.0,0.09,193.44
2026-04-07T08:20:29.646501,STABLE,1.1418275113879102,0.0,0.581059250896333,273.5894632555241,0.6083534134279369,0.8757114410400391,100.0,0.0,0.1,193.44
2026-04-07T08:20:59.876858,STABLE,1.084759677713689,0.0,0.5787321207329553,273.518175620094,0.6059998456085911,0.8742809295654297,100.0,0.0,0.12,193.44
2026-04-07T08:21:30.098198,STABLE,1.0355547788771815,0.0,0.5771027202099825,273.44383374076324,0.6043893397733525,0.8716583251953125,100.0,0.0,0.13,193.44
2026-04-07T08:22:00.340911,STABLE,1.2269509226534596,0.0,0.5744186753214948,273.3648087567237,0.6016315963639424,0.8647441864013672,100.0,0.0,0.05,193.44
2026-04-07T08:22:30.515590,STABLE,1.176830058359694,0.0,0.573836893025951,273.29022016845107,0.6010906385936936,0.8747577667236328,100.0,0.0,0.09,193.45
2026-04-07T08:23:00.771440,STABLE,1.1100229287544492,0.0,0.5717140582898154,273.2199934436473,0.5989966969212761,0.8742809295654297,100.0,0.0,0.09,193.45
2026-04-07T08:23:31.287450,STABLE,1.2436467127527824,0.0,0.5734689486388515,273.15178486185334,0.6007956381658475,0.8757114410400391,100.0,0.0,0.08,193.45
2026-04-07T08:24:01.471734,STABLE,1.189824397030545,0.0,0.5715799065275565,273.0785818905804,0.5988680950090206,0.8747577667236328,100.0,0.0,0.09,193.45
2026-04-07T08:24:31.669482,STABLE,1.135662520075049,0.0,0.5703169309277327,273.0128329296152,0.5976218722487782,0.8761882781982422,100.0,0.0,0.12,193.45
2026-04-07T08:25:01.849536,STABLE,1.0905924368710014,0.0,0.5685219849509514,272.9406338873053,0.5958151230244565,0.8747577667236328,100.0,0.0,0.1,193.45
2026-04-07T08:25:32.117053,STABLE,1.0309624701309248,0.0,0.5674318598990676,272.87213844307064,0.5947276394998373,0.8757114410400391,100.0,0.0,0.06,193.45
2026-04-07T08:26:02.283826,STABLE,1.2441496722819807,0.0,0.5655077833626139,272.8009886078699,0.5927718464453616,0.8747577667236328,100.0,0.0,0.09,193.46
2026-04-07T08:26:32.465299,STABLE,1.1909480650824968,0.0,0.5640903713295906,272.748789146765,0.5913902080276514,0.8742809295654297,100.0,0.0,0.13,193.46
2026-04-07T08:27:02.630538,STABLE,1.146265064613618,0.0,0.5627213244759195,272.70714222699746,0.5900523932696563,0.8716583251953125,100.0,0.0,0.1,193.53
2026-04-07T08:27:32.795119,STABLE,1.1039170739906141,0.0,0.5615463877111916,272.64076310444653,0.5889044350724879,0.8742809295654297,100.0,0.0,0.09,193.53
2026-04-07T08:28:03.007197,STABLE,1.0543204650538458,0.0,0.5602015773263338,272.58555009937135,0.5876005943654624,0.8716583251953125,100.0,0.0,0.05,193.53
2026-04-07T08:28:33.174996,STABLE,1.0188722072196026,0.0,0.5591440428957415,272.5348020854749,0.5866016497452293,0.8742809295654297,100.0,0.0,0.03,193.53
2026-04-07T08:29:03.350359,STABLE,1.224835170277712,0.0,0.5572961239745476,272.4675719525644,0.5847598959657111,0.8652210235595703,100.0,0.0,0.12,193.53
2026-04-07T08:29:33.543134,STABLE,1.168450165145145,0.0,0.5560408396476201,272.4103115974589,0.5835547614306472,0.8652210235595703,100.0,0.0,0.08,193.53
2026-04-07T08:30:03.753334,STABLE,1.1143113433348768,0.0,0.5622675754383936,272.3548818802287,0.5898404697860462,0.8652210235595703,100.0,0.0,0.03,193.53
2026-04-07T08:30:33.940499,STABLE,1.069496255835969,0.0,0.5638758292655102,272.3193834249745,0.59144934799513,0.8652210235595703,100.0,0.0,0.08,193.53
2026-04-07T08:31:04.172055,STABLE,1.0191138764335506,0.0,0.5625786029632253,272.2693022909646,0.5901612962663573,0.8652210235595703,100.0,0.0,0.06,193.53
2026-04-07T08:31:34.344999,STABLE,1.2257336071327498,0.0,0.561342995534074,272.21322692155763,0.5889631805557928,0.8716583251953125,100.0,0.0,0.08,193.53
2026-04-07T08:32:04.521737,STABLE,1.1750273957083288,0.0,0.5601164045923676,273.8934337540744,0.587781863957688,0.8647441864013672,100.0,0.0,0.08,193.53
2026-04-07T08:32:34.700425,STABLE,1.1279089416957981,0.0,0.558731433799502,273.8336841135926,0.586425689751487,0.8642673492431641,100.0,0.0,0.05,193.53
2026-04-07T08:33:04.891285,STABLE,1.0823232725679786,0.0,0.557881490485144,273.78007740718306,0.5856443438181472,0.8642673492431641,100.0,0.0,0.04,193.53
2026-04-07T08:33:35.064955,STABLE,1.041704707408989,0.0,0.5567462977747047,273.7178278760158,0.5845559486164962,0.8642673492431641,100.0,0.0,0.12,193.53
2026-04-07T08:34:05.252177,STABLE,1.0024538022749894,0.0,0.5549229219457,273.6392129144924,0.5826928067489285,0.8623600006103516,100.0,0.0,0.08,193.53
2026-04-07T08:34:35.417731,STABLE,1.204031657823962,0.0,0.5535179713986954,273.5712956264402,0.5812895781929797,0.8599758148193359,100.0,0.0,0.16,192.52
2026-04-07T08:35:05.580526,STABLE,1.158812692637956,0.0,0.5523169121774686,273.5138126646851,0.580085580851756,0.8592605590820312,100.0,0.0,0.05,192.52
2026-04-07T08:35:35.752674,STABLE,1.1145357883018043,0.0,0.5511136588385562,273.44759693971304,0.5789089899776088,0.8580684661865234,100.0,0.0,0.08,192.59
2026-04-07T08:36:05.935290,STABLE,1.070469892523833,0.0,0.5499014221837821,273.36805201693124,0.5777560614689005,0.8568763732910156,100.0,0.0,0.06,192.59
2026-04-07T08:36:36.116554,STABLE,1.0303590459949992,0.0,0.5492072134402788,273.2957890838994,0.5771009351351829,0.8578300476074219,100.0,0.0,0.06,192.59
2026-04-07T08:37:06.343873,STABLE,1.229028402446275,0.0,0.5479054961932395,273.22427937023343,0.5757923026906853,0.8566379547119141,100.0,0.0,0.05,192.6
2026-04-07T08:37:36.521997,STABLE,1.1745889572668797,0.0,0.5466282189491813,273.1467329571188,0.574547300263571,0.8563995361328125,100.0,0.0,0.08,192.6
2026-04-07T08:38:06.706117,STABLE,1.1257816556304758,0.0,0.5459524480182548,273.0709905410976,0.5739082316884329,0.8578300476074219,100.0,0.0,0.05,192.6
2026-04-07T08:38:36.886111,STABLE,1.081616908846366,0.0,0.5448759797742323,272.99387546171,0.5728468980404042,0.8568763732910156,100.0,0.0,0.05,192.6
2026-04-07T08:39:07.058053,STABLE,1.0431216732388848,0.0,0.5436208021042992,272.9227644089648,0.5716142049674553,0.8563995361328125,100.0,0.0,0.01,192.6
2026-04-07T08:39:37.228415,STABLE,1.0118091326886434,0.0,0.5425244577623223,272.854696922975,0.5705106192496175,0.8566379547119141,100.0,0.0,0.09,53.32
2026-04-07T08:40:07.459529,STABLE,1.1917123295611203,0.0,0.5411893829664425,272.7841535996519,0.5691716316163384,0.8542537689208984,100.0,0.0,0.03,53.32
2026-04-07T08:40:37.643788,STABLE,1.1418048202993718,0.0,0.5403354377944235,272.7124594653826,0.5683401705687527,0.8542537689208984,100.0,0.0,0.05,53.32
2026-04-07T08:41:07.833136,STABLE,1.0939770884488618,0.0,0.5395453509450878,272.64386890480023,0.5675846016498948,0.8535385131835938,100.0,0.0,0.06,53.32
2026-04-07T08:41:38.024644,STABLE,1.0498370117266353,0.0,0.5386241236511542,272.57556550356804,0.5666908560966959,0.8535385131835938,100.0,0.0,0.05,53.32
2026-04-07T08:42:08.193378,STABLE,1.0141128454122892,0.0,0.5377101898193359,272.5129382821578,0.5658303031438514,0.8494853973388672,100.0,0.0,0.06,53.32
2026-04-07T08:42:38.372991,STABLE,1.2167760660727078,0.0,0.536874382078453,272.44413542825356,0.565025561480509,0.8471012115478516,100.0,0.0,0.08,53.32
2026-04-07T08:43:08.568436,STABLE,1.1609059569367768,0.0,0.5357338585065387,272.3686246317956,0.56388971960714,0.84686279296875,100.0,0.0,0.14,53.34
2026-04-07T08:43:38.743061,STABLE,1.1160874014573439,0.0,0.5352079971566468,272.305090809128,0.5633928373998063,0.8454322814941406,100.0,0.0,0.08,53.34
2026-04-07T08:44:08.922534,STABLE,1.0730941078304148,0.0,0.5345107354745324,272.23639030241026,0.562714347380205,0.8454322814941406,100.0,0.0,0.03,53.35
2026-04-07T08:44:39.105401,STABLE,1.0327176904177147,0.0,0.5338768120714293,272.1658538417449,0.5621015952872346,0.8454322814941406,100.0,0.0,0.09,53.35
2026-04-07T08:45:09.294961,STABLE,1.2398799987205982,0.0,0.5332527525311864,272.0924093670213,0.5614872361891268,0.84686279296875,100.0,0.0,0.06,53.36
2026-04-07T08:45:39.473169,STABLE,1.1875589312427166,0.0,0.5327033515391242,272.0276722250393,0.560956984285779,0.8440017700195312,100.0,0.0,0.05,53.36
2026-04-07T08:46:09.694391,STABLE,1.128210331365842,0.0,0.5318803982880279,271.9626494377624,0.5601337961568177,0.8454322814941406,100.0,0.0,0.05,53.38
2026-04-07T08:46:39.878771,STABLE,1.0832937781551382,0.0,0.5312985235455475,271.89188865280335,0.5595983910029785,0.8404254913330078,100.0,0.0,0.08,53.38
2026-04-07T08:47:10.054935,STABLE,1.0434048334750559,0.0,0.5304063701001631,271.822729260991,0.5587212117572831,0.8373260498046875,100.0,0.0,0.04,53.39
2026-04-07T08:47:40.231426,STABLE,1.00663577858018,0.0,0.5299297241004256,271.7524843759372,0.5582641742319662,0.8363723754882812,100.0,0.0,0.03,53.4
2026-04-07T08:48:10.416872,STABLE,1.2031777885037895,0.0,0.5292036736229857,271.6974819615853,0.5575506089597685,0.8373260498046875,100.0,0.0,0.13,53.4
2026-04-07T08:48:40.745527,STABLE,1.1150892921328575,0.0,0.5283612631829192,271.64173752048885,0.5566970615268385,0.8373260498046875,100.0,0.0,0.1,53.41
2026-04-07T08:49:11.018457,STABLE,1.051304819354357,0.0,0.5276764172480523,271.5764258345668,0.556028600745525,0.8373260498046875,100.0,0.0,0.17,53.41
2026-04-07T08:49:41.205332,STABLE,1.0114527996136984,0.0,0.5270104881527476,271.5265777418079,0.5553765051099027,0.8363723754882812,100.0,0.0,0.18,53.41
2026-04-07T08:50:11.384366,STABLE,1.213416579519545,0.0,0.5263205740330291,271.4567148959685,0.5547051285643485,0.8332729339599609,100.0,0.0,0.23,53.41
2026-04-07T08:50:41.562576,STABLE,1.1624115436781757,0.0,0.5257580442667862,271.3999606161562,0.554148708620379,0.8285045623779297,100.0,0.0,0.13,53.42
2026-04-07T08:51:11.745346,STABLE,1.1151154994073886,0.0,0.525142014371484,271.33243509436056,0.553564968032735,0.8285045623779297,100.0,0.0,0.1,53.42
2026-04-07T08:51:41.922573,STABLE,1.0727019793113957,0.0,0.5244098860642006,271.26687549048034,0.5528411435195558,0.827789306640625,100.0,0.0,0.16,53.43
2026-04-07T08:52:12.139354,STABLE,1.0248559148226135,0.0,0.5238518989237977,271.2041465242442,0.552304282123497,0.827789306640625,100.0,0.0,0.13,53.43
2026-04-07T08:52:42.318723,STABLE,1.2319262293565247,0.0,0.5235751556596163,271.14683840761006,0.552058245909513,0.8292198181152344,100.0,0.0,0.1,53.49
2026-04-07T08:53:12.496889,STABLE,1.1809261089469252,0.0,0.5230098736764034,271.126253917442,0.5515063441845862,0.8292198181152344,100.0,0.0,0.13,53.49
2026-04-07T08:53:42.673604,STABLE,1.1337328267062794,0.0,0.5228116514864984,271.0853611049919,0.5513344693876827,0.827789306640625,100.0,0.0,0.14,53.49
2026-04-07T08:54:12.846395,STABLE,1.0900882502045781,0.0,0.5221478569316355,271.03159542389733,0.550674652670794,0.8273124694824219,100.0,0.0,0.19,53.5
2026-04-07T08:54:43.017717,STABLE,1.0511348300735897,0.0,0.5214797069618476,270.97207235605885,0.5500338409456259,0.8268356323242188,100.0,0.0,0.16,46.12
2026-04-07T08:55:13.214966,STABLE,1.0088572400176434,0.0,0.5207207285992825,270.92480563815315,0.5492732542495163,0.8268356323242188,100.0,0.0,0.21,46.12
2026-04-07T08:55:43.387794,STABLE,1.2120810698045097,0.0,0.5201565033740173,270.8824561815826,0.5487171582099124,0.8261203765869141,100.0,0.0,0.06,46.12
2026-04-07T08:56:13.566876,STABLE,1.1609861632880376,0.0,0.5196159436764372,270.84439257167594,0.5481919713374274,0.8258819580078125,100.0,0.0,0.16,46.12
2026-04-07T08:56:43.744333,STABLE,1.1150597066675045,0.0,0.5189021296684938,270.80382122027146,0.5474921039560747,0.8232593536376953,100.0,0.0,0.13,46.12
2026-04-07T08:57:13.925584,STABLE,1.0724580865226336,0.0,0.5183768331317179,270.76304464599446,0.5469963420949618,0.8232593536376953,100.0,0.0,0.17,46.12
2026-04-07T08:57:44.109189,STABLE,1.0324432482908568,0.0,0.5180160871451867,270.73381843012567,0.5466670615234874,0.8220672607421875,100.0,0.0,0.17,46.17
