Entry_Date,Entry_Time,Exit_Date,Exit_Time,Underlying_Symbol,Strategy_Direction,Underlying_Entry_Price,Underlying_Exit_Price,Option_Symbol,Option_Strike,Option_Type,Option_Entry_Price,Option_Exit_Price,Entry_Fair_Value,Exit_Fair_Value,Entry_Limit_Price,Exit_Limit_Price,Entry_Spread_Pct,Exit_Spread_Pct,Entry_Quote_Source,Exit_Quote_Source,Entry_Pricing_Mode,Exit_Pricing_Mode,Entry_Repriced,Exit_Repriced,Entry_Slippage_vs_Fair,Exit_Slippage_vs_Fair,Qty,PnL,Trade_ID
2026-04-07,13:34:13,2026-04-07,13:34:16,NIFTY,SELL,23016.2,23019.3,NIFTY07APR2623050PE,23050.0,PE,69.0,67.45,70.0,65.0,70.0,65.0,0.00145,0.000741,ws,ws,book_ladder,book_ladder,False,False,-1.0,2.45,65,-100.75,strategy_S9-149:NIFTY:2026-04-07T13:34:13:SHORT
2026-04-07,13:34:35,2026-04-07,13:34:53,NIFTY,SELL,23016.1,23008.7,NIFTY07APR2623050PE,23050.0,PE,71.55,74.05,75.0,70.0,75.0,70.0,0.000699,0.002697,ws,ws,book_ladder,book_ladder,False,False,-3.45,4.05,65,162.5,strategy_S9-149:NIFTY:2026-04-07T13:34:35:SHORT
2026-04-07,13:35:00,2026-04-07,13:35:28,NIFTY,BUY,23014.15,23018.2,NIFTY07APR2623000CE,23000.0,CE,68.4,70.35,70.0,70.0,70.0,70.0,0.000731,0.002839,ws,ws,book_ladder,book_ladder,False,False,-1.6,0.35,65,126.75,strategy_S9-149:NIFTY:2026-04-07T13:35:00:LONG
2026-04-07,13:35:48,2026-04-07,13:35:54,NIFTY,SELL,23014.25,23018.3,NIFTY07APR2623050PE,23050.0,PE,70.55,68.45,75.0,65.0,75.0,65.0,0.002128,0.002918,ws,ws,book_ladder,book_ladder,False,False,-4.45,3.45,65,-136.5,strategy_S9-149:NIFTY:2026-04-07T13:35:48:SHORT
2026-04-07,13:36:17,2026-04-07,13:36:40,NIFTY,SELL,23014.15,23008.15,NIFTY07APR2623050PE,23050.0,PE,72.25,74.05,75.0,70.0,75.0,70.0,0.002772,0.002024,ws,ws,book_ladder,book_ladder,False,False,-2.75,4.05,65,117.0,strategy_S9-149:NIFTY:2026-04-07T13:36:17:SHORT
2026-04-07,13:36:50,2026-04-07,13:37:10,NIFTY,BUY,23028.2,23026.65,NIFTY07APR2623000CE,23000.0,CE,75.75,76.65,80.0,75.0,80.0,75.0,0.003306,0.003256,ws,ws,book_ladder,book_ladder,False,False,-4.25,1.65,65,58.5,strategy_S9-149:NIFTY:2026-04-07T13:36:50:LONG
2026-04-07,13:37:22,2026-04-07,13:37:29,NIFTY,SELL,23021.25,23022.65,NIFTY07APR2623050PE,23050.0,PE,65.65,65.35,70.0,65.0,70.0,65.0,0.002287,0.003056,ws,ws,book_ladder,book_ladder,False,False,-4.35,0.35,65,-19.5,strategy_S9-149:NIFTY:2026-04-07T13:37:22:SHORT
2026-04-07,13:37:50,2026-04-07,13:37:55,NIFTY,SELL,23015.8,23020.15,NIFTY07APR2623050PE,23050.0,PE,70.25,67.9,75.0,65.0,75.0,65.0,0.003565,0.002941,ws,ws,book_ladder,book_ladder,False,False,-4.75,2.9,65,-152.75,strategy_S9-149:NIFTY:2026-04-07T13:37:50:SHORT
2026-04-07,13:38:45,2026-04-07,13:38:57,NIFTY,BUY,23022.6,23021.3,NIFTY07APR2623000CE,23000.0,CE,74.95,74.65,75.0,70.0,75.0,70.0,0.002003,0.002676,ws,ws,book_ladder,book_ladder,False,False,-0.05,4.65,65,-19.5,strategy_S9-149:NIFTY:2026-04-07T13:38:45:LONG
2026-04-07,13:39:15,2026-04-07,13:39:41,NIFTY,BUY,23024.4,23026.3,NIFTY07APR2623000CE,23000.0,CE,74.95,76.0,75.0,75.0,75.0,75.0,0.002003,0.003284,ws,ws,book_ladder,book_ladder,False,False,-0.05,1.0,65,68.25,strategy_S9-149:NIFTY:2026-04-07T13:39:15:LONG
2026-04-07,13:40:00,2026-04-07,13:40:08,NIFTY,BUY,23031.1,23028.9,NIFTY07APR2623000CE,23000.0,CE,78.7,74.65,80.0,70.0,80.0,70.0,0.002545,0.002007,ws,ws,book_ladder,book_ladder,False,False,-1.3,4.65,65,-263.25,strategy_S9-149:NIFTY:2026-04-07T13:40:00:LONG
2026-04-07,13:40:31,2026-04-07,13:40:45,NIFTY,SELL,23024.65,23019.85,NIFTY07APR2623050PE,23050.0,PE,65.15,67.1,70.0,65.0,70.0,65.0,0.002305,0.002976,ws,ws,book_ladder,book_ladder,False,False,-4.85,2.1,65,126.75,strategy_S9-149:NIFTY:2026-04-07T13:40:31:SHORT
2026-04-07,13:40:52,2026-04-07,13:41:00,NIFTY,SELL,23016.55,23018.95,NIFTY07APR2623050PE,23050.0,PE,67.9,66.0,70.0,65.0,70.0,65.0,0.003689,0.001514,ws,ws,book_ladder,book_ladder,False,False,-2.1,1.0,65,-123.5,strategy_S9-149:NIFTY:2026-04-07T13:40:52:SHORT
2026-04-07,13:41:20,2026-04-07,13:41:28,NIFTY,BUY,23031.2,23028.45,NIFTY07APR2623000CE,23000.0,CE,78.6,77.35,80.0,75.0,80.0,75.0,0.003186,0.003227,ws,ws,book_ladder,book_ladder,False,False,-1.4,2.35,65,-81.25,strategy_S9-149:NIFTY:2026-04-07T13:41:20:LONG
2026-04-07,13:41:43,2026-04-07,13:41:47,NIFTY,BUY,23031.75,23028.45,NIFTY07APR2623000CE,23000.0,CE,77.8,74.85,80.0,70.0,80.0,70.0,0.00193,0.002002,ws,ws,book_ladder,book_ladder,False,False,-2.2,4.85,65,-191.75,strategy_S9-149:NIFTY:2026-04-07T13:41:43:LONG
2026-04-07,13:42:05,2026-04-07,13:42:43,NIFTY,BUY,23037.8,23051.7,NIFTY07APR2623000CE,23000.0,CE,76.1,86.65,80.0,85.0,80.0,85.0,0.002632,0.003456,ws,ws,book_ladder,book_ladder,False,False,-3.9,1.65,65,685.75,strategy_S9-149:NIFTY:2026-04-07T13:42:05:LONG
2026-04-07,13:43:13,2026-04-07,13:43:25,NIFTY,BUY,23061.0,23058.35,NIFTY07APR2623050CE,23050.0,CE,68.65,62.45,70.0,60.0,70.0,60.0,0.002918,0.002399,ws,ws,book_ladder,book_ladder,False,False,-1.35,2.45,65,-403.0,strategy_S9-149:NIFTY:2026-04-07T13:43:13:LONG
2026-04-07,13:43:47,2026-04-07,13:43:56,NIFTY,SELL,23048.9,23051.7,NIFTY07APR2623050PE,23050.0,PE,49.6,48.05,50.0,45.0,50.0,45.0,0.002018,0.003117,ws,ws,book_ladder,book_ladder,False,False,-0.4,3.05,65,-100.75,strategy_S9-149:NIFTY:2026-04-07T13:43:47:SHORT
2026-04-07,13:44:10,2026-04-07,13:44:16,NIFTY,SELL,23048.0,23053.6,NIFTY07APR2623050PE,23050.0,PE,47.8,45.9,50.0,45.0,50.0,45.0,0.002094,0.003263,ws,ws,book_ladder,book_ladder,False,False,-2.2,0.9,65,-123.5,strategy_S9-149:NIFTY:2026-04-07T13:44:10:SHORT
2026-04-07,13:45:10,2026-04-07,13:45:18,NIFTY,SELL,23049.25,23051.6,NIFTY07APR2623050PE,23050.0,PE,48.2,46.9,50.0,45.0,50.0,45.0,0.002077,0.003193,ws,ws,book_ladder,book_ladder,False,False,-1.8,1.9,65,-84.5,strategy_S9-149:NIFTY:2026-04-07T13:45:10:SHORT
2026-04-07,13:45:40,2026-04-07,13:45:54,NIFTY,SELL,23050.35,23055.25,NIFTY07APR2623100PE,23100.0,PE,76.35,74.5,80.0,70.0,80.0,70.0,0.002623,0.002681,ws,ws,book_ladder,book_ladder,False,False,-3.65,4.5,65,-120.25,strategy_S9-149:NIFTY:2026-04-07T13:45:40:SHORT
2026-04-07,13:46:12,2026-04-07,13:46:18,NIFTY,SELL,23049.9,23053.85,NIFTY07APR2623050PE,23050.0,PE,44.55,45.9,45.0,45.0,45.0,45.0,0.001123,0.003263,ws,ws,book_ladder,book_ladder,False,False,-0.45,0.9,65,87.75,strategy_S9-149:NIFTY:2026-04-07T13:46:12:SHORT
2026-04-07,13:46:56,2026-04-07,13:47:07,NIFTY,BUY,23061.1,23058.45,NIFTY07APR2623050CE,23050.0,CE,66.65,64.0,70.0,60.0,70.0,60.0,0.002253,0.002341,ws,ws,book_ladder,book_ladder,False,False,-3.35,4.0,65,-172.25,strategy_S9-149:NIFTY:2026-04-07T13:46:56:LONG
2026-04-07,13:47:54,2026-04-07,13:48:30,NIFTY,SELL,23048.1,23032.45,NIFTY07APR2623050PE,23050.0,PE,47.45,55.85,50.0,55.0,50.0,55.0,0.003166,0.003575,ws,ws,book_ladder,book_ladder,False,False,-2.55,0.85,65,546.0,strategy_S9-149:NIFTY:2026-04-07T13:47:54:SHORT
2026-04-07,13:48:42,2026-04-07,13:48:55,NIFTY,BUY,23040.85,23043.8,NIFTY07APR2623000CE,23000.0,CE,82.35,84.0,85.0,80.0,85.0,80.0,0.00304,0.002972,ws,ws,book_ladder,book_ladder,False,False,-2.65,4.0,65,107.25,strategy_S9-149:NIFTY:2026-04-07T13:48:42:LONG
2026-04-07,13:49:09,2026-04-07,13:49:30,NIFTY,SELL,23034.25,23030.15,NIFTY07APR2623050PE,23050.0,PE,54.55,57.3,55.0,55.0,55.0,55.0,0.002754,0.002614,ws,ws,book_ladder,book_ladder,False,False,-0.45,2.3,65,178.75,strategy_S9-149:NIFTY:2026-04-07T13:49:09:SHORT
2026-04-07,13:50:06,2026-04-07,13:50:55,NIFTY,SELL,23017.25,22998.95,NIFTY07APR2623050PE,23050.0,PE,65.2,75.15,70.0,75.0,70.0,75.0,0.003842,0.001994,ws,ws,book_ladder,book_ladder,False,False,-4.8,0.15,65,646.75,strategy_S9-149:NIFTY:2026-04-07T13:50:06:SHORT
2026-04-07,13:51:15,2026-04-07,13:51:47,NIFTY,BUY,23011.15,23022.2,NIFTY07APR2623000CE,23000.0,CE,61.1,70.1,65.0,70.0,65.0,70.0,0.003279,0.002849,ws,ws,book_ladder,book_ladder,False,False,-3.9,0.1,65,585.0,strategy_S9-149:NIFTY:2026-04-07T13:51:15:LONG
2026-04-07,13:52:48,2026-04-07,13:53:05,NIFTY,BUY,23025.2,23034.8,NIFTY07APR2623000CE,23000.0,CE,72.3,77.55,75.0,75.0,75.0,75.0,0.00277,0.002576,ws,ws,book_ladder,book_ladder,False,False,-2.7,2.55,65,341.25,strategy_S9-149:NIFTY:2026-04-07T13:52:48:LONG
2026-04-07,13:53:40,2026-04-07,13:53:47,NIFTY,BUY,23034.45,23032.1,NIFTY07APR2623000CE,23000.0,CE,77.5,75.9,80.0,75.0,80.0,75.0,0.001291,0.002632,ws,ws,book_ladder,book_ladder,False,False,-2.5,0.9,65,-104.0,strategy_S9-149:NIFTY:2026-04-07T13:53:40:LONG
2026-04-07,13:54:16,2026-04-07,13:54:27,NIFTY,BUY,23040.75,23042.7,NIFTY07APR2623000CE,23000.0,CE,84.15,80.2,85.0,80.0,85.0,80.0,0.00238,0.003112,ws,ws,book_ladder,book_ladder,False,False,-0.85,0.2,65,-256.75,strategy_S9-149:NIFTY:2026-04-07T13:54:16:LONG
2026-04-07,13:54:44,2026-04-07,13:55:13,NIFTY,SELL,23031.15,23031.05,NIFTY07APR2623050PE,23050.0,PE,57.35,57.65,60.0,55.0,60.0,55.0,0.002619,0.003463,ws,ws,book_ladder,book_ladder,False,False,-2.65,2.65,65,19.5,strategy_S9-149:NIFTY:2026-04-07T13:54:44:SHORT
2026-04-07,13:55:59,2026-04-07,13:56:42,NIFTY,SELL,23023.85,23011.55,NIFTY07APR2623050PE,23050.0,PE,59.8,70.4,60.0,70.0,60.0,70.0,0.001674,0.002837,ws,ws,book_ladder,book_ladder,False,False,-0.2,0.4,65,689.0,strategy_S9-149:NIFTY:2026-04-07T13:55:59:SHORT
2026-04-07,13:57:10,2026-04-07,13:57:49,NIFTY,SELL,23006.55,22977.2,NIFTY07APR2623050PE,23050.0,PE,74.25,95.25,75.0,95.0,75.0,95.0,0.002022,0.003145,ws,ws,book_ladder,book_ladder,False,False,-0.75,0.25,65,1365.0,strategy_S9-149:NIFTY:2026-04-07T13:57:10:SHORT
2026-04-07,13:58:45,2026-04-07,13:59:00,NIFTY,SELL,22968.35,22966.8,NIFTY07APR2623000PE,23000.0,PE,68.1,73.6,70.0,70.0,70.0,70.0,0.003678,0.002714,ws,ws,book_ladder,book_ladder,False,False,-1.9,3.6,65,357.5,strategy_S9-149:NIFTY:2026-04-07T13:58:45:SHORT
2026-04-07,13:59:47,2026-04-07,14:00:10,NIFTY,BUY,22971.05,22976.7,NIFTY07APR2622950CE,22950.0,CE,64.2,67.35,65.0,65.0,65.0,65.0,0.001559,0.002965,ws,ws,book_ladder,book_ladder,False,False,-0.8,2.35,65,204.75,strategy_S9-149:NIFTY:2026-04-07T13:59:47:LONG
2026-04-07,14:00:20,2026-04-07,14:00:35,NIFTY,BUY,22989.0,22988.65,NIFTY07APR2622950CE,22950.0,CE,72.05,72.3,75.0,70.0,75.0,70.0,0.00278,0.002762,ws,ws,book_ladder,book_ladder,False,False,-2.95,2.3,65,16.25,strategy_S9-149:NIFTY:2026-04-07T14:00:20:LONG
2026-04-07,14:01:23,2026-04-07,14:01:27,NIFTY,BUY,22991.1,22986.85,NIFTY07APR2622950CE,22950.0,CE,72.55,70.7,75.0,70.0,75.0,70.0,0.002761,0.001413,ws,ws,book_ladder,book_ladder,False,False,-2.45,0.7,65,-120.25,strategy_S9-149:NIFTY:2026-04-07T14:01:23:LONG
2026-04-07,14:01:37,2026-04-07,14:02:06,NIFTY,BUY,22994.2,22998.4,NIFTY07APR2622950CE,22950.0,CE,74.55,76.7,75.0,75.0,75.0,75.0,0.003359,0.003254,ws,ws,book_ladder,book_ladder,False,False,-0.45,1.7,65,139.75,strategy_S9-149:NIFTY:2026-04-07T14:01:37:LONG
2026-04-07,14:02:18,2026-04-07,14:02:28,NIFTY,BUY,23003.1,23004.1,NIFTY07APR2623000CE,23000.0,CE,52.1,51.0,55.0,50.0,55.0,50.0,0.002883,0.002937,ws,ws,book_ladder,book_ladder,False,False,-2.9,1.0,65,-71.5,strategy_S9-149:NIFTY:2026-04-07T14:02:18:LONG
2026-04-07,14:02:36,2026-04-07,14:02:56,NIFTY,BUY,23012.0,23015.95,NIFTY07APR2623000CE,23000.0,CE,57.05,57.65,60.0,55.0,60.0,55.0,0.003512,0.003463,ws,ws,book_ladder,book_ladder,False,False,-2.95,2.65,65,39.0,strategy_S9-149:NIFTY:2026-04-07T14:02:36:LONG
2026-04-07,14:03:01,2026-04-07,14:03:15,NIFTY,SELL,23007.15,23009.55,NIFTY07APR2623050PE,23050.0,PE,68.4,71.2,70.0,70.0,70.0,70.0,0.001463,0.003505,ws,ws,book_ladder,book_ladder,False,False,-1.6,1.2,65,182.0,strategy_S9-149:NIFTY:2026-04-07T14:03:01:SHORT
2026-04-07,14:03:49,2026-04-07,14:03:56,NIFTY,BUY,23016.8,23013.65,NIFTY07APR2623000CE,23000.0,CE,60.2,59.4,65.0,55.0,65.0,55.0,0.003328,0.001682,ws,ws,book_ladder,book_ladder,False,False,-4.8,4.4,65,-52.0,strategy_S9-149:NIFTY:2026-04-07T14:03:49:LONG
2026-04-07,14:04:30,2026-04-07,14:04:48,NIFTY,BUY,23015.65,23013.9,NIFTY07APR2623000CE,23000.0,CE,57.7,56.75,60.0,55.0,60.0,55.0,0.002603,0.003518,ws,ws,book_ladder,book_ladder,False,False,-2.3,1.75,65,-61.75,strategy_S9-149:NIFTY:2026-04-07T14:04:30:LONG
2026-04-07,14:05:35,2026-04-07,14:05:40,NIFTY,BUY,23018.85,23017.9,NIFTY07APR2623000CE,23000.0,CE,61.5,62.5,65.0,60.0,65.0,60.0,0.002442,0.003992,ws,ws,book_ladder,book_ladder,False,False,-3.5,2.5,65,65.0,strategy_S9-149:NIFTY:2026-04-07T14:05:35:LONG
2026-04-07,14:05:51,2026-04-07,14:06:13,NIFTY,BUY,23019.2,23016.65,NIFTY07APR2623000CE,23000.0,CE,60.7,58.95,65.0,55.0,65.0,55.0,0.0033,0.002541,ws,ws,book_ladder,book_ladder,False,False,-4.3,3.95,65,-113.75,strategy_S9-149:NIFTY:2026-04-07T14:05:51:LONG
2026-04-07,14:06:22,2026-04-07,14:06:27,NIFTY,BUY,23022.45,23016.9,NIFTY07APR2623000CE,23000.0,CE,63.35,61.45,65.0,60.0,65.0,60.0,0.003954,0.001626,ws,ws,book_ladder,book_ladder,False,False,-1.65,1.45,65,-123.5,strategy_S9-149:NIFTY:2026-04-07T14:06:22:LONG
2026-04-07,14:06:57,2026-04-07,14:07:32,NIFTY,SELL,23013.55,23007.7,NIFTY07APR2623050PE,23050.0,PE,66.95,69.5,70.0,65.0,70.0,65.0,0.000747,0.002874,ws,ws,book_ladder,book_ladder,False,False,-3.05,4.5,65,165.75,strategy_S9-149:NIFTY:2026-04-07T14:06:57:SHORT
2026-04-07,14:07:41,2026-04-07,14:08:02,NIFTY,SELL,23005.1,23000.9,NIFTY07APR2623050PE,23050.0,PE,72.2,76.3,75.0,75.0,75.0,75.0,0.002774,0.002618,ws,ws,book_ladder,book_ladder,False,False,-2.8,1.3,65,266.5,strategy_S9-149:NIFTY:2026-04-07T14:07:41:SHORT
2026-04-07,14:08:14,2026-04-07,14:08:26,NIFTY,BUY,23008.1,23008.9,NIFTY07APR2623000CE,23000.0,CE,52.3,51.65,55.0,50.0,55.0,50.0,0.001914,0.0029,ws,ws,book_ladder,book_ladder,False,False,-2.7,1.65,65,-42.25,strategy_S9-149:NIFTY:2026-04-07T14:08:14:LONG
