Entry_Date,Entry_Time,Exit_Date,Exit_Time,Underlying_Symbol,Strategy_Direction,Underlying_Entry_Price,Underlying_Exit_Price,Option_Symbol,Option_Strike,Option_Type,Option_Entry_Price,Option_Exit_Price,Entry_Fair_Value,Exit_Fair_Value,Entry_Limit_Price,Exit_Limit_Price,Entry_Spread_Pct,Exit_Spread_Pct,Entry_Quote_Source,Exit_Quote_Source,Entry_Pricing_Mode,Exit_Pricing_Mode,Entry_Repriced,Exit_Repriced,Entry_Slippage_vs_Fair,Exit_Slippage_vs_Fair,Qty,PnL,Trade_ID
2026-04-07,09:28:44,2026-04-07,09:28:59,NIFTY,BUY,22882.5,22879.35,NIFTY07APR2622850CE,22850.0,CE,122.05,120.85,125.0,120.0,125.0,120.0,0.002461,0.002067,ws,ws,book_ladder,book_ladder,False,False,-2.95,0.85,65,-78.0,strategy_S5-10:NIFTY:2026-04-07T09:28:44:LONG
2026-04-07,09:29:05,2026-04-07,09:29:19,NIFTY,SELL,22876.4,22880.1,NIFTY07APR2622900PE,22900.0,PE,126.25,122.1,130.0,120.0,130.0,120.0,0.002776,0.002454,ws,ws,book_ladder,book_ladder,False,False,-3.75,2.1,65,-269.75,strategy_S5-10:NIFTY:2026-04-07T09:29:05:SHORT
2026-04-07,09:29:30,2026-04-07,09:31:02,NIFTY,BUY,22890.55,22888.25,NIFTY07APR2622850CE,22850.0,CE,131.85,128.0,135.0,125.0,135.0,125.0,0.002278,0.002341,ws,ws,book_ladder,book_ladder,False,False,-3.15,3.0,65,-250.25,strategy_S5-10:NIFTY:2026-04-07T09:29:30:LONG
2026-04-07,09:31:20,2026-04-07,09:32:30,NIFTY,SELL,22882.2,22875.15,NIFTY07APR2622900PE,22900.0,PE,123.65,126.1,125.0,125.0,125.0,125.0,0.002429,0.002376,ws,ws,book_ladder,book_ladder,False,False,-1.35,1.1,65,159.25,strategy_S5-10:NIFTY:2026-04-07T09:31:20:SHORT
2026-04-07,09:32:58,2026-04-07,09:33:05,NIFTY,BUY,22882.4,22877.65,NIFTY07APR2622850CE,22850.0,CE,125.0,121.0,125.0,120.0,125.0,120.0,0.002403,0.002888,ws,ws,book_ladder,book_ladder,False,False,0.0,1.0,65,-260.0,strategy_S5-10:NIFTY:2026-04-07T09:32:58:LONG
2026-04-07,09:33:27,2026-04-07,09:33:39,NIFTY,SELL,22871.75,22875.95,NIFTY07APR2622900PE,22900.0,PE,128.95,124.7,130.0,120.0,130.0,120.0,0.001941,0.002403,ws,ws,book_ladder,book_ladder,False,False,-1.05,4.7,65,-276.25,strategy_S5-10:NIFTY:2026-04-07T09:33:27:SHORT
2026-04-07,09:34:03,2026-04-07,09:35:38,NIFTY,SELL,22872.0,22856.3,NIFTY07APR2622900PE,22900.0,PE,125.45,131.5,130.0,130.0,130.0,130.0,0.001596,0.002658,ws,ws,book_ladder,book_ladder,False,False,-4.55,1.5,65,393.25,strategy_S5-10:NIFTY:2026-04-07T09:34:03:SHORT
2026-04-07,09:35:54,2026-04-07,09:36:23,NIFTY,SELL,22845.0,22846.05,NIFTY07APR2622850PE,22850.0,PE,112.6,107.7,115.0,105.0,115.0,105.0,0.002223,0.002782,ws,ws,book_ladder,book_ladder,False,False,-2.4,2.7,65,-318.5,strategy_S5-10:NIFTY:2026-04-07T09:35:54:SHORT
2026-04-07,09:36:30,2026-04-07,09:37:22,NIFTY,BUY,22848.3,22870.9,NIFTY07APR2622800CE,22800.0,CE,126.45,143.6,130.0,140.0,130.0,140.0,0.002772,0.002434,ws,ws,book_ladder,book_ladder,False,False,-3.55,3.6,65,1114.75,strategy_S5-10:NIFTY:2026-04-07T09:36:30:LONG
2026-04-07,09:38:00,2026-04-07,09:38:31,NIFTY,BUY,22869.5,22863.1,NIFTY07APR2622850CE,22850.0,CE,115.35,109.05,120.0,105.0,120.0,105.0,0.003039,0.00229,ws,ws,book_ladder,book_ladder,False,False,-4.65,4.05,65,-409.5,strategy_S5-10:NIFTY:2026-04-07T09:38:00:LONG
2026-04-07,09:39:30,2026-04-07,09:39:42,NIFTY,BUY,22854.25,22851.7,NIFTY07APR2622850CE,22850.0,CE,103.6,102.6,105.0,100.0,105.0,100.0,0.002416,0.001947,ws,ws,book_ladder,book_ladder,False,False,-1.4,2.6,65,-65.0,strategy_S5-10:NIFTY:2026-04-07T09:39:30:LONG
2026-04-07,09:40:03,2026-04-07,09:40:59,NIFTY,BUY,22860.35,22860.55,NIFTY07APR2622850CE,22850.0,CE,106.6,105.55,110.0,105.0,110.0,105.0,0.002818,0.00142,ws,ws,book_ladder,book_ladder,False,False,-3.4,0.55,65,-68.25,strategy_S5-10:NIFTY:2026-04-07T09:40:03:LONG
2026-04-07,09:41:30,2026-04-07,09:42:41,NIFTY,SELL,22859.05,22835.9,NIFTY07APR2622900PE,22900.0,PE,133.55,142.85,135.0,140.0,135.0,140.0,0.001874,0.00105,ws,ws,book_ladder,book_ladder,False,False,-1.45,2.85,65,604.5,strategy_S5-10:NIFTY:2026-04-07T09:41:30:SHORT
2026-04-07,09:42:53,2026-04-07,09:42:59,NIFTY,BUY,22842.1,22831.3,NIFTY07APR2622800CE,22800.0,CE,124.45,121.9,125.0,120.0,125.0,120.0,0.002816,0.002049,ws,ws,book_ladder,book_ladder,False,False,-0.55,1.9,65,-165.75,strategy_S5-10:NIFTY:2026-04-07T09:42:53:LONG
2026-04-07,09:43:10,2026-04-07,09:44:18,NIFTY,SELL,22825.55,22804.2,NIFTY07APR2622850PE,22850.0,PE,124.3,131.0,125.0,130.0,125.0,130.0,0.002416,0.001526,ws,ws,book_ladder,book_ladder,False,False,-0.7,1.0,65,435.5,strategy_S5-10:NIFTY:2026-04-07T09:43:10:SHORT
2026-04-07,09:44:49,2026-04-07,09:44:58,NIFTY,BUY,22806.2,22801.75,NIFTY07APR2622800CE,22800.0,CE,99.8,96.85,100.0,95.0,100.0,95.0,0.001504,0.001548,ws,ws,book_ladder,book_ladder,False,False,-0.2,1.85,65,-191.75,strategy_S5-10:NIFTY:2026-04-07T09:44:49:LONG
2026-04-07,09:45:09,2026-04-07,09:45:42,NIFTY,BUY,22808.2,22810.1,NIFTY07APR2622800CE,22800.0,CE,99.25,102.1,100.0,100.0,100.0,100.0,0.001512,0.002446,ws,ws,book_ladder,book_ladder,False,False,-0.75,2.1,65,185.25,strategy_S5-10:NIFTY:2026-04-07T09:45:09:LONG
2026-04-07,09:46:01,2026-04-07,09:46:56,NIFTY,BUY,22822.15,22830.9,NIFTY07APR2622800CE,22800.0,CE,111.15,113.75,115.0,110.0,115.0,110.0,0.002703,0.002634,ws,ws,book_ladder,book_ladder,False,False,-3.85,3.75,65,169.0,strategy_S5-10:NIFTY:2026-04-07T09:46:01:LONG
2026-04-07,09:47:05,2026-04-07,09:48:25,NIFTY,BUY,22835.8,22855.6,NIFTY07APR2622800CE,22800.0,CE,118.65,126.6,120.0,125.0,120.0,125.0,0.002109,0.001973,ws,ws,book_ladder,book_ladder,False,False,-1.35,1.6,65,516.75,strategy_S5-10:NIFTY:2026-04-07T09:47:05:LONG
2026-04-07,09:48:32,2026-04-07,09:49:35,NIFTY,SELL,22833.35,22821.05,NIFTY07APR2622850PE,22850.0,PE,111.6,116.85,115.0,115.0,115.0,115.0,0.002692,0.000428,ws,ws,book_ladder,book_ladder,False,False,-3.4,1.85,65,341.25,strategy_S5-10:NIFTY:2026-04-07T09:48:32:SHORT
2026-04-07,09:50:07,2026-04-07,09:50:14,NIFTY,SELL,22812.95,22818.3,NIFTY07APR2622850PE,22850.0,PE,121.3,117.0,125.0,115.0,125.0,115.0,0.000825,0.001708,ws,ws,book_ladder,book_ladder,False,False,-3.7,2.0,65,-279.5,strategy_S5-10:NIFTY:2026-04-07T09:50:07:SHORT
2026-04-07,09:50:40,2026-04-07,09:51:11,NIFTY,BUY,22822.1,22828.4,NIFTY07APR2622800CE,22800.0,CE,111.2,114.2,115.0,110.0,115.0,110.0,0.002701,0.002624,ws,ws,book_ladder,book_ladder,False,False,-3.8,4.2,65,195.0,strategy_S5-10:NIFTY:2026-04-07T09:50:40:LONG
2026-04-07,09:51:40,2026-04-07,09:52:23,NIFTY,BUY,22832.7,22843.8,NIFTY07APR2622800CE,22800.0,CE,116.4,121.6,120.0,120.0,120.0,120.0,0.00215,0.001643,ws,ws,book_ladder,book_ladder,False,False,-3.6,1.6,65,338.0,strategy_S5-10:NIFTY:2026-04-07T09:51:40:LONG
2026-04-07,09:53:01,2026-04-07,09:53:43,NIFTY,SELL,22832.15,22835.8,NIFTY07APR2622850PE,22850.0,PE,111.4,107.1,115.0,105.0,115.0,105.0,0.001347,0.002797,ws,ws,book_ladder,book_ladder,False,False,-3.6,2.1,65,-279.5,strategy_S5-10:NIFTY:2026-04-07T09:53:01:SHORT
2026-04-07,09:53:50,2026-04-07,09:54:45,NIFTY,BUY,22839.9,22848.35,NIFTY07APR2622800CE,22800.0,CE,120.85,125.6,125.0,125.0,125.0,125.0,0.002071,0.002783,ws,ws,book_ladder,book_ladder,False,False,-4.15,0.6,65,308.75,strategy_S5-10:NIFTY:2026-04-07T09:53:50:LONG
2026-04-07,09:54:50,2026-04-07,09:55:07,NIFTY,SELL,22844.5,22847.6,NIFTY07APR2622850PE,22850.0,PE,105.25,103.65,110.0,100.0,110.0,100.0,0.002378,0.002409,ws,ws,book_ladder,book_ladder,False,False,-4.75,3.65,65,-104.0,strategy_S5-10:NIFTY:2026-04-07T09:54:50:SHORT
2026-04-07,09:55:12,2026-04-07,09:56:07,NIFTY,BUY,22852.45,22858.15,NIFTY07APR2622850CE,22850.0,CE,101.7,103.6,105.0,100.0,105.0,100.0,0.001969,0.002892,ws,ws,book_ladder,book_ladder,False,False,-3.3,3.6,65,123.5,strategy_S5-10:NIFTY:2026-04-07T09:55:12:LONG
2026-04-07,09:56:11,2026-04-07,09:56:42,NIFTY,SELL,22854.5,22847.85,NIFTY07APR2622900PE,22900.0,PE,127.9,129.2,130.0,125.0,130.0,125.0,0.001565,0.002319,ws,ws,book_ladder,book_ladder,False,False,-2.1,4.2,65,84.5,strategy_S5-10:NIFTY:2026-04-07T09:56:11:SHORT
2026-04-07,09:57:10,2026-04-07,09:57:44,NIFTY,BUY,22862.95,22864.35,NIFTY07APR2622850CE,22850.0,CE,104.95,105.35,105.0,105.0,105.0,105.0,0.002385,0.002844,ws,ws,book_ladder,book_ladder,False,False,-0.05,0.35,65,26.0,strategy_S5-10:NIFTY:2026-04-07T09:57:10:LONG
2026-04-07,09:58:04,2026-04-07,09:58:22,NIFTY,SELL,22861.65,22861.65,NIFTY07APR2622900PE,22900.0,PE,122.2,122.25,125.0,120.0,125.0,120.0,0.002048,0.002043,ws,ws,book_ladder,book_ladder,False,False,-2.8,2.25,65,3.25,strategy_S5-10:NIFTY:2026-04-07T09:58:04:SHORT
2026-04-07,09:58:30,2026-04-07,09:59:09,NIFTY,BUY,22865.75,22875.7,NIFTY07APR2622850CE,22850.0,CE,105.2,111.45,110.0,110.0,110.0,110.0,0.001903,0.002241,ws,ws,book_ladder,book_ladder,False,False,-4.8,1.45,65,406.25,strategy_S5-10:NIFTY:2026-04-07T09:58:30:LONG
2026-04-07,09:59:30,2026-04-07,10:00:10,NIFTY,BUY,22880.6,22881.15,NIFTY07APR2622850CE,22850.0,CE,114.9,113.25,115.0,110.0,115.0,110.0,0.002614,0.002646,ws,ws,book_ladder,book_ladder,False,False,-0.1,3.25,65,-107.25,strategy_S5-10:NIFTY:2026-04-07T09:59:30:LONG
2026-04-07,10:00:43,2026-04-07,10:01:37,NIFTY,BUY,22885.55,22912.95,NIFTY07APR2622850CE,22850.0,CE,116.65,137.05,120.0,135.0,120.0,135.0,0.001287,0.002187,ws,ws,book_ladder,book_ladder,False,False,-3.35,2.05,65,1326.0,strategy_S5-10:NIFTY:2026-04-07T10:00:43:LONG
2026-04-07,10:02:02,2026-04-07,10:02:38,NIFTY,SELL,22907.6,22906.1,NIFTY07APR2622950PE,22950.0,PE,124.45,123.15,125.0,120.0,125.0,120.0,0.002816,0.002028,ws,ws,book_ladder,book_ladder,False,False,-0.55,3.15,65,-84.5,strategy_S5-10:NIFTY:2026-04-07T10:02:02:SHORT
2026-04-07,10:02:53,2026-04-07,10:03:30,NIFTY,SELL,22898.6,22894.45,NIFTY07APR2622900PE,22900.0,PE,99.85,102.7,100.0,100.0,100.0,100.0,0.002507,0.001946,ws,ws,book_ladder,book_ladder,False,False,-0.15,2.7,65,185.25,strategy_S5-10:NIFTY:2026-04-07T10:02:53:SHORT
2026-04-07,10:03:47,2026-04-07,10:04:02,NIFTY,BUY,22907.75,22906.3,NIFTY07APR2622900CE,22900.0,CE,102.3,101.0,105.0,100.0,105.0,100.0,0.001957,0.002472,ws,ws,book_ladder,book_ladder,False,False,-2.7,1.0,65,-84.5,strategy_S5-10:NIFTY:2026-04-07T10:03:47:LONG
2026-04-07,10:04:13,2026-04-07,10:05:42,NIFTY,BUY,22911.1,22925.35,NIFTY07APR2622900CE,22900.0,CE,103.8,109.55,105.0,105.0,105.0,105.0,0.001929,0.001824,ws,ws,book_ladder,book_ladder,False,False,-1.2,4.55,65,373.75,strategy_S5-10:NIFTY:2026-04-07T10:04:13:LONG
2026-04-07,10:05:51,2026-04-07,10:06:43,NIFTY,SELL,22918.45,22903.2,NIFTY07APR2622950PE,22950.0,PE,113.6,121.15,115.0,120.0,115.0,120.0,0.002203,0.001237,ws,ws,book_ladder,book_ladder,False,False,-1.4,1.15,65,490.75,strategy_S5-10:NIFTY:2026-04-07T10:05:51:SHORT
2026-04-07,10:07:17,2026-04-07,10:07:27,NIFTY,SELL,22902.25,22905.75,NIFTY07APR2622950PE,22950.0,PE,122.4,121.75,125.0,120.0,125.0,120.0,0.001226,0.002871,ws,ws,book_ladder,book_ladder,False,False,-2.6,1.75,65,-42.25,strategy_S5-10:NIFTY:2026-04-07T10:07:17:SHORT
2026-04-07,10:07:34,2026-04-07,10:08:13,NIFTY,BUY,22908.4,22906.4,NIFTY07APR2622900CE,22900.0,CE,103.1,100.05,105.0,100.0,105.0,100.0,0.00097,0.002496,ws,ws,book_ladder,book_ladder,False,False,-1.9,0.05,65,-198.25,strategy_S5-10:NIFTY:2026-04-07T10:07:34:LONG
2026-04-07,10:08:26,2026-04-07,10:08:30,NIFTY,SELL,22903.85,22906.8,NIFTY07APR2622950PE,22950.0,PE,122.4,121.55,125.0,120.0,125.0,120.0,0.002045,0.001644,ws,ws,book_ladder,book_ladder,False,False,-2.6,1.55,65,-55.25,strategy_S5-10:NIFTY:2026-04-07T10:08:26:SHORT
2026-04-07,10:08:43,2026-04-07,10:09:01,NIFTY,SELL,22902.25,22903.55,NIFTY07APR2622950PE,22950.0,PE,122.4,121.55,125.0,120.0,125.0,120.0,0.003273,0.002465,ws,ws,book_ladder,book_ladder,False,False,-2.6,1.55,65,-55.25,strategy_S5-10:NIFTY:2026-04-07T10:08:43:SHORT
2026-04-07,10:09:36,2026-04-07,10:10:00,NIFTY,SELL,22898.7,22899.5,NIFTY07APR2622900PE,22900.0,PE,98.1,96.65,100.0,95.0,100.0,95.0,0.002041,0.001551,ws,ws,book_ladder,book_ladder,False,False,-1.9,1.65,65,-94.25,strategy_S5-10:NIFTY:2026-04-07T10:09:36:SHORT
2026-04-07,10:10:10,2026-04-07,10:10:31,NIFTY,SELL,22891.7,22895.75,NIFTY07APR2622900PE,22900.0,PE,99.0,97.0,100.0,95.0,100.0,95.0,0.001516,0.00206,ws,ws,book_ladder,book_ladder,False,False,-1.0,2.0,65,-130.0,strategy_S5-10:NIFTY:2026-04-07T10:10:10:SHORT
2026-04-07,10:10:47,2026-04-07,10:11:08,NIFTY,BUY,22902.05,22901.2,NIFTY07APR2622900CE,22900.0,CE,97.65,95.0,100.0,95.0,100.0,95.0,0.002563,0.002103,ws,ws,book_ladder,book_ladder,False,False,-2.35,0.0,65,-172.25,strategy_S5-10:NIFTY:2026-04-07T10:10:47:LONG
2026-04-07,10:11:28,2026-04-07,10:12:25,NIFTY,BUY,22904.15,22910.65,NIFTY07APR2622900CE,22900.0,CE,97.8,100.5,100.0,100.0,100.0,100.0,0.00256,0.001988,ws,ws,book_ladder,book_ladder,False,False,-2.2,0.5,65,175.5,strategy_S5-10:NIFTY:2026-04-07T10:11:28:LONG
2026-04-07,10:12:50,2026-04-07,10:13:00,NIFTY,SELL,22906.95,22910.4,NIFTY07APR2622950PE,22950.0,PE,119.7,117.5,120.0,115.0,120.0,115.0,0.002509,0.002125,ws,ws,book_ladder,book_ladder,False,False,-0.3,2.5,65,-143.0,strategy_S5-10:NIFTY:2026-04-07T10:12:50:SHORT
2026-04-07,10:13:17,2026-04-07,10:13:30,NIFTY,SELL,22904.95,22906.25,NIFTY07APR2622950PE,22950.0,PE,120.4,121.05,125.0,120.0,125.0,120.0,0.002495,0.001238,ws,ws,book_ladder,book_ladder,False,False,-4.6,1.05,65,42.25,strategy_S5-10:NIFTY:2026-04-07T10:13:17:SHORT
2026-04-07,10:14:29,2026-04-07,10:14:54,NIFTY,BUY,22909.25,22920.1,NIFTY07APR2622900CE,22900.0,CE,98.85,106.85,100.0,105.0,100.0,105.0,0.002532,0.002804,ws,ws,book_ladder,book_ladder,False,False,-1.15,1.85,65,520.0,strategy_S5-10:NIFTY:2026-04-07T10:14:29:LONG
2026-04-07,10:15:18,2026-04-07,10:16:02,NIFTY,BUY,22923.7,22923.7,NIFTY07APR2622900CE,22900.0,CE,107.35,103.6,110.0,100.0,110.0,100.0,0.001865,0.001447,ws,ws,book_ladder,book_ladder,False,False,-2.65,3.6,65,-243.75,strategy_S5-10:NIFTY:2026-04-07T10:15:18:LONG
2026-04-07,10:16:11,2026-04-07,10:16:27,NIFTY,SELL,22921.85,22923.15,NIFTY07APR2622950PE,22950.0,PE,111.65,108.45,115.0,105.0,115.0,105.0,0.002242,0.002762,ws,ws,book_ladder,book_ladder,False,False,-3.35,3.45,65,-208.0,strategy_S5-10:NIFTY:2026-04-07T10:16:11:SHORT
2026-04-07,10:16:46,2026-04-07,10:17:27,NIFTY,BUY,22927.0,22936.7,NIFTY07APR2622900CE,22900.0,CE,108.3,115.55,110.0,115.0,110.0,115.0,0.001848,0.002161,ws,ws,book_ladder,book_ladder,False,False,-1.7,0.55,65,471.25,strategy_S5-10:NIFTY:2026-04-07T10:16:46:LONG
2026-04-07,10:17:39,2026-04-07,10:18:12,NIFTY,BUY,22941.55,22944.9,NIFTY07APR2622900CE,22900.0,CE,118.15,116.0,120.0,115.0,120.0,115.0,0.002118,0.001723,ws,ws,book_ladder,book_ladder,False,False,-1.85,1.0,65,-139.75,strategy_S5-10:NIFTY:2026-04-07T10:17:39:LONG
2026-04-07,10:18:23,2026-04-07,10:19:10,NIFTY,SELL,22941.0,22931.6,NIFTY07APR2622950PE,22950.0,PE,98.25,102.0,100.0,100.0,100.0,100.0,0.002548,0.002448,ws,ws,book_ladder,book_ladder,False,False,-1.75,2.0,65,243.75,strategy_S5-10:NIFTY:2026-04-07T10:18:23:SHORT
2026-04-07,10:19:23,2026-04-07,10:19:48,NIFTY,BUY,22937.65,22941.8,NIFTY07APR2622900CE,22900.0,CE,113.75,115.45,115.0,115.0,115.0,115.0,0.00176,0.002595,ws,ws,book_ladder,book_ladder,False,False,-1.25,0.45,65,110.5,strategy_S5-10:NIFTY:2026-04-07T10:19:23:LONG
2026-04-07,10:20:00,2026-04-07,10:20:33,NIFTY,BUY,22945.75,22952.9,NIFTY07APR2622900CE,22900.0,CE,116.75,123.25,120.0,120.0,120.0,120.0,0.002573,0.001621,ws,ws,book_ladder,book_ladder,False,False,-3.25,3.25,65,422.5,strategy_S5-10:NIFTY:2026-04-07T10:20:00:LONG
2026-04-07,10:20:41,2026-04-07,10:21:34,NIFTY,SELL,22934.55,22925.9,NIFTY07APR2622950PE,22950.0,PE,97.8,102.65,100.0,100.0,100.0,100.0,0.002047,0.002432,ws,ws,book_ladder,book_ladder,False,False,-2.2,2.65,65,315.25,strategy_S5-10:NIFTY:2026-04-07T10:20:41:SHORT
2026-04-07,10:22:01,2026-04-07,10:22:29,NIFTY,SELL,22924.1,22924.25,NIFTY07APR2622950PE,22950.0,PE,104.65,106.95,105.0,105.0,105.0,105.0,0.001913,0.002335,ws,ws,book_ladder,book_ladder,False,False,-0.35,1.95,65,149.5,strategy_S5-10:NIFTY:2026-04-07T10:22:01:SHORT
2026-04-07,10:23:00,2026-04-07,10:23:06,NIFTY,BUY,22924.1,22920.75,NIFTY07APR2622900CE,22900.0,CE,104.4,102.95,105.0,100.0,105.0,100.0,0.000958,0.001941,ws,ws,book_ladder,book_ladder,False,False,-0.6,2.95,65,-94.25,strategy_S5-10:NIFTY:2026-04-07T10:23:00:LONG
2026-04-07,10:23:21,2026-04-07,10:23:30,NIFTY,SELL,22917.35,22923.25,NIFTY07APR2622950PE,22950.0,PE,109.5,105.15,110.0,105.0,110.0,105.0,0.001828,0.0019,ws,ws,book_ladder,book_ladder,False,False,-0.5,0.15,65,-282.75,strategy_S5-10:NIFTY:2026-04-07T10:23:21:SHORT
2026-04-07,10:23:41,2026-04-07,10:24:36,NIFTY,BUY,22927.7,22932.8,NIFTY07APR2622900CE,22900.0,CE,105.4,107.75,110.0,105.0,110.0,105.0,0.002375,0.002317,ws,ws,book_ladder,book_ladder,False,False,-4.6,2.75,65,152.75,strategy_S5-10:NIFTY:2026-04-07T10:23:41:LONG
2026-04-07,10:24:42,2026-04-07,10:25:22,NIFTY,SELL,22925.45,22928.65,NIFTY07APR2622950PE,22950.0,PE,101.95,100.4,105.0,100.0,105.0,100.0,0.001472,0.001493,ws,ws,book_ladder,book_ladder,False,False,-3.05,0.4,65,-100.75,strategy_S5-10:NIFTY:2026-04-07T10:24:42:SHORT
2026-04-07,10:25:33,2026-04-07,10:26:05,NIFTY,BUY,22932.9,22931.65,NIFTY07APR2622900CE,22900.0,CE,109.65,106.65,110.0,105.0,110.0,105.0,0.002283,0.002341,ws,ws,book_ladder,book_ladder,False,False,-0.35,1.65,65,-195.0,strategy_S5-10:NIFTY:2026-04-07T10:25:33:LONG
2026-04-07,10:26:16,2026-04-07,10:26:59,NIFTY,BUY,22936.35,22935.65,NIFTY07APR2622900CE,22900.0,CE,111.3,108.2,115.0,105.0,115.0,105.0,0.002249,0.001385,ws,ws,book_ladder,book_ladder,False,False,-3.7,3.2,65,-201.5,strategy_S5-10:NIFTY:2026-04-07T10:26:16:LONG
2026-04-07,10:27:16,2026-04-07,10:28:21,NIFTY,BUY,22939.65,22941.95,NIFTY07APR2622900CE,22900.0,CE,111.85,112.5,115.0,110.0,115.0,110.0,0.000447,0.002663,ws,ws,book_ladder,book_ladder,False,False,-3.15,2.5,65,42.25,strategy_S5-10:NIFTY:2026-04-07T10:27:16:LONG
