date,strategy_name,daily_gross_pnl,daily_pnl,daily_fees,cumulative_pnl,starting_equity,equity,equity_peak,cumulative_return,daily_return,daily_return_pct,rolling_return_3d,rolling_return_3d_pct,rolling_return_5d,rolling_return_5d_pct,rolling_return_10d,rolling_return_10d_pct,drawdown,drawdown_pct,rolling_volatility_5d,rolling_volatility_5d_pct,rolling_volatility_10d,rolling_volatility_10d_pct,total_trades,winning_trades,losing_trades,flat_trades,avg_trade_pnl,median_trade_pnl,avg_trade_duration_minutes,avg_mae,avg_mfe,opening_session_pnl,opening_session_trades,mid_session_pnl,mid_session_trades,closing_session_pnl,closing_session_trades,unknown_session_pnl,unknown_session_trades,weekday,month
2021-03-26,strategy_03,-22494.5,-22514.9,20.4,-22514.9,100000.0,77485.1,100000.0,-0.225149,-0.225149,-22.5149,,,,,,,-22514.9,-0.225149,,,,,51,8,43,0,-441.468627451,-492.4,5.3218954248,,,-2936.3,7,-14999.4,36,-4579.2,8,0.0,0,Friday,2021-03
2021-03-30,strategy_03,314.75,298.35,16.4,-22216.55,77485.1,77783.45,100000.0,-0.2221655,0.0038504177,0.3850417693,,,,,,,-22216.55,-0.2221655,1.8176265288,181.7626528784,1.8176265288,181.7626528784,41,14,27,0,7.2768292683,-202.9,5.9459349593,,,3817.6,6,-2556.35,34,-962.9,1,0.0,0,Tuesday,2021-03
2021-03-31,strategy_03,-6210.0,-6223.6,13.6,-28440.15,77783.45,71559.85,100000.0,-0.2844015,-0.0800118791,-8.0011879134,-0.2844015,-28.44015,,,,,-28440.15,-0.2844015,1.5016907989,150.1690798938,1.5016907989,150.1690798938,34,8,26,0,-183.0470588235,-337.4,5.2308823529,,,693.7,7,-5045.8,22,-1871.5,5,0.0,0,Wednesday,2021-03
2021-04-01,strategy_03,3333.5,3319.1,14.4,-25121.05,71559.85,74878.95,100000.0,-0.2512105,0.0463821542,4.6382154239,-0.0336342084,-3.3634208383,,,,,-25121.05,-0.2512105,1.646152644,164.6152644018,1.646152644,164.6152644018,36,17,19,0,92.1972222222,-125.15,6.9777777778,,,-1176.75,5,4240.25,25,255.6,6,0.0,0,Thursday,2021-04
2021-04-05,strategy_03,2378.5,2361.3,17.2,-22759.75,74878.95,77240.25,100000.0,-0.2275975,0.0315348973,3.1534897324,-0.0069834907,-0.6983490704,-0.2275975,-22.75975,,,-22759.75,-0.2275975,1.591788595,159.1788594983,1.591788595,159.1788594983,43,15,28,0,54.9139534884,-361.9,5.3988372093,,,13085.35,6,-8490.2,33,-2233.85,4,0.0,0,Monday,2021-04
2021-04-06,strategy_03,-6884.25,-6899.45,15.2,-29659.2,77240.25,70340.8,100000.0,-0.296592,-0.0893245426,-8.932454258,-0.0170353907,-1.7035390656,-0.0922022428,-9.2202242754,,,-29659.2,-0.296592,0.8982135504,89.8213550364,1.4769076792,147.6907679246,38,11,27,0,-181.5644736842,-332.025,5.548245614,,,-1186.05,7,-4323.55,27,-1389.85,4,0.0,0,Tuesday,2021-04
2021-04-07,strategy_03,-2899.25,-2902.85,3.6,-32562.05,70340.8,67437.95,100000.0,-0.3256205,-0.0412683677,-4.1268367718,-0.0993737225,-9.9373722521,-0.1330038716,-13.3003871646,,,-32562.05,-0.3256205,0.8897771324,88.9777132386,1.3686788139,136.8678813922,9,3,6,0,-322.5388888889,-402.9,5.7796296296,,,-3331.45,8,428.6,1,0.0,0,0.0,0,Wednesday,2021-04
2021-04-08,strategy_03,2837.25,2820.45,16.8,-29741.6,67437.95,70258.4,100000.0,-0.297416,0.0418228905,4.1822890524,-0.0903913439,-9.0391343891,-0.0181868743,-1.8186874344,,,-29741.6,-0.297416,0.8564382428,85.6438242755,1.3690889691,136.908896907,42,19,23,0,67.1535714286,-148.525,6.6507936508,,,-2895.85,9,5711.65,29,4.65,4,0.0,0,Thursday,2021-04
2021-04-09,strategy_03,-9081.25,-9099.25,18.0,-38840.85,70258.4,61159.15,100000.0,-0.3884085,-0.1295112044,-12.9511204354,-0.1305309294,-13.0530929418,-0.1832263941,-18.3226394067,,,-38840.85,-0.3884085,1.0583397588,105.8339758775,1.3674582613,136.7458261348,45,9,36,0,-202.2055555556,-349.9,5.5503703704,,,-53.85,9,-6157.85,29,-2887.55,7,0.0,0,Friday,2021-04
2021-04-12,strategy_03,-9622.75,-9640.75,18.0,-48481.6,61159.15,51518.4,100000.0,-0.484816,-0.1576338128,-15.7633812766,-0.2360621875,-23.6062187537,-0.3330109625,-33.3010962549,-0.484816,-48.4816,-48481.6,-0.484816,1.1177785173,111.7778517296,1.3965071594,139.6507159354,45,11,34,0,-214.2388888889,-472.9,5.8981481481,,,-3059.35,4,-7716.5,35,1135.1,6,0.0,0,Monday,2021-04
