date,strategy_name,daily_gross_pnl,daily_pnl,daily_fees,cumulative_pnl,starting_equity,equity,equity_peak,cumulative_return,daily_return,daily_return_pct,rolling_return_3d,rolling_return_3d_pct,rolling_return_5d,rolling_return_5d_pct,rolling_return_10d,rolling_return_10d_pct,drawdown,drawdown_pct,rolling_volatility_5d,rolling_volatility_5d_pct,rolling_volatility_10d,rolling_volatility_10d_pct,total_trades,winning_trades,losing_trades,flat_trades,avg_trade_pnl,median_trade_pnl,avg_trade_duration_minutes,avg_mae,avg_mfe,opening_session_pnl,opening_session_trades,mid_session_pnl,mid_session_trades,closing_session_pnl,closing_session_trades,unknown_session_pnl,unknown_session_trades,weekday,month
2021-03-26,strategy_07,2997.25,2941.25,56.0,2941.25,100000.0,102941.25,102941.25,0.0294125,0.0294125,2.94125,,,,,,,0.0,0.0,,,,,140,55,85,0,21.0089285714,-110.4,1.7926190476,,,1099.65,29,-1168.05,92,3009.65,19,0.0,0,Friday,2021-03
2021-03-30,strategy_07,6812.0,6760.8,51.2,9702.05,102941.25,109702.05,109702.05,0.0970205,0.0656762959,6.5676295946,,,,,,,0.0,0.0,0.287834957,28.7834957001,0.287834957,28.7834957001,128,55,73,0,52.81875,-47.9,1.805078125,,,556.6,26,6878.2,97,-674.0,5,0.0,0,Tuesday,2021-03
2021-03-31,strategy_07,983.75,937.75,46.0,10639.8,109702.05,110639.8,110639.8,0.106398,0.0085481538,0.854815384,0.106398,10.6398,,,,,0.0,0.0,0.3746895205,37.4689520548,0.3746895205,37.4689520548,115,46,69,0,8.1543478261,-72.4,1.4576811594,,,2061.15,29,-1129.5,70,6.1,16,0.0,0,Wednesday,2021-03
2021-04-01,strategy_07,12363.25,12306.05,57.2,22945.85,110639.8,122945.85,122945.85,0.2294585,0.1112262495,11.1226249505,0.1943302612,19.4330261193,,,,,0.0,0.0,0.6189669868,61.896698677,0.6189669868,61.896698677,143,68,75,0,86.0562937063,-17.9,1.8287878788,,,982.1,26,10659.25,95,664.7,22,0.0,0,Thursday,2021-04
2021-04-05,strategy_07,5502.25,5449.85,52.4,28395.7,122945.85,128395.7,128395.7,0.283957,0.0443272384,4.4327238374,0.1704038348,17.0403834751,0.283957,28.3957,,,0.0,0.0,0.5568214386,55.6821438559,0.5568214386,55.6821438559,131,49,82,0,41.6019083969,-91.9,1.4506361323,,,8582.75,25,-2258.3,92,-874.6,14,0.0,0,Monday,2021-04
2021-04-06,strategy_07,7917.25,7861.65,55.6,36257.35,128395.7,136257.35,136257.35,0.3625735,0.0612298543,6.1229854271,0.2315400968,23.1540096783,0.3236418831,32.3641883113,,,0.0,0.0,0.5281521762,52.81521762,0.5113338247,51.1333824671,139,51,88,0,56.5586330935,-90.4,1.6682254197,,,7954.5,25,580.55,98,-673.4,16,0.0,0,Tuesday,2021-04
2021-04-07,strategy_07,-79.75,-92.55,12.8,36164.8,136257.35,136164.8,136257.35,0.361648,-0.0006792294,-0.0679229414,0.1075184726,10.7518472563,0.2412238422,24.1223842216,,,-92.55,-0.0006792294,0.637557937,63.7557936992,0.5606830419,56.0683041917,32,11,21,0,-2.8921875,-130.65,1.4619791667,,,-275.25,30,182.7,2,0.0,0,0.0,0,Wednesday,2021-04
2021-04-08,strategy_07,3851.75,3796.55,55.2,39961.35,136164.8,139961.35,139961.35,0.3996135,0.0278820224,2.7882022373,0.0900781724,9.00781724,0.2650181038,26.5018103793,,,0.0,0.0,0.5921552917,59.2155291674,0.5327269971,53.2726997118,138,52,86,0,27.5112318841,-58.775,1.5507246377,,,-2248.0,25,1707.05,93,4337.5,20,0.0,0,Thursday,2021-04
2021-04-09,strategy_07,-4888.75,-4947.55,58.8,35013.8,139961.35,135013.8,139961.35,0.350138,-0.0353494018,-3.5349401817,-0.0091264801,-0.912648015,0.0981566275,9.8156627491,,,-4947.55,-0.0353494018,0.5426986677,54.2698667661,0.6378244047,63.7824404656,147,56,91,0,-33.6568027211,-68.65,1.5469387755,,,-1803.85,29,-3708.3,102,564.6,16,0.0,0,Friday,2021-04
2021-04-12,strategy_07,3975.0,3913.0,62.0,38926.8,135013.8,138926.8,139961.35,0.389268,0.0289822226,2.8982222558,0.0202842438,2.0284243799,0.0820206596,8.202065957,0.389268,38.9268,-1034.55,-0.0073916835,0.5153504304,51.5350430447,0.6057051202,60.5705120187,155,60,95,0,25.2451612903,-131.65,1.5655913978,,,3077.3,33,2139.35,96,-1303.65,26,0.0,0,Monday,2021-04
2021-04-13,strategy_07,7023.75,6961.75,62.0,45888.55,138926.8,145888.55,145888.55,0.4588855,0.0501109217,5.0110921723,0.0423488342,4.234883416,0.0706838934,7.0683893383,0.4172020449,41.7202044856,0.0,0.0,0.469404675,46.940467497,0.6096545462,60.9654546224,155,64,91,0,44.914516129,-45.4,1.4615053763,,,-1519.6,29,7082.75,105,1398.6,21,0.0,0,Tuesday,2021-04
2021-04-15,strategy_07,3795.25,3733.65,61.6,49622.2,145888.55,149622.2,149622.2,0.496222,0.0255924814,2.5592481384,0.10819931,10.8199309996,0.0988317098,9.883170981,0.3638961168,36.38961168,0.0,0.0,0.4569409576,45.6940957571,0.5903905007,59.0390500698,154,56,98,0,24.2444805195,-106.65,1.442965368,,,8429.2,27,-7620.95,108,2925.4,19,0.0,0,Thursday,2021-04
2021-04-16,strategy_07,1866.25,1810.65,55.6,51432.85,149622.2,151432.85,151432.85,0.5143285,0.0121014796,1.2101479593,0.0900189884,9.0018988417,0.0819619131,8.1961913057,0.3687014076,36.8701407631,0.0,0.0,0.453225118,45.3225118005,0.5870382185,58.7038218493,139,57,82,0,13.0262589928,-88.15,1.6827338129,,,-3281.45,28,2819.0,95,2273.1,16,0.0,0,Friday,2021-04
2021-04-19,strategy_07,6248.75,6189.55,59.2,57622.4,151432.85,157622.4,157622.4,0.576224,0.0408732319,4.0873231931,0.0804302325,8.043023253,0.1674539936,16.7453993592,0.2820473404,28.2047340353,0.0,0.0,0.2071923491,20.7192349104,0.42174989,42.1749889968,148,50,98,0,41.8212837838,-92.9,1.6421171171,,,2691.5,30,-2111.55,102,5609.6,16,0.0,0,Monday,2021-04
2021-04-20,strategy_07,5117.75,5049.35,68.4,62671.75,157622.4,162671.75,162671.75,0.6267175,0.0320344697,3.203446972,0.0872166697,8.7216669719,0.1709169865,17.0916986499,0.26695637,26.6956370034,0.0,0.0,0.2062032913,20.6203291292,0.4118738416,41.1873841627,171,63,108,0,29.5283625731,-67.9,1.5592592593,,,-4981.55,37,5439.85,111,4591.05,23,0.0,0,Tuesday,2021-04
2021-04-22,strategy_07,5349.75,5292.55,57.2,67964.3,162671.75,167964.3,167964.3,0.679643,0.0325351513,3.2535151309,0.1091668684,10.9166868351,0.1513192776,15.1319277627,0.2326990067,23.2699006696,0.0,0.0,0.1521231519,15.2123151904,0.367251849,36.7251849037,143,62,81,0,37.0108391608,-32.9,1.5234265734,,,-1958.7,23,7596.8,98,-345.55,22,0.0,0,Thursday,2021-04
2021-04-23,strategy_07,12918.25,12881.45,36.8,80845.75,167964.3,180845.75,180845.75,0.8084575,0.0766915946,7.6691594583,0.1473353407,14.7335340662,0.2086826019,20.8682601913,0.3281387701,32.8138770079,0.0,0.0,0.3358418492,33.5841849231,0.4295482718,42.9548271832,92,46,46,0,140.0157608696,1.475,1.8385869565,,,0.0,0,9666.45,77,3215.0,15,0.0,0,Friday,2021-04
2021-04-26,strategy_07,6853.75,6796.95,56.8,87642.7,180845.75,187642.7,187642.7,0.876427,0.0375842396,3.7584239608,0.1535051415,15.3505141489,0.2391148948,23.911489482,0.3406751221,34.0675122096,0.0,0.0,0.2650881078,26.5088107826,0.4313106363,43.1310636316,142,65,77,0,47.8658450704,-31.275,1.6728873239,,,1480.0,30,2981.15,94,2335.8,18,0.0,0,Monday,2021-04
2021-04-27,strategy_07,1514.75,1461.15,53.6,89103.85,187642.7,189103.85,189103.85,0.8910385,0.0077868737,0.778687367,0.1258573995,12.5857399459,0.1997270058,19.9727005806,0.4006260841,40.0626084148,0.0,0.0,0.3530591357,35.3059135666,0.2930954447,29.309544467,134,56,78,0,10.9041044776,-52.9,1.7694029851,,,-519.15,31,765.3,88,1215.0,15,0.0,0,Tuesday,2021-04
2021-04-28,strategy_07,4703.25,4648.85,54.4,93752.7,189103.85,193752.7,193752.7,0.937527,0.024583582,2.4583581984,0.0713699382,7.1369938193,0.1910654431,19.1065443139,0.3946387594,39.4638759404,0.0,0.0,0.3617508788,36.1750878838,0.2958907171,29.5890717144,136,52,84,0,34.1827205882,-52.525,1.8014705882,,,664.5,30,4053.0,85,-68.65,21,0.0,0,Wednesday,2021-04
2021-04-29,strategy_07,16212.5,16161.3,51.2,109914.0,193752.7,209914.0,209914.0,1.09914,0.0834119989,8.3411998904,0.1186899357,11.8689935713,0.2497536679,24.9753667893,0.4388654901,43.8865490129,0.0,0.0,0.4672265438,46.7226543754,0.3738455725,37.3845572504,128,50,78,0,126.26015625,-106.65,1.737109375,,,5046.9,24,13291.5,85,-2177.1,19,0.0,0,Thursday,2021-04
