date,strategy_name,daily_gross_pnl,daily_pnl,daily_fees,cumulative_pnl,starting_equity,equity,equity_peak,cumulative_return,daily_return,daily_return_pct,rolling_return_3d,rolling_return_3d_pct,rolling_return_5d,rolling_return_5d_pct,rolling_return_10d,rolling_return_10d_pct,drawdown,drawdown_pct,rolling_volatility_5d,rolling_volatility_5d_pct,rolling_volatility_10d,rolling_volatility_10d_pct,total_trades,winning_trades,losing_trades,flat_trades,avg_trade_pnl,median_trade_pnl,avg_trade_duration_minutes,avg_mae,avg_mfe,opening_session_pnl,opening_session_trades,mid_session_pnl,mid_session_trades,closing_session_pnl,closing_session_trades,unknown_session_pnl,unknown_session_trades,weekday,month
2021-03-26,strategy_S4-10,39838.5,39587.3,251.2,39587.3,100000.0,139587.3,139587.3,0.395873,0.395873,39.5873,,,,,,,0.0,0.0,,,,,628,279,349,0,63.0371019108,-27.9,0.5517781316,,,10326.05,138,21846.9,404,7414.35,86,0.0,0,Friday,2021-03
2021-03-30,strategy_S4-10,21570.75,21369.95,200.8,60957.25,139587.3,160957.25,160957.25,0.6095725,0.1530937986,15.3093798648,,,,,,,0.0,0.0,1.9270001708,192.700017083,1.9270001708,192.700017083,502,227,275,0,42.5696215139,-17.775,0.5627158035,,,6030.6,96,15572.85,386,-233.5,20,0.0,0,Tuesday,2021-03
2021-03-31,strategy_S4-10,34567.5,34391.9,175.6,95349.15,160957.25,195349.15,195349.15,0.9534915,0.2136710213,21.3671021343,0.9534915,95.34915,,,,,0.0,0.0,1.637879496,163.7879495954,1.637879496,163.7879495954,439,225,214,0,78.3414578588,2.6,0.7722854973,,,9565.8,98,18199.1,271,6627.0,70,0.0,0,Wednesday,2021-03
2021-04-01,strategy_S4-10,36178.0,35986.0,192.0,131335.15,195349.15,231335.15,231335.15,1.3133515,0.1842137527,18.4213752658,0.6572793513,65.7279351345,,,,,0.0,0.0,1.4978332189,149.783321894,1.4978332189,149.783321894,480,255,225,0,74.9708333333,20.85,0.6872569444,,,8717.65,94,24208.2,317,3060.15,69,0.0,0,Thursday,2021-04
2021-04-05,strategy_S4-10,36377.75,36110.15,267.6,167445.3,231335.15,267445.3,267445.3,1.674453,0.1560945235,15.6094523465,0.6615921308,66.159213083,1.674453,167.4453,,,0.0,0.0,1.4341743707,143.417437071,1.4341743707,143.417437071,669,272,397,0,53.9763079223,-43.9,0.5372197309,,,17991.75,130,13157.15,459,4961.25,80,0.0,0,Monday,2021-04
2021-04-06,strategy_S4-10,27199.25,26941.65,257.6,194386.95,267445.3,294386.95,294386.95,1.9438695,0.1007370479,10.0737047912,0.5069784025,50.6978402517,1.108980903,110.898090299,,,0.0,0.0,0.5952297194,59.5229719449,1.4888941451,148.8894145065,644,272,372,0,41.8348602484,-32.775,0.5303571429,,,14594.55,138,13497.35,421,-1150.25,85,0.0,0,Tuesday,2021-04
2021-04-07,strategy_S4-10,9648.25,9594.65,53.6,203981.6,294386.95,303981.6,303981.6,2.039816,0.0325919678,3.2591967817,0.3140311794,31.4031179438,0.8885859444,88.8585944404,,,0.0,0.0,1.0210939051,102.1093905101,1.6647096447,166.4709644723,134,61,73,0,71.6018656716,-28.525,0.5577114428,,,9049.6,126,545.05,8,0.0,0,0.0,0,Wednesday,2021-04
2021-04-08,strategy_S4-10,27858.5,27634.9,223.6,231616.5,303981.6,331616.5,331616.5,2.316165,0.0909097787,9.090977875,0.2399414011,23.9941401101,0.6975579366,69.7557936648,,,0.0,0.0,0.8409685916,84.0968591557,1.6208910904,162.0891090382,559,250,309,0,49.4363148479,-21.4,0.587149672,,,1198.4,124,15126.4,364,11310.1,71,0.0,0,Thursday,2021-04
2021-04-09,strategy_S4-10,16140.75,15883.95,256.8,247500.45,331616.5,347500.45,347500.45,2.4750045,0.0478985515,4.7898551489,0.1804207014,18.0420701393,0.5021515321,50.2151532095,,,0.0,0.0,0.6904240033,69.042400326,1.6376560535,163.7656053503,642,263,379,0,24.7413551402,-32.9,0.5291536864,,,4790.2,142,10159.95,417,933.8,83,0.0,0,Friday,2021-04
2021-04-12,strategy_S4-10,39639.5,39367.5,272.0,286867.95,347500.45,386867.95,386867.95,2.8686795,0.1132876231,11.3287623081,0.2726689708,27.2668970753,0.4465311224,44.6531122439,2.8686795,286.86795,0.0,0.0,0.496577975,49.6577975009,1.5649635958,156.4963595822,680,305,375,0,57.8933823529,-25.15,0.5336029412,,,12752.55,138,16341.4,444,10273.55,98,0.0,0,Monday,2021-04
2021-04-13,strategy_S4-10,57234.0,56980.4,253.6,343848.35,386867.95,443848.35,443848.35,3.4384835,0.147286432,14.7286431972,0.3384386784,33.8438678413,0.5077038911,50.7703891086,2.1797187137,217.9718713665,0.0,0.0,0.6670356271,66.7035627109,0.8692375271,86.9237527114,634,313,321,0,89.8744479495,-3.15,0.6128286015,,,8428.95,137,40556.25,405,7995.2,92,0.0,0,Tuesday,2021-04
2021-04-15,strategy_S4-10,59371.25,59111.65,259.6,402960.0,443848.35,502960.0,502960.0,4.0296,0.133179835,13.3179834959,0.4473650322,44.7365032189,0.6545738295,65.4573829469,2.1248048783,212.4804878314,0.0,0.0,0.554409202,55.4409201991,0.857523162,85.7523162026,649,316,333,0,91.0811248074,-3.4,0.5993836672,,,7981.05,143,43020.95,427,8109.65,79,0.0,0,Thursday,2021-04
2021-04-16,strategy_S4-10,29689.75,29460.15,229.6,432420.15,502960.0,532420.15,532420.15,4.3242015,0.0585735446,5.8573544616,0.3762322519,37.6232251858,0.6055297309,60.5529730879,1.7254797372,172.5479737178,0.0,0.0,0.6327607889,63.2760788925,0.7511544068,75.1154406766,574,249,325,0,51.3243031359,-20.65,0.6054587689,,,7480.5,135,18451.0,360,3528.65,79,0.0,0,Friday,2021-04
2021-04-19,strategy_S4-10,40446.25,40199.45,246.8,472619.6,532420.15,572619.6000000001,572619.6000000001,4.726196,0.0755032468,7.5503246825,0.290124431,29.0124431013,0.6478240532,64.7824053177,1.4752814261,147.5281426104,0.0,0.0,0.5347990367,53.4799036731,0.6374526365,63.7452636546,617,306,311,0,65.1530794165,-0.4,0.5917341977,,,7832.75,145,22464.1,396,9902.6,76,0.0,0,Monday,2021-04
