date,strategy_name,daily_gross_pnl,daily_pnl,daily_fees,cumulative_pnl,starting_equity,equity,equity_peak,cumulative_return,daily_return,daily_return_pct,rolling_return_3d,rolling_return_3d_pct,rolling_return_5d,rolling_return_5d_pct,rolling_return_10d,rolling_return_10d_pct,drawdown,drawdown_pct,rolling_volatility_5d,rolling_volatility_5d_pct,rolling_volatility_10d,rolling_volatility_10d_pct,total_trades,winning_trades,losing_trades,flat_trades,avg_trade_pnl,median_trade_pnl,avg_trade_duration_minutes,avg_mae,avg_mfe,opening_session_pnl,opening_session_trades,mid_session_pnl,mid_session_trades,closing_session_pnl,closing_session_trades,unknown_session_pnl,unknown_session_trades,weekday,month
2021-03-26,strategy_S2-8,27988.75,27843.55,145.2,27843.55,100000.0,127843.55,127843.55,0.2784355,0.2784355,27.84355,,,,,,,0.0,0.0,,,,,363,158,205,0,76.7039944904,-57.9,1.0795684114,,,5928.5,75,14816.15,239,7098.9,49,0.0,0,Friday,2021-03
2021-03-30,strategy_S2-8,19057.5,18935.9,121.6,46779.45,127843.55,146779.45,146779.45,0.4677945,0.148117758,14.8117757994,,,,,,,0.0,0.0,1.0343650103,103.4365010302,1.0343650103,103.4365010302,304,144,160,0,62.2891447368,-12.15,1.1302083333,,,5256.55,58,14752.55,233,-1073.2,13,0.0,0,Tuesday,2021-03
2021-03-31,strategy_S2-8,18500.5,18382.1,118.4,65161.55,146779.45,165161.55,165161.55,0.6516155,0.1252361962,12.5236196211,0.6516155,65.16155,,,,,0.0,0.0,1.0711379837,107.1137983692,1.0711379837,107.1137983692,296,143,153,0,62.1016891892,-8.775,1.0755630631,,,6094.45,72,9077.45,182,3210.2,42,0.0,0,Wednesday,2021-03
2021-04-01,strategy_S2-8,29958.75,29832.35,126.4,94993.9,165161.55,194993.9,194993.9,0.949939,0.1806252726,18.062527265,0.5252541094,52.5254109417,,,,,0.0,0.0,0.9279107748,92.7910774831,0.9279107748,92.7910774831,316,161,155,0,94.4061708861,10.6,1.2921413502,,,4566.3,68,21429.35,206,3836.7,42,0.0,0,Thursday,2021-04
2021-04-05,strategy_S2-8,16839.75,16689.35,150.4,111683.25,194993.9,211683.25,211683.25,1.1168325,0.0855890877,8.5589087659,0.4421858782,44.21858782,1.1168325,111.68325,,,0.0,0.0,1.0354812783,103.5481278307,1.0354812783,103.5481278307,376,143,233,0,44.3865691489,-82.9,1.0163120567,,,16078.95,72,274.75,255,335.65,49,0.0,0,Monday,2021-04
2021-04-06,strategy_S2-8,23011.75,22868.95,142.8,134552.2,211683.25,234552.2,234552.2,1.345522,0.1080338194,10.8033819398,0.4201380406,42.0138040603,0.8346815307,83.4681530668,,,0.0,0.0,0.5201200796,52.012007964,1.0007931257,100.0793125711,357,143,214,0,64.0586834734,-47.9,1.0737161531,,,12518.5,75,11606.45,232,-1256.0,50,0.0,0,Tuesday,2021-04
2021-04-07,strategy_S2-8,5631.5,5600.7,30.8,140152.9,234552.2,240152.9,240152.9,1.401529,0.0238782668,2.3878266757,0.2315918601,23.1591860053,0.6361479758,63.6147975755,,,0.0,0.0,0.8123924998,81.2392499813,1.1763063284,117.6306328375,77,30,47,0,72.7363636364,-87.4,1.1404761905,,,4855.2,72,745.5,5,0.0,0,0.0,0,Wednesday,2021-04
2021-04-08,strategy_S2-8,15992.25,15857.05,135.2,156009.95,240152.9,256009.95,256009.95,1.5600995,0.0660289757,6.6028975707,0.2094010745,20.9401074483,0.550057807,55.0057807038,,,0.0,0.0,0.8237702081,82.3770208128,1.1595400071,115.9540007089,338,140,198,0,46.9143491124,-36.4,1.1121301775,,,662.35,66,5514.75,230,9679.95,42,0.0,0,Thursday,2021-04
2021-04-09,strategy_S2-8,7759.75,7612.95,146.8,163622.9,256009.95,263622.9,263622.9,1.636229,0.0297369301,2.9736930147,0.1239412804,12.3941280448,0.3519545996,35.1954599605,,,0.0,0.0,0.5111407982,51.1140798195,1.1960596165,119.6059616545,367,153,214,0,20.74373297,-50.4,1.0574023615,,,3221.1,71,4099.0,245,292.85,51,0.0,0,Friday,2021-04
2021-04-12,strategy_S2-8,20636.0,20483.6,152.4,184106.5,263622.9,284106.5,284106.5,1.841065,0.0777003819,7.7700381871,0.1830233988,18.3023398843,0.3421302819,34.2130281919,1.841065,184.1065,0.0,0.0,0.4955159675,49.5515967488,1.1493896549,114.9389654857,381,160,221,0,53.7627296588,-57.9,1.0268591426,,,6655.2,72,9070.4,259,4758.0,50,0.0,0,Monday,2021-04
