date,strategy_name,daily_gross_pnl,daily_pnl,daily_fees,cumulative_pnl,starting_equity,equity,equity_peak,cumulative_return,daily_return,daily_return_pct,rolling_return_3d,rolling_return_3d_pct,rolling_return_5d,rolling_return_5d_pct,rolling_return_10d,rolling_return_10d_pct,drawdown,drawdown_pct,rolling_volatility_5d,rolling_volatility_5d_pct,rolling_volatility_10d,rolling_volatility_10d_pct,total_trades,winning_trades,losing_trades,flat_trades,avg_trade_pnl,median_trade_pnl,avg_trade_duration_minutes,avg_mae,avg_mfe,opening_session_pnl,opening_session_trades,mid_session_pnl,mid_session_trades,closing_session_pnl,closing_session_trades,unknown_session_pnl,unknown_session_trades,weekday,month
2021-03-26,strategy_S2-7,29119.75,28976.55,143.2,28976.55,100000.0,128976.55,128976.55,0.2897655,0.2897655,28.97655,,,,,,,0.0,0.0,,,,,358,155,203,0,80.9400837989,-57.65,1.0839851024,,,6329.4,74,15255.75,235,7391.4,49,0.0,0,Friday,2021-03
2021-03-30,strategy_S2-7,19512.0,19391.6,120.4,48368.15,128976.55,148368.15,148368.15,0.4836815,0.1503498117,15.0349811652,,,,,,,0.0,0.0,1.1065777207,110.6577720691,1.1065777207,110.6577720691,301,146,155,0,64.4239202658,-8.65,1.1606312292,,,5402.95,57,15041.6,231,-1052.95,13,0.0,0,Tuesday,2021-03
2021-03-31,strategy_S2-7,20624.25,20505.05,119.2,68873.2,148368.15,168873.2,168873.2,0.688732,0.1382038531,13.8203853051,0.688732,68.8732,,,,,0.0,0.0,1.0915792945,109.1579294522,1.0915792945,109.1579294522,298,146,152,0,68.8088926174,-5.275,1.290212528,,,6144.8,73,10990.3,183,3369.95,42,0.0,0,Wednesday,2021-03
2021-04-01,strategy_S2-7,30436.0,30310.4,125.6,99183.6,168873.2,199183.6,199183.6,0.991836,0.179486147,17.9486147003,0.5443396493,54.4339649339,,,,,0.0,0.0,0.9497371336,94.9737133613,0.9497371336,94.9737133613,314,161,153,0,96.5299363057,24.85,1.3060509554,,,4848.8,68,21848.95,202,3612.65,44,0.0,0,Thursday,2021-04
2021-04-05,strategy_S2-7,16246.0,16096.4,149.6,115280.0,199183.6,215280.0,215280.0,1.1528,0.0808118741,8.081187407,0.4509852687,45.0985268739,1.1528,115.28,,,0.0,0.0,1.0942936286,109.429362862,1.0942936286,109.429362862,374,141,233,0,43.0385026738,-85.9,1.0177361854,,,15383.1,71,1029.05,253,-315.75,50,0.0,0,Monday,2021-04
2021-04-06,strategy_S2-7,19588.5,19444.9,143.6,134724.9,215280.0,234724.9,234724.9,1.347249,0.0903237644,9.03237644,0.3899476057,38.9947605659,0.8199036957,81.9903695672,,,0.0,0.0,0.5897347843,58.9734784311,1.0988965443,109.8896544276,359,146,213,0,54.1640668524,-45.4,1.0627669452,,,9688.85,76,11274.8,233,-1518.75,50,0.0,0,Tuesday,2021-04
2021-04-07,strategy_S2-7,5461.0,5430.2,30.8,140155.1,234724.9,240155.1,240155.1,1.401551,0.023134316,2.3134315959,0.2056971558,20.569715579,0.6186432196,61.8643219586,,,0.0,0.0,0.8435660589,84.3566058877,1.2530717751,125.3071775136,77,30,47,0,70.5220779221,-87.4,1.1432900433,,,4571.8,73,858.4,4,0.0,0,0.0,0,Wednesday,2021-04
2021-04-08,strategy_S2-7,14919.5,14783.5,136.0,154938.6,240155.1,254938.6,254938.6,1.549386,0.0615581347,6.1558134722,0.1842186919,18.4218691936,0.5096451065,50.9645106506,,,0.0,0.0,0.8196265929,81.9626592851,1.2355968199,123.5596819856,340,137,203,0,43.4808823529,-40.275,1.0905882353,,,65.3,68,5206.75,230,9511.45,42,0.0,0,Thursday,2021-04
2021-04-09,strategy_S2-7,6971.75,6824.15,147.6,161762.75,254938.6,261762.75,261762.75,1.6176275,0.0267678178,2.676781782,0.1151895261,11.5189526122,0.3141782255,31.4178225517,,,0.0,0.0,0.4352029655,43.5202965543,1.2671378827,126.7137882687,369,149,220,0,18.4936314363,-55.4,1.0565943993,,,1998.65,74,4378.9,244,446.6,51,0.0,0,Friday,2021-04
2021-04-12,strategy_S2-7,21777.5,21625.9,151.6,183388.65,261762.75,283388.65,283388.65,1.8338865,0.0826164151,8.2616415055,0.1800234515,18.0023451511,0.3163723987,31.6372398737,1.8338865,183.38865,0.0,0.0,0.4403994819,44.0399481911,1.2123319387,121.2331938744,379,162,217,0,57.0604221636,-52.9,1.0267370273,,,7721.1,71,8938.8,258,4966.0,50,0.0,0,Monday,2021-04
2021-04-13,strategy_S2-7,34114.25,33963.05,151.2,217351.7,283388.65,317351.7,317351.7,2.173517,0.11984619,11.9846190029,0.2448162028,24.4816202803,0.3520154871,35.2015487066,1.4605379815,146.0537981517,0.0,0.0,0.573251483,57.3251483015,0.7776831428,77.7683142752,378,175,203,0,89.8493386243,-21.275,1.0951499118,,,3526.75,75,25989.85,251,4446.45,52,0.0,0,Tuesday,2021-04
2021-04-15,strategy_S2-7,29239.5,29092.3,147.2,246444.0,317351.7,346444.0,346444.0,2.46444,0.0916721102,9.1672110154,0.3235038217,32.3503821686,0.4425843965,44.25843965,1.3350294521,133.5029452076,0.0,0.0,0.4940540952,49.40540952,0.7211845373,72.1184537259,368,163,205,0,79.0551630435,-33.525,1.0573822464,,,6100.95,72,19731.8,243,3259.55,53,0.0,0,Thursday,2021-04
2021-04-16,strategy_S2-7,15426.5,15289.3,137.2,261733.3,346444.0,361733.3,361733.3,2.617333,0.0441320964,4.4132096385,0.2764565553,27.6456555335,0.4189036105,41.8903610516,1.1420408922,114.204089222,0.0,0.0,0.5315689333,53.1568933271,0.699731008,69.9731007977,343,147,196,0,44.5752186589,-42.9,1.1626822157,,,1974.3,73,11998.75,220,1316.25,50,0.0,0,Friday,2021-04
2021-04-19,strategy_S2-7,19267.5,19116.7,150.8,280850.0,361733.3,380850.0,380850.0,2.8085,0.0528474984,5.2847498419,0.2000881041,20.0088104144,0.4549434555,45.4943455476,0.9120550085,91.2055008545,0.0,0.0,0.4340902331,43.4090233064,0.4675404905,46.7540490459,377,173,204,0,50.7074270557,-35.4,1.0338638373,,,1400.95,77,10669.55,253,7046.2,47,0.0,0,Monday,2021-04
2021-04-20,strategy_S2-7,31801.0,31653.0,148.0,312503.0,380850.0,412503.0,412503.0,3.12503,0.0831114612,8.3111461205,0.1906772812,19.0677281177,0.455608755,45.5608754973,0.9161231884,91.6123188406,0.0,0.0,0.4343540639,43.435406393,0.4693312564,46.9331256442,370,181,189,0,85.5486486486,-9.15,1.119954955,,,1379.05,78,22321.7,237,7952.25,55,0.0,0,Tuesday,2021-04
2021-04-22,strategy_S2-7,18411.75,18271.75,140.0,330774.75,412503.0,430774.75,430774.75,3.3077475,0.0442948294,4.4294829371,0.1908628539,19.0862853931,0.3574048918,35.7404891797,0.8352324359,83.5232435928,0.0,0.0,0.3202790749,32.0279074878,0.4643376598,46.4337659824,350,154,196,0,52.205,-30.775,1.0721904762,,,1975.3,53,13050.85,246,3245.6,51,0.0,0,Thursday,2021-04
2021-04-23,strategy_S2-7,24572.0,24468.4,103.6,355243.15,430774.75,455243.15,455243.15,3.5524315,0.0568009151,5.6800915095,0.1953345149,19.5334514901,0.3140454157,31.4045415709,0.895621413,89.5621412995,0.0,0.0,0.2270873198,22.7087319837,0.4167435282,41.6743528238,259,118,141,0,94.4725868726,-32.9,1.1000643501,,,0.0,0,19805.6,206,4662.8,53,0.0,0,Friday,2021-04
