date,strategy_name,daily_gross_pnl,daily_pnl,daily_fees,cumulative_pnl,starting_equity,equity,equity_peak,cumulative_return,daily_return,daily_return_pct,rolling_return_3d,rolling_return_3d_pct,rolling_return_5d,rolling_return_5d_pct,rolling_return_10d,rolling_return_10d_pct,drawdown,drawdown_pct,rolling_volatility_5d,rolling_volatility_5d_pct,rolling_volatility_10d,rolling_volatility_10d_pct,total_trades,winning_trades,losing_trades,flat_trades,avg_trade_pnl,median_trade_pnl,avg_trade_duration_minutes,avg_mae,avg_mfe,opening_session_pnl,opening_session_trades,mid_session_pnl,mid_session_trades,closing_session_pnl,closing_session_trades,unknown_session_pnl,unknown_session_trades,weekday,month
2021-03-26,strategy_29,-14266.5,-14279.7,13.2,-14279.7,100000.0,85720.3,100000.0,-0.142797,-0.142797,-14.2797,,,,,,,-14279.7,-0.142797,,,,,33,7,26,0,-432.7181818182,-422.9,4.4515151515,,,-4890.75,5,-5068.15,21,-4320.8,7,0.0,0,Friday,2021-03
2021-03-30,strategy_29,52.5,39.3,13.2,-14240.4,85720.3,85759.6,100000.0,-0.142404,0.0004584678,0.0458467831,,,,,,,-14240.4,-0.142404,1.1370550255,113.7055025492,1.1370550255,113.7055025492,33,8,25,0,1.1909090909,-200.4,4.6383838384,,,2660.7,7,-2621.4,26,0.0,0,0.0,0,Tuesday,2021-03
2021-03-31,strategy_29,-2683.5,-2690.7,7.2,-16931.1,85759.6,83068.9,100000.0,-0.169311,-0.0313749131,-3.1374913129,-0.169311,-16.9311,,,,,-16931.1,-0.169311,0.974992559,97.499255904,0.974992559,97.499255904,18,5,13,0,-149.4833333333,-153.775,4.687962963,,,192.1,1,-2865.15,16,-17.65,1,0.0,0,Wednesday,2021-03
2021-04-01,strategy_29,1209.5,1197.9,11.6,-15733.2,83068.9,84266.8,100000.0,-0.157332,0.0144205593,1.4420559319,-0.0169563102,-1.6956310232,,,,,-15733.2,-0.157332,0.979856336,97.9856336012,0.979856336,97.9856336012,29,9,20,0,41.3068965517,-172.9,5.6683908046,,,-557.45,3,2162.35,21,-407.0,5,0.0,0,Thursday,2021-04
2021-04-05,strategy_29,2856.5,2843.7,12.8,-12889.5,84266.8,87110.5,100000.0,-0.128895,0.0337463865,3.3746386477,0.0157521724,1.5752172352,-0.128895,-12.8895,,,-12889.5,-0.128895,0.9931395853,99.3139585343,0.9931395853,99.3139585343,32,9,23,0,88.865625,-245.65,5.3817708333,,,10123.5,5,-5060.95,23,-2218.85,4,0.0,0,Monday,2021-04
2021-04-06,strategy_29,3759.5,3747.9,11.6,-9141.6,87110.5,90858.4,100000.0,-0.091416,0.0430246641,4.3024664076,0.0937715559,9.3771555901,0.0599402942,5.9940294189,,,-9141.6,-0.091416,0.4173437478,41.7343747823,0.9921778201,99.2177820065,29,10,19,0,129.2379310345,-200.4,6.774137931,,,4535.85,6,315.4,19,-1103.35,4,0.0,0,Tuesday,2021-04
2021-04-07,strategy_29,-1829.25,-1832.45,3.2,-10974.05,90858.4,89025.95,100000.0,-0.1097405,-0.0201681958,-2.0168195786,0.0564771654,5.6477165384,0.0380872812,3.8087281191,,,-10974.05,-0.1097405,0.4641567885,46.4156788546,0.9192690117,91.926901173,8,3,5,0,-229.05625,-119.9,6.2770833333,,,-1613.05,7,-219.4,1,0.0,0,0.0,0,Wednesday,2021-04
2021-04-08,strategy_29,364.75,351.55,13.2,-10622.5,89025.95,89377.5,100000.0,-0.106225,0.0039488486,0.3948848622,0.0260244173,2.6024417263,0.0759441861,7.5944186091,,,-10622.5,-0.106225,0.3546859834,35.4685983407,0.8654354044,86.5435404446,33,13,20,0,10.653030303,-142.9,5.4080808081,,,-1587.35,4,-1424.1,24,3363.0,5,0.0,0,Thursday,2021-04
2021-04-09,strategy_29,-5410.75,-5425.15,14.4,-16047.65,89377.5,83952.35,100000.0,-0.1604765,-0.0606992811,-6.0699281139,-0.0760089326,-7.6008932581,-0.0037316001,-0.3731600108,,,-16047.65,-0.1604765,0.5980577617,59.8057761698,0.8508571526,85.0857152583,36,6,30,0,-150.6986111111,-307.15,4.1041666667,,,-713.75,10,-3194.55,22,-1516.85,4,0.0,0,Friday,2021-04
2021-04-12,strategy_29,-7346.75,-7359.15,12.4,-23406.8,83952.35,76593.2,100000.0,-0.234068,-0.087658654,-8.7658653986,-0.1396531011,-13.9653101146,-0.1207351582,-12.0735158219,-0.234068,-23.4068,-23406.8,-0.234068,0.7339073866,73.3907386615,0.8732200987,87.3220098711,31,6,25,0,-237.3919354839,-331.15,3.8672043011,,,-1597.85,4,-4377.65,21,-1383.65,6,0.0,0,Monday,2021-04
