date,strategy_name,daily_gross_pnl,daily_pnl,daily_fees,cumulative_pnl,starting_equity,equity,equity_peak,cumulative_return,daily_return,daily_return_pct,rolling_return_3d,rolling_return_3d_pct,rolling_return_5d,rolling_return_5d_pct,rolling_return_10d,rolling_return_10d_pct,drawdown,drawdown_pct,rolling_volatility_5d,rolling_volatility_5d_pct,rolling_volatility_10d,rolling_volatility_10d_pct,total_trades,winning_trades,losing_trades,flat_trades,avg_trade_pnl,median_trade_pnl,avg_trade_duration_minutes,avg_mae,avg_mfe,opening_session_pnl,opening_session_trades,mid_session_pnl,mid_session_trades,closing_session_pnl,closing_session_trades,unknown_session_pnl,unknown_session_trades,weekday,month
2021-03-26,strategy_44,12742.75,12641.95,100.8,12641.95,100000.0,112641.95,112641.95,0.1264195,0.1264195,12.64195,,,,,,,0.0,0.0,,,,,252,80,172,0,50.166468254,-61.65,1.2419973545,,,3487.45,52,4955.4,159,4199.1,41,0.0,0,Friday,2021-03
2021-03-30,strategy_44,11220.25,11135.05,85.2,23777.0,112641.95,123777.0,123777.0,0.23777,0.0988534911,9.8853491084,,,,,,,0.0,0.0,0.2187984127,21.8798412692,0.2187984127,21.8798412692,213,84,129,0,52.2772300469,-49.9,1.4198748044,,,201.05,48,10832.8,158,101.2,7,0.0,0,Tuesday,2021-03
2021-03-31,strategy_44,9594.75,9511.55,83.2,33288.55,123777.0,133288.55,133288.55,0.3328855,0.0768442441,7.6844244084,0.3328855,33.28855,,,,,0.0,0.0,0.3219564231,32.1956423146,0.3219564231,32.1956423146,208,75,133,0,45.7286057692,-37.15,1.9268429487,,,4895.5,45,5594.15,129,-978.1,34,0.0,0,Wednesday,2021-03
2021-04-01,strategy_44,24226.25,24135.45,90.8,57424.0,133288.55,157424.0,157424.0,0.57424,0.1810766941,18.1076694135,0.397561033,39.756103299,,,,,0.0,0.0,0.6188318274,61.883182739,0.6188318274,61.883182739,227,116,111,0,106.3235682819,7.1,1.56989721,,,4145.65,44,17740.5,150,2249.3,33,0.0,0,Thursday,2021-04
2021-04-05,strategy_44,7227.0,7123.4,103.6,64547.4,157424.0,164547.4,164547.4,0.645474,0.0452497713,4.5249771318,0.3293859118,32.9385911761,0.645474,64.5474,,,0.0,0.0,0.7324568304,73.2456830361,0.7324568304,73.2456830361,259,78,181,0,27.5034749035,-92.65,1.1168597169,,,10997.55,48,-1215.35,174,-2658.8,37,0.0,0,Monday,2021-04
2021-04-06,strategy_44,11874.25,11775.05,99.2,76322.45,164547.4,176322.45,176322.45,0.7632245,0.0715602313,7.1560231277,0.3228626915,32.2862691507,0.565335561,56.5335561041,,,0.0,0.0,0.737021291,73.7021290999,0.6984582565,69.845825646,248,76,172,0,47.4800403226,-82.15,1.2088037634,,,6570.15,49,6709.1,166,-1504.2,33,0.0,0,Tuesday,2021-04
2021-04-07,strategy_44,1363.75,1342.15,21.6,77664.6,176322.45,177664.6,177664.6,0.776646,0.0076119065,0.7611906482,0.128573788,12.8573787987,0.4353603658,43.5360365819,,,0.0,0.0,0.916962639,91.6962638974,0.8255535539,82.5553553938,54,20,34,0,24.8546296296,-114.275,1.1546296296,,,523.35,51,818.8,3,0.0,0,0.0,0,Wednesday,2021-04
2021-04-08,strategy_44,5365.0,5263.0,102.0,82927.6,177664.6,182927.6,182927.6,0.829276,0.0296232339,2.9623233891,0.1117015523,11.1701552258,0.3724179609,37.2417960883,,,0.0,0.0,0.9638147186,96.3814718563,0.8285290056,82.8529005643,255,77,178,0,20.6392156863,-46.15,1.2551633987,,,-1231.65,51,2753.2,172,3741.45,32,0.0,0,Thursday,2021-04
2021-04-09,strategy_44,335.25,231.25,104.0,83158.85,182927.6,183158.85,183158.85,0.8315885,0.0012641613,0.126416134,0.0387721473,3.8772147279,0.1634747561,16.3474756073,,,0.0,0.0,0.4066655884,40.6665588406,0.8735741472,87.3574147214,260,81,179,0,0.8894230769,-67.9,1.2047435897,,,1125.4,54,-643.2,173,-250.95,33,0.0,0,Friday,2021-04
2021-04-12,strategy_44,9699.5,9593.5,106.0,92752.35,183158.85,192752.35,192752.35,0.9275235,0.0523780314,5.2378031419,0.0849226576,8.4922657637,0.1714092717,17.1409271736,0.9275235,92.75235,0.0,0.0,0.4214499544,42.1449954373,0.8334488439,83.3448843894,265,85,180,0,36.2018867925,-108.4,1.2245283019,,,5172.85,51,4177.9,174,242.75,40,0.0,0,Monday,2021-04
2021-04-13,strategy_44,17388.75,17277.55,111.2,110029.9,192752.35,210029.9,210029.9,1.100299,0.0896360018,8.9636001844,0.1481586158,14.8158615758,0.1911693605,19.1169360453,0.8645797591,86.4579759139,0.0,0.0,0.5118456046,51.1845604579,0.7867894484,78.6789448417,278,100,178,0,62.1494604317,-40.525,1.2019784173,,,881.8,53,13743.05,183,2652.7,42,0.0,0,Tuesday,2021-04
2021-04-15,strategy_44,15130.5,15026.5,104.0,125056.4,210029.9,225056.4,225056.4,1.250564,0.0715445753,7.154457532,0.2287497983,22.8749798331,0.2667486939,26.6748693887,0.8182408687,81.8240868659,0.0,0.0,0.4931359897,49.3135989675,0.7680631173,76.806311732,260,96,164,0,57.7942307692,-47.9,1.2126923077,,,7817.55,43,4430.65,179,2778.3,38,0.0,0,Thursday,2021-04
2021-04-16,strategy_44,8008.75,7913.15,95.6,132969.55,225056.4,232969.55,232969.55,1.3296955,0.0351607419,3.516074193,0.2086470022,20.8647002229,0.2735615074,27.3561507394,0.747858687,74.7858687037,0.0,0.0,0.4833896809,48.3389680902,0.7743180899,77.4318089944,239,84,155,0,33.1094142259,-50.4,1.3479776848,,,-1472.8,57,6081.45,157,3304.5,25,0.0,0,Friday,2021-04
2021-04-19,strategy_44,14052.0,13946.8,105.2,146916.35,232969.55,246916.35,246916.35,1.4691635,0.0598653343,5.9865334332,0.1756247563,17.5624756285,0.3480994776,34.8099477585,0.5684797108,56.8479710845,0.0,0.0,0.2902849632,29.0284963196,0.4289805973,42.8980597309,263,83,180,0,53.0296577947,-52.9,1.2720532319,,,1547.7,57,5641.15,174,6757.95,32,0.0,0,Monday,2021-04
