date,strategy_name,daily_gross_pnl,daily_pnl,daily_fees,cumulative_pnl,starting_equity,equity,equity_peak,cumulative_return,daily_return,daily_return_pct,rolling_return_3d,rolling_return_3d_pct,rolling_return_5d,rolling_return_5d_pct,rolling_return_10d,rolling_return_10d_pct,drawdown,drawdown_pct,rolling_volatility_5d,rolling_volatility_5d_pct,rolling_volatility_10d,rolling_volatility_10d_pct,total_trades,winning_trades,losing_trades,flat_trades,avg_trade_pnl,median_trade_pnl,avg_trade_duration_minutes,avg_mae,avg_mfe,opening_session_pnl,opening_session_trades,mid_session_pnl,mid_session_trades,closing_session_pnl,closing_session_trades,unknown_session_pnl,unknown_session_trades,weekday,month
2021-03-26,strategy_20,21448.5,21270.1,178.4,21270.1,100000.0,121270.1,121270.1,0.212701,0.212701,21.2701,,,,,,,0.0,0.0,,,,,446,183,263,0,47.6908071749,-48.15,0.7676756353,,,6433.15,89,10051.2,292,4785.75,65,0.0,0,Friday,2021-03
2021-03-30,strategy_20,20875.25,20727.65,147.6,41997.75,121270.1,141997.75,141997.75,0.4199775,0.1709213565,17.0921356542,,,,,,,0.0,0.0,0.3316156394,33.1615639363,0.3316156394,33.1615639363,369,167,202,0,56.1724932249,-23.65,0.8323848238,,,4044.35,76,16762.1,276,-78.8,17,0.0,0,Tuesday,2021-03
2021-03-31,strategy_20,26690.5,26554.1,136.4,68551.85,141997.75,168551.85,168551.85,0.6855185,0.1870036673,18.7003667312,0.6855185,68.55185,,,,,0.0,0.0,0.2731426414,27.3142641425,0.2731426414,27.3142641425,341,176,165,0,77.8712609971,9.6,1.0636852395,,,9339.85,71,13433.05,213,3781.2,57,0.0,0,Wednesday,2021-03
2021-04-01,strategy_20,33664.5,33507.3,157.2,102059.15,168551.85,202059.15,202059.15,1.0205915,0.1987952075,19.8795207528,0.6661910067,66.6191006687,,,,,0.0,0.0,0.2438008425,24.380084247,0.2438008425,24.380084247,393,192,201,0,85.2603053435,-10.4,0.9553859203,,,5403.1,81,23555.45,252,4548.75,60,0.0,0,Thursday,2021-04
2021-04-05,strategy_20,19609.25,19424.85,184.4,121484.0,202059.15,221484.0,221484.0,1.21484,0.0961344735,9.6134473495,0.5597711936,55.9771193558,1.21484,121.484,,,0.0,0.0,0.6487308709,64.8730870876,0.6487308709,64.8730870876,461,171,290,0,42.1363340564,-75.4,0.7666305134,,,17408.4,89,2499.0,310,-482.55,62,0.0,0,Monday,2021-04
2021-04-06,strategy_20,25511.75,25337.35,174.4,146821.35,221484.0,246821.35,246821.35,1.4682135,0.1143981055,11.4398105506,0.4643645264,46.4364526405,1.0353026014,103.5302601383,,,0.0,0.0,0.6466754988,64.6675498763,0.6865584494,68.6558449353,436,172,264,0,58.1131880734,-51.275,0.8070718654,,,12472.4,94,12557.0,290,307.95,52,0.0,0,Tuesday,2021-04
2021-04-07,strategy_20,5638.5,5600.5,38.0,152421.85,246821.35,252421.85,252421.85,1.5242185,0.0226905006,2.2690500639,0.249247312,24.9247311988,0.7776468289,77.7646828911,,,0.0,0.0,1.0213094437,102.1309443678,1.0071370378,100.7137037756,95,45,50,0,58.9526315789,-40.4,0.8328070175,,,5700.9,89,-100.4,6,0.0,0,0.0,0,Wednesday,2021-04
2021-04-08,strategy_20,23712.25,23540.25,172.0,175962.1,252421.85,275962.1,275962.1,1.759621,0.0932575766,9.3257576553,0.2459685575,24.5968557548,0.6372534624,63.7253462362,,,0.0,0.0,0.8945446708,89.4544670847,0.9779458842,97.7945884228,430,174,256,0,54.7447674419,-35.525,0.8079844961,,,3612.75,85,10580.75,295,9346.75,50,0.0,0,Thursday,2021-04
2021-04-09,strategy_20,9447.75,9266.55,181.2,185228.65,275962.1,285228.65,285228.65,1.8522865,0.0335790676,3.357906756,0.1556076895,15.5607689529,0.4116096697,41.1609669743,,,0.0,0.0,0.5828150303,58.2815030345,1.0565318644,105.6531864381,453,185,268,0,20.4559602649,-43.15,0.7906548933,,,2143.95,87,8501.95,297,-1379.35,69,0.0,0,Friday,2021-04
2021-04-12,strategy_20,22995.25,22807.25,188.0,208035.9,285228.65,308035.9,308035.9,2.080359,0.0799612872,7.9961287199,0.2203218541,22.0321854071,0.3907817269,39.0781726897,2.080359,208.0359,0.0,0.0,0.5575787076,55.75787076,1.0255059502,102.5505950246,470,197,273,0,48.5260638298,-53.275,0.819858156,,,4358.85,86,12663.75,320,5784.65,64,0.0,0,Monday,2021-04
