date,strategy_name,daily_gross_pnl,daily_pnl,daily_fees,cumulative_pnl,starting_equity,equity,equity_peak,cumulative_return,daily_return,daily_return_pct,rolling_return_3d,rolling_return_3d_pct,rolling_return_5d,rolling_return_5d_pct,rolling_return_10d,rolling_return_10d_pct,drawdown,drawdown_pct,rolling_volatility_5d,rolling_volatility_5d_pct,rolling_volatility_10d,rolling_volatility_10d_pct,total_trades,winning_trades,losing_trades,flat_trades,avg_trade_pnl,median_trade_pnl,avg_trade_duration_minutes,avg_mae,avg_mfe,opening_session_pnl,opening_session_trades,mid_session_pnl,mid_session_trades,closing_session_pnl,closing_session_trades,unknown_session_pnl,unknown_session_trades,weekday,month
2021-03-26,strategy_S3-6,17359.75,17259.75,100.0,17259.75,100000.0,117259.75,117259.75,0.1725975,0.1725975,17.25975,,,,,,,0.0,0.0,,,,,250,107,143,0,69.039,-56.65,1.6984,,,3054.4,49,8859.4,164,5345.95,37,0.0,0,Friday,2021-03
2021-03-30,strategy_S3-6,10373.75,10286.55,87.2,27546.3,117259.75,127546.3,127546.3,0.275463,0.0877244749,8.7724474937,,,,,,,0.0,0.0,0.673658752,67.3658752003,0.673658752,67.3658752003,218,91,127,0,47.1860091743,-63.4,1.7208715596,,,1350.55,43,9778.3,168,-842.3,7,0.0,0,Tuesday,2021-03
2021-03-31,strategy_S3-6,10212.75,10127.55,85.2,37673.85,127546.3,137673.85,137673.85,0.3767385,0.0794029305,7.9402930544,0.3767385,37.67385,,,,,0.0,0.0,0.6684469876,66.8446987648,0.6684469876,66.8446987648,213,90,123,0,47.5471830986,-36.4,2.1618935837,,,4471.2,47,6034.5,130,-378.15,36,0.0,0,Wednesday,2021-03
2021-04-01,strategy_S3-6,24673.5,24583.5,90.0,62257.35,137673.85,162257.35,162257.35,0.6225735,0.1785633219,17.8563321938,0.3837429297,38.3742929692,,,,,0.0,0.0,0.7326173162,73.2617316235,0.7326173162,73.2617316235,225,125,100,0,109.26,42.1,1.8366666667,,,2696.8,48,18316.2,147,3570.5,30,0.0,0,Thursday,2021-04
2021-04-05,strategy_S3-6,2866.0,2757.6,108.4,65014.95,162257.35,165014.95,165014.95,0.6501495,0.0169952239,1.6995223945,0.2937650877,29.3765087658,0.6501495,65.01495,,,0.0,0.0,0.9697318041,96.9731804064,0.9697318041,96.9731804064,271,94,177,0,10.1756457565,-120.4,1.4158671587,,,8047.35,51,-2084.85,179,-3204.9,41,0.0,0,Monday,2021-04
2021-04-06,strategy_S3-6,15093.0,14995.8,97.2,80010.75,165014.95,180010.75,180010.75,0.8001075,0.0908754025,9.0875402501,0.3075159153,30.7515915332,0.5351452651,53.5145265106,,,0.0,0.0,0.8183879219,81.8387921933,0.8904010346,89.0401034609,243,90,153,0,61.7111111111,-77.9,1.6193415638,,,8279.8,48,6598.35,166,117.65,29,0.0,0,Tuesday,2021-04
2021-04-07,strategy_S3-6,2123.75,2102.15,21.6,82112.9,180010.75,182112.9,182112.9,0.821129,0.0116779137,1.167791368,0.1223707277,12.2370727736,0.4278179767,42.7817976688,,,0.0,0.0,0.9622034528,96.2203452782,0.9719134072,97.1913407168,54,24,30,0,38.9287037037,-140.775,1.5595679012,,,1342.6,51,759.55,3,0.0,0,0.0,0,Wednesday,2021-04
2021-04-08,strategy_S3-6,7083.75,6982.15,101.6,89095.05,182112.9,189095.05,189095.05,0.8909505,0.0383396783,3.8339678298,0.1459267781,14.5926778149,0.3735001237,37.3500123662,,,0.0,0.0,0.988777034,98.8777034041,0.9504314513,95.0431451302,254,96,158,0,27.4887795276,-68.275,1.5913385827,,,644.3,48,3108.35,171,3229.5,35,0.0,0,Thursday,2021-04
2021-04-09,strategy_S3-6,1591.5,1487.9,103.6,90582.95,189095.05,190582.95,190582.95,0.9058295,0.0078685296,0.786852961,0.0587309369,5.8730936902,0.174572061,17.4572060988,,,0.0,0.0,0.4877549359,48.7754935908,0.9742649922,97.426499224,259,96,163,0,5.7447876448,-72.9,1.5504504505,,,3276.0,50,-980.7,173,-807.4,36,0.0,0,Friday,2021-04
2021-04-12,strategy_S3-6,11895.0,11792.2,102.8,102375.15,190582.95,202375.15,202375.15,1.0237515,0.0618743702,6.1874370189,0.1112620248,11.1262024821,0.2264049409,22.6404940886,1.0237515,102.37515,0.0,0.0,0.4960116341,49.6011634096,0.926715527,92.6715527018,257,101,156,0,45.8840466926,-109.9,1.5881322957,,,736.3,53,11239.3,163,-183.4,41,0.0,0,Monday,2021-04
2021-04-13,strategy_S3-6,19450.5,19343.7,106.8,121718.85,202375.15,221718.85,221718.85,1.2171885,0.0955833757,9.5583375726,0.1725259334,17.2525933386,0.2316978292,23.1697829157,0.8908350905,89.0835090472,0.0,0.0,0.5196685211,51.9668521145,0.7828863007,78.2886300657,267,110,157,0,72.4483146067,-45.4,1.5411360799,,,2315.7,47,14566.45,182,2461.55,38,0.0,0,Tuesday,2021-04
2021-04-15,strategy_S3-6,16811.75,16709.75,102.0,138428.6,221718.85,238428.6,238428.6,1.384286,0.075364589,7.5364588983,0.2510489527,25.10489527,0.3092350954,30.9235095372,0.8693494049,86.9349404883,0.0,0.0,0.4817423592,48.1742359219,0.7767866143,77.678661433,255,104,151,0,65.5284313725,-65.4,1.5426143791,,,9507.8,43,4585.6,176,2616.35,36,0.0,0,Thursday,2021-04
2021-04-16,strategy_S3-6,8140.0,8042.8,97.2,146471.4,238428.6,246471.4,246471.4,1.464714,0.0337325304,3.373253041,0.2178936001,21.7893600079,0.3034259755,30.3425975455,0.7902557385,79.0255738472,0.0,0.0,0.4909612454,49.096124538,0.786801856,78.6801856023,243,99,144,0,33.0979423868,-72.9,1.6730452675,,,-483.85,54,6173.95,157,2352.7,32,0.0,0,Friday,2021-04
2021-04-19,strategy_S3-6,10916.5,10813.3,103.2,157284.7,246471.4,257284.7,257284.7,1.572847,0.0438724331,4.3872433069,0.160409681,16.0409680999,0.3499880236,34.9988023588,0.5856582152,58.5658215175,0.0,0.0,0.3502546142,35.0254614171,0.482736054,48.2736053996,258,97,161,0,41.9120155039,-78.025,1.5901808786,,,1476.35,51,1817.5,175,7519.45,32,0.0,0,Monday,2021-04
2021-04-20,strategy_S3-6,24604.5,24506.1,98.4,181790.8,257284.7,281790.8,281790.8,1.817908,0.0952489596,9.5248959616,0.1818666049,18.1866604929,0.392417992,39.2417992031,0.7076683052,70.7668305205,0.0,0.0,0.4085084102,40.8508410244,0.5011396506,50.1139650611,246,118,128,0,99.6182926829,-18.15,1.6710704607,,,1607.95,47,17350.05,158,5548.1,41,0.0,0,Tuesday,2021-04
2021-04-22,strategy_S3-6,13719.0,13623.8,95.2,195414.6,281790.8,295414.6,295414.6,1.954146,0.0483472136,4.8347213607,0.1985755751,19.8575575097,0.3323837824,33.2383782434,0.6410942124,64.1094212429,0.0,0.0,0.3593440718,35.9344071799,0.4649905185,46.4990518531,238,106,132,0,57.2428571429,-38.275,1.6030112045,,,-1156.7,38,13473.05,163,1307.45,37,0.0,0,Thursday,2021-04
