date,strategy_name,daily_gross_pnl,daily_pnl,daily_fees,cumulative_pnl,starting_equity,equity,equity_peak,cumulative_return,daily_return,daily_return_pct,rolling_return_3d,rolling_return_3d_pct,rolling_return_5d,rolling_return_5d_pct,rolling_return_10d,rolling_return_10d_pct,drawdown,drawdown_pct,rolling_volatility_5d,rolling_volatility_5d_pct,rolling_volatility_10d,rolling_volatility_10d_pct,total_trades,winning_trades,losing_trades,flat_trades,avg_trade_pnl,median_trade_pnl,avg_trade_duration_minutes,avg_mae,avg_mfe,opening_session_pnl,opening_session_trades,mid_session_pnl,mid_session_trades,closing_session_pnl,closing_session_trades,unknown_session_pnl,unknown_session_trades,weekday,month
2021-03-26,strategy_S2-9,23372.75,23180.35,192.4,23180.35,100000.0,123180.35,123180.35,0.2318035,0.2318035,23.18035,,,,,,,0.0,0.0,,,,,481,204,277,0,48.191995842,-50.4,0.7905058905,,,5474.6,101,11630.6,311,6075.15,69,0.0,0,Friday,2021-03
2021-03-30,strategy_S2-9,20630.25,20473.45,156.8,43653.8,123180.35,143653.8,143653.8,0.436538,0.1662071101,16.6207110144,,,,,,,0.0,0.0,0.5206552034,52.065520339,0.5206552034,52.065520339,392,178,214,0,52.2281887755,-24.025,0.8402210884,,,5735.75,75,15811.3,298,-1073.6,19,0.0,0,Tuesday,2021-03
2021-03-31,strategy_S2-9,26875.0,26733.0,142.0,70386.8,143653.8,170386.8,170386.8,0.703868,0.1860932325,18.609323248,0.703868,70.3868,,,,,0.0,0.0,0.4359560045,43.5956004494,0.4359560045,43.5956004494,355,181,174,0,75.3042253521,4.85,1.0633802817,,,8743.95,82,12583.35,221,5405.7,52,0.0,0,Wednesday,2021-03
2021-04-01,strategy_S2-9,36280.5,36118.5,162.0,106505.3,170386.8,206505.3,206505.3,1.065053,0.2119794491,21.1979449112,0.6764467709,67.6446770934,,,,,0.0,0.0,0.3957891001,39.5789100096,0.3957891001,39.5789100096,405,211,194,0,89.1814814815,12.1,0.9810699588,,,5882.55,83,25150.4,259,5085.55,63,0.0,0,Thursday,2021-04
2021-04-05,strategy_S2-9,18654.25,18457.85,196.4,124963.15,206505.3,224963.15,224963.15,1.2496315,0.0893819674,8.9381967436,0.566009044,56.6009043965,1.2496315,124.96315,,,0.0,0.0,0.7810204683,78.1020468337,0.7810204683,78.1020468337,491,184,307,0,37.5923625255,-81.4,0.7631364562,,,17387.2,92,1392.65,334,-322.0,65,0.0,0,Monday,2021-04
2021-04-06,strategy_S2-9,25441.0,25257.0,184.0,150220.15,224963.15,250220.15,250220.15,1.5022015,0.1122717209,11.2271720946,0.4685418706,46.8541870614,1.0313317019,103.133170185,,,0.0,0.0,0.7258674128,72.5867412775,0.8095620109,80.9562010885,460,189,271,0,54.9065217391,-44.65,0.8343478261,,,13076.75,95,11830.75,305,349.5,60,0.0,0,Tuesday,2021-04
2021-04-07,strategy_S2-9,6839.75,6798.95,40.8,157019.1,250220.15,257019.1,257019.1,1.570191,0.0271718724,2.7171872449,0.244612608,24.4612608006,0.789156291,78.9156291027,,,0.0,0.0,1.0601053601,106.010536014,1.0765517694,107.6551769405,102,46,56,0,66.656372549,-43.65,0.814379085,,,6563.85,96,235.1,6,0.0,0,0.0,0,Wednesday,2021-04
2021-04-08,strategy_S2-9,22867.25,22688.85,178.4,179707.95,257019.1,279707.95,279707.95,1.7970795,0.0882769024,8.8276902378,0.2433500776,24.3350077557,0.6416057465,64.1605746455,,,0.0,0.0,0.954451414,95.4451413981,1.0522629521,105.2262952073,446,188,258,0,50.8718609865,-37.525,0.8188340807,,,1347.1,91,12160.5,305,9181.25,50,0.0,0,Thursday,2021-04
2021-04-09,strategy_S2-9,10810.75,10624.75,186.0,190332.7,279707.95,290332.7,290332.7,1.903327,0.0379851556,3.7985155588,0.1603090319,16.0309031867,0.405933407,40.5933407036,,,0.0,0.0,0.5192991057,51.9299105667,1.1130771576,111.3077157577,465,189,276,0,22.8489247312,-46.15,0.8094623656,,,3410.3,88,7931.75,305,-717.3,72,0.0,0,Friday,2021-04
2021-04-12,strategy_S2-9,30706.75,30515.55,191.2,220848.25,290332.7,320848.25,320848.25,2.2084825,0.1051054532,10.5105453158,0.2483439947,24.8343994668,0.4262258063,42.6225806315,2.2084825,220.84825,0.0,0.0,0.555649263,55.5649263011,1.0615268075,106.1526807459,478,213,265,0,63.8400627615,-35.9,0.8571827057,,,3985.2,97,18039.55,318,8490.8,63,0.0,0,Monday,2021-04
