Entry_Date,Entry_Time,Exit_Date,Exit_Time,Underlying_Symbol,Strategy_Direction,Execution_Mode,Entry_Label,Exit_Label,Underlying_Entry_Price,Underlying_Exit_Price,Option_Symbol,Option_Strike,Option_Type,Option_Bucket,Option_Entry_Price,Option_Exit_Price,Entry_Fair_Value,Exit_Fair_Value,Entry_Limit_Price,Exit_Limit_Price,Entry_Spread_Pct,Exit_Spread_Pct,Entry_Quote_Source,Exit_Quote_Source,Entry_Pricing_Mode,Exit_Pricing_Mode,Entry_Repriced,Exit_Repriced,Entry_Slippage_vs_Fair,Exit_Slippage_vs_Fair,Qty,PnL,Trade_ID
2026-04-21,10:02:13,2026-04-21,10:02:27,NIFTY,SELL,TYPE_B,PASSIVE,HIT_BID,24498.3,24505.0,NIFTY21APR2624500PE,24500.0,PE,ITM1,59.5,57.3,59.47,57.33,60.0,55.0,0.08414,0.087146,ws,ws,type_b_ladder,type_b_ladder,False,False,0.0275,-0.0293,65,-143.0,strategy_S9-4__TYPE_B:NIFTY:2026-04-21T10:02:13:SHORT
2026-04-21,10:03:06,2026-04-21,10:03:26,NIFTY,SELL,TYPE_B,PASSIVE,HIT_BID,24500.6,24504.7,NIFTY21APR2624550PE,24550.0,PE,ITM1,88.7,85.5,88.66,85.52,90.0,85.0,0.056417,0.058428,ws,ws,type_b_ladder,type_b_ladder,False,False,0.0375,-0.0214,65,-208.0,strategy_S9-4__TYPE_B:NIFTY:2026-04-21T10:03:06:SHORT
2026-04-21,10:04:00,2026-04-21,10:05:40,NIFTY,BUY,TYPE_B,PASSIVE,HIT_BID,24512.6,24515.25,NIFTY21APR2624500CE,24500.0,CE,ITM1,67.2,66.5,67.05,66.52,70.0,65.0,0.074516,0.075075,ws,ws,type_b_ladder,type_b_ladder,False,False,0.1481,-0.015,65,-45.5,strategy_S9-4__TYPE_B:NIFTY:2026-04-21T10:04:00:LONG
2026-04-21,10:07:17,2026-04-21,10:09:13,NIFTY,BUY,TYPE_B,PASSIVE,HIT_BID,24518.7,24518.75,NIFTY21APR2624500CE,24500.0,CE,ITM1,69.3,70.5,69.28,70.6,70.0,70.0,0.072254,0.070847,ws,ws,type_b_ladder,type_b_ladder,False,False,0.0229,-0.0978,65,78.0,strategy_S9-4__TYPE_B:NIFTY:2026-04-21T10:07:17:LONG
2026-04-21,10:10:35,2026-04-21,10:13:09,NIFTY,SELL,TYPE_B,PASSIVE,HIT_BID,24516.65,24518.8,NIFTY21APR2624550PE,24550.0,PE,ITM1,72.3,72.1,72.22,72.17,75.0,70.0,0.069204,0.069276,ws,ws,type_b_ladder,type_b_ladder,False,False,0.0848,-0.075,65,-13.0,strategy_S9-4__TYPE_B:NIFTY:2026-04-21T10:10:35:SHORT
2026-04-21,10:13:45,2026-04-21,10:14:20,NIFTY,BUY,TYPE_B,PASSIVE,HIT_BID,24519.75,24514.75,NIFTY21APR2624500CE,24500.0,CE,ITM1,68.25,62.85,68.14,62.87,70.0,60.0,0.073368,0.07946,ws,ws,type_b_ladder,type_b_ladder,False,False,0.1081,-0.0196,65,-351.0,strategy_S9-4__TYPE_B:NIFTY:2026-04-21T10:13:45:LONG
2026-04-21,10:14:50,2026-04-21,10:15:07,NIFTY,SELL,TYPE_B,PASSIVE,HIT_BID,24513.05,24517.1,NIFTY21APR2624550PE,24550.0,PE,ITM1,76.45,73.3,76.35,73.35,80.0,70.0,0.065488,0.068143,ws,ws,type_b_ladder,type_b_ladder,False,False,0.1,-0.0545,65,-204.75,strategy_S9-4__TYPE_B:NIFTY:2026-04-21T10:14:50:SHORT
2026-04-21,10:15:33,2026-04-21,10:16:21,NIFTY,BUY,TYPE_B,PASSIVE,HIT_BID,24519.3,24517.25,NIFTY21APR2624500CE,24500.0,CE,ITM1,67.3,64.9,67.21,64.94,70.0,60.0,0.074349,0.076953,ws,ws,type_b_ladder,type_b_ladder,False,False,0.0943,-0.0429,65,-156.0,strategy_S9-4__TYPE_B:NIFTY:2026-04-21T10:15:33:LONG
2026-04-21,10:17:10,2026-04-21,10:23:43,NIFTY,SELL,TYPE_B,PASSIVE,HIT_BID,24510.55,24498.45,NIFTY21APR2624550PE,24550.0,PE,ITM1,76.1,87.15,76.09,87.28,80.0,85.0,0.065746,0.05729,ws,ws,type_b_ladder,type_b_ladder,False,False,0.01,-0.125,65,718.25,strategy_S9-4__TYPE_B:NIFTY:2026-04-21T10:17:10:SHORT
2026-04-21,10:24:20,2026-04-21,10:25:14,NIFTY,BUY,TYPE_B,PASSIVE,HIT_BID,24500.3,24496.6,NIFTY21APR2624500CE,24500.0,CE,ITM1,52.55,51.05,52.41,51.17,55.0,50.0,0.095283,0.0978,ws,ws,type_b_ladder,type_b_ladder,False,False,0.1386,-0.1197,65,-97.5,strategy_S9-4__TYPE_B:NIFTY:2026-04-21T10:24:20:LONG
2026-04-21,10:25:37,2026-04-21,10:26:16,NIFTY,SELL,TYPE_B,PASSIVE,HIT_BID,24492.8,24499.25,NIFTY21APR2624500PE,24500.0,PE,ITM1,60.4,56.5,60.27,56.65,65.0,55.0,0.082884,0.088378,ws,ws,type_b_ladder,type_b_ladder,False,False,0.1313,-0.1481,65,-253.5,strategy_S9-4__TYPE_B:NIFTY:2026-04-21T10:25:37:SHORT
2026-04-21,10:27:41,2026-04-21,10:29:41,NIFTY,SELL,TYPE_B,PASSIVE,HIT_BID,24492.0,24492.65,NIFTY21APR2624500PE,24500.0,PE,ITM1,58.3,60.15,58.2,60.17,60.0,60.0,0.085874,0.083022,ws,ws,type_b_ladder,type_b_ladder,False,False,0.0978,-0.0225,65,120.25,strategy_S9-4__TYPE_B:NIFTY:2026-04-21T10:27:41:SHORT
2026-04-21,10:30:07,2026-04-21,10:32:12,NIFTY,BUY,TYPE_B,PASSIVE,HIT_BID,24496.25,24506.0,NIFTY21APR2624450CE,24450.0,CE,ITM1,80.65,88.65,80.49,88.87,85.0,85.0,0.062073,0.056322,ws,ws,type_b_ladder,type_b_ladder,False,False,0.1562,-0.2188,65,520.0,strategy_S9-4__TYPE_B:NIFTY:2026-04-21T10:30:07:LONG
2026-04-21,10:32:53,2026-04-21,10:33:12,NIFTY,SELL,TYPE_B,PASSIVE,HIT_BID,24497.9,24505.35,NIFTY21APR2624500PE,24500.0,PE,ITM1,51.95,48.55,51.92,48.67,55.0,45.0,0.096386,0.102828,ws,ws,type_b_ladder,type_b_ladder,False,False,0.0331,-0.1179,65,-221.0,strategy_S9-4__TYPE_B:NIFTY:2026-04-21T10:32:53:SHORT
2026-04-21,10:33:30,2026-04-21,10:36:24,NIFTY,BUY,TYPE_B,PASSIVE,HIT_BID,24512.0,24530.5,NIFTY21APR2624500CE,24500.0,CE,ITM1,59.45,70.05,59.35,70.14,60.0,70.0,0.084211,0.071276,ws,ws,type_b_ladder,type_b_ladder,False,False,0.1038,-0.0904,65,689.0,strategy_S9-4__TYPE_B:NIFTY:2026-04-21T10:33:30:LONG
2026-04-21,10:38:15,2026-04-21,10:39:20,NIFTY,SELL,TYPE_B,PASSIVE,HIT_BID,24525.45,24529.0,NIFTY21APR2624550PE,24550.0,PE,ITM1,58.7,56.55,58.64,56.7,60.0,55.0,0.085288,0.0883,ws,ws,type_b_ladder,type_b_ladder,False,False,0.0636,-0.1463,65,-139.75,strategy_S9-4__TYPE_B:NIFTY:2026-04-21T10:38:15:SHORT
2026-04-21,10:39:35,2026-04-21,10:41:26,NIFTY,BUY,TYPE_B,PASSIVE,HIT_BID,24531.4,24530.15,NIFTY21APR2624500CE,24500.0,CE,ITM1,70.25,66.8,70.14,66.85,75.0,65.0,0.07125,0.074822,ws,ws,type_b_ladder,type_b_ladder,False,False,0.1143,-0.0475,65,-224.25,strategy_S9-4__TYPE_B:NIFTY:2026-04-21T10:39:35:LONG
2026-04-21,10:42:00,2026-04-21,10:42:37,NIFTY,SELL,TYPE_B,PASSIVE,HIT_BID,24518.3,24519.85,NIFTY21APR2624550PE,24550.0,PE,ITM1,64.7,61.1,64.64,61.14,65.0,60.0,0.077399,0.081766,ws,ws,type_b_ladder,type_b_ladder,False,False,0.06,-0.0385,65,-234.0,strategy_S9-4__TYPE_B:NIFTY:2026-04-21T10:42:00:SHORT
2026-04-21,10:43:38,2026-04-21,10:44:48,NIFTY,BUY,TYPE_B,PASSIVE,HIT_BID,24527.85,24526.9,NIFTY21APR2624500CE,24500.0,CE,ITM1,65.75,65.15,65.74,65.24,70.0,65.0,0.076161,0.076658,ws,ws,type_b_ladder,type_b_ladder,False,False,0.0127,-0.0917,65,-39.0,strategy_S9-4__TYPE_B:NIFTY:2026-04-21T10:43:38:LONG
2026-04-21,10:45:43,2026-04-21,10:46:21,NIFTY,BUY,TYPE_B,PASSIVE,HIT_BID,24533.25,24528.35,NIFTY21APR2624500CE,24500.0,CE,ITM1,69.3,66.55,69.26,66.57,70.0,65.0,0.072254,0.075019,ws,ws,type_b_ladder,type_b_ladder,False,False,0.0429,-0.0228,65,-178.75,strategy_S9-4__TYPE_B:NIFTY:2026-04-21T10:45:43:LONG
2026-04-21,10:46:50,2026-04-21,10:49:00,NIFTY,SELL,TYPE_B,PASSIVE,HIT_BID,24524.9,24523.25,NIFTY21APR2624550PE,24550.0,PE,ITM1,59.6,59.5,59.54,59.53,60.0,55.0,0.083998,0.083963,ws,ws,type_b_ladder,type_b_ladder,False,False,0.06,-0.03,65,-6.5,strategy_S9-4__TYPE_B:NIFTY:2026-04-21T10:46:50:SHORT
2026-04-21,10:51:30,2026-04-21,10:53:30,NIFTY,BUY,TYPE_B,PASSIVE,HIT_BID,24530.85,24535.55,NIFTY21APR2624500CE,24500.0,CE,ITM1,68.9,67.8,68.9,67.89,70.0,65.0,0.072674,0.073692,ws,ws,type_b_ladder,type_b_ladder,False,False,0.0023,-0.0857,65,-71.5,strategy_S9-4__TYPE_B:NIFTY:2026-04-21T10:51:30:LONG
2026-04-21,10:54:04,2026-04-21,10:57:14,NIFTY,BUY,TYPE_B,PASSIVE,HIT_BID,24540.6,24541.95,NIFTY21APR2624500CE,24500.0,CE,ITM1,71.4,73.9,71.24,74.03,75.0,70.0,0.070126,0.067568,ws,ws,type_b_ladder,type_b_ladder,False,False,0.16,-0.1333,65,162.5,strategy_S9-4__TYPE_B:NIFTY:2026-04-21T10:54:04:LONG
2026-04-21,10:58:00,2026-04-21,11:00:30,NIFTY,BUY,TYPE_B,PASSIVE,HIT_BID,24547.05,24549.1,NIFTY21APR2624500CE,24500.0,CE,ITM1,76.7,78.85,76.6,78.87,80.0,75.0,0.065274,0.063351,ws,ws,type_b_ladder,type_b_ladder,False,False,0.0967,-0.0167,65,139.75,strategy_S9-4__TYPE_B:NIFTY:2026-04-21T10:58:00:LONG
2026-04-21,11:01:41,2026-04-21,11:02:35,NIFTY,SELL,TYPE_B,PASSIVE,HIT_BID,24543.85,24545.65,NIFTY21APR2624550PE,24550.0,PE,ITM1,47.8,47.5,47.67,47.55,50.0,45.0,0.104767,0.105097,ws,ws,type_b_ladder,type_b_ladder,False,False,0.1304,-0.0506,65,-19.5,strategy_S9-4__TYPE_B:NIFTY:2026-04-21T11:01:41:SHORT
2026-04-21,11:03:01,2026-04-21,11:05:43,NIFTY,BUY,TYPE_B,PASSIVE,HIT_BID,24549.2,24551.95,NIFTY21APR2624500CE,24500.0,CE,ITM1,77.75,81.15,77.61,81.26,80.0,80.0,0.064392,0.06152,ws,ws,type_b_ladder,type_b_ladder,False,False,0.1429,-0.1066,65,221.0,strategy_S9-4__TYPE_B:NIFTY:2026-04-21T11:03:01:LONG
2026-04-21,11:07:00,2026-04-21,11:08:03,NIFTY,BUY,TYPE_B,PASSIVE,HIT_BID,24559.2,24556.85,NIFTY21APR2624550CE,24550.0,CE,ITM1,50.3,51.35,50.23,51.49,55.0,50.0,0.099552,0.097229,ws,ws,type_b_ladder,type_b_ladder,False,False,0.0652,-0.1376,65,68.25,strategy_S9-4__TYPE_B:NIFTY:2026-04-21T11:07:00:LONG
2026-04-21,11:09:18,2026-04-21,11:11:43,NIFTY,SELL,TYPE_B,PASSIVE,HIT_BID,24554.6,24547.3,NIFTY21APR2624600PE,24600.0,PE,ITM1,71.65,75.25,71.49,75.26,75.0,75.0,0.069881,0.066357,ws,ws,type_b_ladder,type_b_ladder,False,False,0.1619,-0.0065,65,234.0,strategy_S9-4__TYPE_B:NIFTY:2026-04-21T11:09:18:SHORT
2026-04-21,11:12:57,2026-04-21,11:15:08,NIFTY,BUY,TYPE_B,PASSIVE,HIT_BID,24550.9,24553.7,NIFTY21APR2624550CE,24550.0,CE,ITM1,47.55,49.4,47.55,49.51,50.0,45.0,0.105208,0.101061,ws,ws,type_b_ladder,type_b_ladder,False,False,0.0009,-0.1105,65,120.25,strategy_S9-4__TYPE_B:NIFTY:2026-04-21T11:12:57:LONG
2026-04-21,11:16:20,2026-04-21,11:18:30,NIFTY,SELL,TYPE_B,PASSIVE,HIT_BID,24550.9,24552.4,NIFTY21APR2624600PE,24600.0,PE,ITM1,76.35,73.8,76.31,73.98,80.0,70.0,0.065574,0.067659,ws,ws,type_b_ladder,type_b_ladder,False,False,0.0444,-0.176,65,-165.75,strategy_S9-4__TYPE_B:NIFTY:2026-04-21T11:16:20:SHORT
2026-04-21,11:20:18,2026-04-21,11:23:02,NIFTY,SELL,TYPE_B,PASSIVE,HIT_BID,24549.3,24540.05,NIFTY21APR2624550PE,24550.0,PE,ITM1,47.3,49.65,47.28,49.76,50.0,45.0,0.105876,0.100553,ws,ws,type_b_ladder,type_b_ladder,False,False,0.0234,-0.1089,65,152.75,strategy_S9-4__TYPE_B:NIFTY:2026-04-21T11:20:18:SHORT
2026-04-21,11:24:45,2026-04-21,11:26:13,NIFTY,BUY,TYPE_B,PASSIVE,HIT_BID,24541.85,24539.75,NIFTY21APR2624500CE,24500.0,CE,ITM1,73.1,71.0,73.09,71.08,75.0,70.0,0.068493,0.070373,ws,ws,type_b_ladder,type_b_ladder,False,False,0.0071,-0.0812,65,-136.5,strategy_S9-4__TYPE_B:NIFTY:2026-04-21T11:24:45:LONG
2026-04-21,11:27:28,2026-04-21,11:28:53,NIFTY,SELL,TYPE_B,PASSIVE,HIT_BID,24535.55,24535.5,NIFTY21APR2624550PE,24550.0,PE,ITM1,52.65,55.05,52.56,55.08,55.0,55.0,0.095057,0.090703,ws,ws,type_b_ladder,type_b_ladder,False,False,0.0917,-0.0326,65,156.0,strategy_S9-4__TYPE_B:NIFTY:2026-04-21T11:27:28:SHORT
2026-04-21,11:30:38,2026-04-21,11:34:00,NIFTY,SELL,TYPE_B,PASSIVE,HIT_BID,24532.75,24520.85,NIFTY21APR2624550PE,24550.0,PE,ITM1,56.0,61.35,55.95,61.43,60.0,60.0,0.089326,0.0814,ws,ws,type_b_ladder,type_b_ladder,False,False,0.0489,-0.0844,65,347.75,strategy_S9-4__TYPE_B:NIFTY:2026-04-21T11:30:38:SHORT
2026-04-21,11:34:52,2026-04-21,11:36:22,NIFTY,SELL,TYPE_B,PASSIVE,HIT_BID,24517.2,24519.25,NIFTY21APR2624550PE,24550.0,PE,ITM1,62.3,61.1,62.21,61.19,65.0,60.0,0.080321,0.081733,ws,ws,type_b_ladder,type_b_ladder,False,False,0.0889,-0.0938,65,-78.0,strategy_S9-4__TYPE_B:NIFTY:2026-04-21T11:34:52:SHORT
2026-04-21,11:36:39,2026-04-21,11:39:21,NIFTY,BUY,TYPE_B,PASSIVE,HIT_BID,24524.6,24527.0,NIFTY21APR2624500CE,24500.0,CE,ITM1,62.0,64.05,61.88,64.08,65.0,60.0,0.080743,0.078003,ws,ws,type_b_ladder,type_b_ladder,False,False,0.125,-0.0265,65,133.25,strategy_S9-4__TYPE_B:NIFTY:2026-04-21T11:36:39:LONG
2026-04-21,11:40:06,2026-04-21,11:43:12,NIFTY,SELL,TYPE_B,PASSIVE,HIT_BID,24521.85,24523.55,NIFTY21APR2624550PE,24550.0,PE,ITM1,58.75,56.65,58.64,56.66,60.0,55.0,0.085215,0.088183,ws,ws,type_b_ladder,type_b_ladder,False,False,0.1076,-0.0111,65,-136.5,strategy_S9-4__TYPE_B:NIFTY:2026-04-21T11:40:06:SHORT
2026-04-21,11:44:16,2026-04-21,11:48:18,NIFTY,BUY,TYPE_B,PASSIVE,HIT_BID,24526.75,24538.5,NIFTY21APR2624500CE,24500.0,CE,ITM1,63.8,68.65,63.69,68.67,65.0,65.0,0.078462,0.072754,ws,ws,type_b_ladder,type_b_ladder,False,False,0.1059,-0.0161,65,315.25,strategy_S9-4__TYPE_B:NIFTY:2026-04-21T11:44:16:LONG
2026-04-21,11:48:42,2026-04-21,11:50:30,NIFTY,SELL,TYPE_B,PASSIVE,HIT_BID,24534.55,24532.55,NIFTY21APR2624550PE,24550.0,PE,ITM1,50.15,49.1,50.1,49.18,55.0,45.0,0.09985,0.101678,ws,ws,type_b_ladder,type_b_ladder,False,False,0.0494,-0.0791,65,-68.25,strategy_S9-4__TYPE_B:NIFTY:2026-04-21T11:48:42:SHORT
2026-04-21,11:52:18,2026-04-21,11:53:14,NIFTY,SELL,TYPE_B,PASSIVE,HIT_BID,24526.0,24527.05,NIFTY21APR2624550PE,24550.0,PE,ITM1,54.55,52.4,54.51,52.41,55.0,50.0,0.091785,0.095283,ws,ws,type_b_ladder,type_b_ladder,False,False,0.037,-0.0139,65,-139.75,strategy_S9-4__TYPE_B:NIFTY:2026-04-21T11:52:18:SHORT
2026-04-21,11:55:00,2026-04-21,11:57:13,NIFTY,BUY,TYPE_B,PASSIVE,HIT_BID,24529.05,24534.8,NIFTY21APR2624500CE,24500.0,CE,ITM1,63.7,63.05,63.7,63.17,65.0,60.0,0.078524,0.079208,ws,ws,type_b_ladder,type_b_ladder,False,False,0.0029,-0.125,65,-42.25,strategy_S9-4__TYPE_B:NIFTY:2026-04-21T11:55:00:LONG
2026-04-21,11:57:48,2026-04-21,11:59:40,NIFTY,SELL,TYPE_B,PASSIVE,HIT_BID,24529.55,24530.4,NIFTY21APR2624550PE,24550.0,PE,ITM1,53.75,51.45,53.73,51.49,55.0,50.0,0.093153,0.097087,ws,ws,type_b_ladder,type_b_ladder,False,False,0.015,-0.0375,65,-149.5,strategy_S9-4__TYPE_B:NIFTY:2026-04-21T11:57:48:SHORT
2026-04-21,12:00:00,2026-04-21,12:00:08,NIFTY,BUY,TYPE_B,PASSIVE,HIT_BID,24533.2,24527.85,NIFTY21APR2624500CE,24500.0,CE,ITM1,63.9,61.2,63.88,61.2,65.0,60.0,0.078278,0.081633,ws,ws,type_b_ladder,type_b_ladder,False,False,0.0158,-0.0045,65,-175.5,strategy_S9-4__TYPE_B:NIFTY:2026-04-21T12:00:00:LONG
2026-04-21,12:00:32,2026-04-21,12:05:29,NIFTY,BUY,TYPE_B,PASSIVE,HIT_BID,24534.9,24538.85,NIFTY21APR2624500CE,24500.0,CE,ITM1,63.35,68.0,63.21,68.1,65.0,65.0,0.07902,0.073475,ws,ws,type_b_ladder,type_b_ladder,False,False,0.1364,-0.0983,65,302.25,strategy_S9-4__TYPE_B:NIFTY:2026-04-21T12:00:32:LONG
