Entry_Date,Entry_Time,Exit_Date,Exit_Time,Underlying_Symbol,Strategy_Direction,Execution_Mode,Entry_Label,Exit_Label,Underlying_Entry_Price,Underlying_Exit_Price,Option_Symbol,Option_Strike,Option_Type,Option_Entry_Price,Option_Exit_Price,Entry_Fair_Value,Exit_Fair_Value,Entry_Limit_Price,Exit_Limit_Price,Entry_Spread_Pct,Exit_Spread_Pct,Entry_Quote_Source,Exit_Quote_Source,Entry_Pricing_Mode,Exit_Pricing_Mode,Entry_Repriced,Exit_Repriced,Entry_Slippage_vs_Fair,Exit_Slippage_vs_Fair,Qty,PnL,Trade_ID
2026-04-20,09:26:30,2026-04-20,09:26:46,NIFTY,SELL,TYPE_F,BOOK_ENTRY_1,BOOK_EXIT_1,24388.45,24395.5,NIFTY21APR2624400PE,24400.0,PE,151.05,149.2,155.0,145.0,155.0,145.0,0.001325,0.001674,ws,ws,book_ladder,book_ladder,False,False,-3.95,4.2,65,-120.25,strategy_S9-10__TYPE_F:NIFTY:2026-04-20T09:26:30:SHORT
2026-04-20,09:26:56,2026-04-20,09:27:13,NIFTY,SELL,TYPE_F,BOOK_ENTRY_1,BOOK_EXIT_1,24385.35,24387.0,NIFTY21APR2624400PE,24400.0,PE,155.35,150.65,160.0,150.0,160.0,150.0,0.002578,0.001989,ws,ws,book_ladder,book_ladder,False,False,-4.65,0.65,65,-305.5,strategy_S9-10__TYPE_F:NIFTY:2026-04-20T09:26:56:SHORT
2026-04-20,09:27:35,2026-04-20,09:27:40,NIFTY,SELL,TYPE_F,BOOK_ENTRY_1,BOOK_EXIT_1,24381.4,24385.2,NIFTY21APR2624400PE,24400.0,PE,154.7,152.1,155.0,150.0,155.0,150.0,0.002589,0.002626,ws,ws,book_ladder,book_ladder,False,False,-0.3,2.1,65,-169.0,strategy_S9-10__TYPE_F:NIFTY:2026-04-20T09:27:35:SHORT
2026-04-20,09:28:01,2026-04-20,09:28:41,NIFTY,BUY,TYPE_F,BOOK_ENTRY_1,BOOK_EXIT_1,24390.5,24405.65,NIFTY21APR2624350CE,24350.0,CE,152.0,159.0,155.0,155.0,155.0,155.0,0.001317,0.002826,ws,ws,book_ladder,book_ladder,False,False,-3.0,4.0,65,455.0,strategy_S9-10__TYPE_F:NIFTY:2026-04-20T09:28:01:LONG
2026-04-20,09:29:10,2026-04-20,09:30:15,NIFTY,SELL,TYPE_F,BOOK_ENTRY_1,BOOK_EXIT_1,24396.45,24389.75,NIFTY21APR2624400PE,24400.0,PE,149.0,149.1,150.0,145.0,150.0,145.0,0.002015,0.002345,ws,ws,book_ladder,book_ladder,False,False,-1.0,4.1,65,6.5,strategy_S9-10__TYPE_F:NIFTY:2026-04-20T09:29:10:SHORT
2026-04-20,09:30:40,2026-04-20,09:31:29,NIFTY,SELL,TYPE_F,BOOK_ENTRY_1,BOOK_EXIT_1,24383.95,24369.2,NIFTY21APR2624400PE,24400.0,PE,152.8,161.4,155.0,160.0,155.0,160.0,0.001637,0.001548,ws,ws,book_ladder,book_ladder,False,False,-2.2,1.4,65,559.0,strategy_S9-10__TYPE_F:NIFTY:2026-04-20T09:30:40:SHORT
2026-04-20,09:32:14,2026-04-20,09:33:25,NIFTY,SELL,TYPE_F,BOOK_ENTRY_1,BOOK_EXIT_1,24363.7,24352.2,NIFTY21APR2624400PE,24400.0,PE,163.45,167.8,165.0,165.0,165.0,165.0,0.00245,0.001786,ws,ws,book_ladder,book_ladder,False,False,-1.55,2.8,65,282.75,strategy_S9-10__TYPE_F:NIFTY:2026-04-20T09:32:14:SHORT
2026-04-20,09:33:31,2026-04-20,09:34:05,NIFTY,BUY,TYPE_F,BOOK_ENTRY_1,BOOK_EXIT_1,24361.75,24369.05,NIFTY21APR2624350CE,24350.0,CE,136.3,139.2,140.0,135.0,140.0,135.0,0.001836,0.002511,ws,ws,book_ladder,book_ladder,False,False,-3.7,4.2,65,188.5,strategy_S9-10__TYPE_F:NIFTY:2026-04-20T09:33:31:LONG
2026-04-20,09:34:15,2026-04-20,09:34:51,NIFTY,SELL,TYPE_F,BOOK_ENTRY_1,BOOK_EXIT_1,24359.75,24355.8,NIFTY21APR2624400PE,24400.0,PE,164.5,165.3,165.0,165.0,165.0,165.0,0.00213,0.001813,ws,ws,book_ladder,book_ladder,False,False,-0.5,0.3,65,52.0,strategy_S9-10__TYPE_F:NIFTY:2026-04-20T09:34:15:SHORT
2026-04-20,09:35:00,2026-04-20,09:36:15,NIFTY,BUY,TYPE_F,BOOK_ENTRY_1,BOOK_EXIT_1,24360.25,24364.6,NIFTY21APR2624350CE,24350.0,CE,133.15,132.6,135.0,130.0,135.0,130.0,0.002632,0.003012,ws,ws,book_ladder,book_ladder,False,False,-1.85,2.6,65,-35.75,strategy_S9-10__TYPE_F:NIFTY:2026-04-20T09:35:00:LONG
2026-04-20,09:36:20,2026-04-20,09:37:17,NIFTY,SELL,TYPE_F,BOOK_ENTRY_1,BOOK_EXIT_1,24356.8,24353.65,NIFTY21APR2624400PE,24400.0,PE,167.8,164.6,170.0,160.0,170.0,160.0,0.002088,0.00273,ws,ws,book_ladder,book_ladder,False,False,-2.2,4.6,65,-208.0,strategy_S9-10__TYPE_F:NIFTY:2026-04-20T09:36:20:SHORT
2026-04-20,09:37:52,2026-04-20,09:38:08,NIFTY,SELL,TYPE_F,BOOK_ENTRY_1,BOOK_EXIT_1,24350.3,24353.2,NIFTY21APR2624400PE,24400.0,PE,167.0,162.6,170.0,160.0,170.0,160.0,0.002098,0.00215,ws,ws,book_ladder,book_ladder,False,False,-3.0,2.6,65,-286.0,strategy_S9-10__TYPE_F:NIFTY:2026-04-20T09:37:52:SHORT
2026-04-20,09:38:22,2026-04-20,09:39:11,NIFTY,SELL,TYPE_F,BOOK_ENTRY_1,BOOK_EXIT_1,24348.25,24341.6,NIFTY21APR2624350PE,24350.0,PE,139.9,142.7,140.0,140.0,140.0,140.0,0.002147,0.002799,ws,ws,book_ladder,book_ladder,False,False,-0.1,2.7,65,182.0,strategy_S9-10__TYPE_F:NIFTY:2026-04-20T09:38:22:SHORT
2026-04-20,09:40:05,2026-04-20,09:40:12,NIFTY,SELL,TYPE_F,BOOK_ENTRY_1,BOOK_EXIT_1,24341.8,24344.3,NIFTY21APR2624350PE,24350.0,PE,144.25,142.35,145.0,140.0,145.0,140.0,0.001735,0.002105,ws,ws,book_ladder,book_ladder,False,False,-0.75,2.35,65,-123.5,strategy_S9-10__TYPE_F:NIFTY:2026-04-20T09:40:05:SHORT
2026-04-20,09:40:21,2026-04-20,09:40:47,NIFTY,SELL,TYPE_F,BOOK_ENTRY_1,BOOK_EXIT_1,24338.3,24340.9,NIFTY21APR2624350PE,24350.0,PE,146.35,146.15,150.0,145.0,150.0,145.0,0.001368,0.002392,ws,ws,book_ladder,book_ladder,False,False,-3.65,1.15,65,-13.0,strategy_S9-10__TYPE_F:NIFTY:2026-04-20T09:40:21:SHORT
2026-04-20,09:40:57,2026-04-20,09:41:43,NIFTY,BUY,TYPE_F,BOOK_ENTRY_1,BOOK_EXIT_1,24343.25,24338.65,NIFTY21APR2624300CE,24300.0,CE,155.45,150.65,160.0,150.0,160.0,150.0,0.002899,0.000332,ws,ws,book_ladder,book_ladder,False,False,-4.55,0.65,65,-312.0,strategy_S9-10__TYPE_F:NIFTY:2026-04-20T09:40:57:LONG
2026-04-20,09:41:50,2026-04-20,09:42:11,NIFTY,SELL,TYPE_F,BOOK_ENTRY_1,BOOK_EXIT_1,24336.1,24336.5,NIFTY21APR2624350PE,24350.0,PE,147.4,144.8,150.0,140.0,150.0,140.0,0.002377,0.002759,ws,ws,book_ladder,book_ladder,False,False,-2.6,4.8,65,-169.0,strategy_S9-10__TYPE_F:NIFTY:2026-04-20T09:41:50:SHORT
2026-04-20,09:42:22,2026-04-20,09:42:57,NIFTY,SELL,TYPE_F,BOOK_ENTRY_1,BOOK_EXIT_1,24327.65,24325.5,NIFTY21APR2624350PE,24350.0,PE,150.7,150.85,155.0,150.0,155.0,150.0,0.002325,0.002979,ws,ws,book_ladder,book_ladder,False,False,-4.3,0.85,65,9.75,strategy_S9-10__TYPE_F:NIFTY:2026-04-20T09:42:22:SHORT
2026-04-20,09:43:19,2026-04-20,09:44:42,NIFTY,SELL,TYPE_F,BOOK_ENTRY_1,BOOK_EXIT_1,24322.0,24302.3,NIFTY21APR2624350PE,24350.0,PE,154.0,162.8,155.0,160.0,155.0,160.0,0.002275,0.002454,ws,ws,book_ladder,book_ladder,False,False,-1.0,2.8,65,572.0,strategy_S9-10__TYPE_F:NIFTY:2026-04-20T09:43:19:SHORT
2026-04-20,09:45:09,2026-04-20,09:45:23,NIFTY,BUY,TYPE_F,BOOK_ENTRY_1,BOOK_EXIT_1,24304.7,24300.35,NIFTY21APR2624300CE,24300.0,CE,130.5,127.75,135.0,125.0,135.0,125.0,0.001534,0.001564,ws,ws,book_ladder,book_ladder,False,False,-4.5,2.75,65,-178.75,strategy_S9-10__TYPE_F:NIFTY:2026-04-20T09:45:09:LONG
2026-04-20,09:45:30,2026-04-20,09:45:47,NIFTY,SELL,TYPE_F,BOOK_ENTRY_1,BOOK_EXIT_1,24291.85,24295.3,NIFTY21APR2624300PE,24300.0,PE,143.55,142.0,145.0,140.0,145.0,140.0,0.002441,0.001056,ws,ws,book_ladder,book_ladder,False,False,-1.45,2.0,65,-100.75,strategy_S9-10__TYPE_F:NIFTY:2026-04-20T09:45:30:SHORT
2026-04-20,09:46:09,2026-04-20,09:46:38,NIFTY,BUY,TYPE_F,BOOK_ENTRY_1,BOOK_EXIT_1,24300.2,24293.2,NIFTY21APR2624300CE,24300.0,CE,127.95,125.5,130.0,125.0,130.0,125.0,0.001564,0.002785,ws,ws,book_ladder,book_ladder,False,False,-2.05,0.5,65,-159.25,strategy_S9-10__TYPE_F:NIFTY:2026-04-20T09:46:09:LONG
2026-04-20,09:46:59,2026-04-20,09:48:01,NIFTY,SELL,TYPE_F,BOOK_ENTRY_1,BOOK_EXIT_1,24291.5,24285.7,NIFTY21APR2624300PE,24300.0,PE,146.0,150.55,150.0,150.0,150.0,150.0,0.0024,0.002322,ws,ws,book_ladder,book_ladder,False,False,-4.0,0.55,65,295.75,strategy_S9-10__TYPE_F:NIFTY:2026-04-20T09:46:59:SHORT
2026-04-20,09:48:22,2026-04-20,09:48:37,NIFTY,BUY,TYPE_F,BOOK_ENTRY_1,BOOK_EXIT_1,24290.05,24286.75,NIFTY21APR2624250CE,24250.0,CE,149.9,146.45,150.0,145.0,150.0,145.0,0.002338,0.000683,ws,ws,book_ladder,book_ladder,False,False,-0.1,1.45,65,-224.25,strategy_S9-10__TYPE_F:NIFTY:2026-04-20T09:48:22:LONG
2026-04-20,09:48:40,2026-04-20,09:49:06,NIFTY,SELL,TYPE_F,BOOK_ENTRY_1,BOOK_EXIT_1,24283.85,24284.65,NIFTY21APR2624300PE,24300.0,PE,150.95,149.05,155.0,145.0,155.0,145.0,0.002321,0.002345,ws,ws,book_ladder,book_ladder,False,False,-4.05,4.05,65,-123.5,strategy_S9-10__TYPE_F:NIFTY:2026-04-20T09:48:40:SHORT
2026-04-20,09:49:20,2026-04-20,09:50:07,NIFTY,BUY,TYPE_F,BOOK_ENTRY_1,BOOK_EXIT_1,24288.9,24294.75,NIFTY21APR2624250CE,24250.0,CE,150.7,148.6,155.0,145.0,155.0,145.0,0.00166,0.001345,ws,ws,book_ladder,book_ladder,False,False,-4.3,3.6,65,-136.5,strategy_S9-10__TYPE_F:NIFTY:2026-04-20T09:49:20:LONG
2026-04-20,09:51:17,2026-04-20,09:51:41,NIFTY,BUY,TYPE_F,BOOK_ENTRY_1,BOOK_EXIT_1,24294.2,24294.55,NIFTY21APR2624250CE,24250.0,CE,152.0,153.75,155.0,150.0,155.0,150.0,0.001317,0.002598,ws,ws,book_ladder,book_ladder,False,False,-3.0,3.75,65,113.75,strategy_S9-10__TYPE_F:NIFTY:2026-04-20T09:51:17:LONG
2026-04-20,09:52:10,2026-04-20,09:53:59,NIFTY,BUY,TYPE_F,BOOK_ENTRY_1,BOOK_EXIT_1,24298.65,24319.05,NIFTY21APR2624250CE,24250.0,CE,154.05,162.4,155.0,160.0,155.0,160.0,0.001949,0.00246,ws,ws,book_ladder,book_ladder,False,False,-0.95,2.4,65,542.75,strategy_S9-10__TYPE_F:NIFTY:2026-04-20T09:52:10:LONG
2026-04-20,09:54:15,2026-04-20,09:55:07,NIFTY,BUY,TYPE_F,BOOK_ENTRY_1,BOOK_EXIT_1,24323.7,24331.75,NIFTY21APR2624300CE,24300.0,CE,141.0,146.4,145.0,145.0,145.0,145.0,0.00213,0.002047,ws,ws,book_ladder,book_ladder,False,False,-4.0,1.4,65,351.0,strategy_S9-10__TYPE_F:NIFTY:2026-04-20T09:54:15:LONG
2026-04-20,09:55:25,2026-04-20,09:55:58,NIFTY,BUY,TYPE_F,BOOK_ENTRY_1,BOOK_EXIT_1,24336.75,24340.95,NIFTY21APR2624300CE,24300.0,CE,150.35,151.45,155.0,150.0,155.0,150.0,0.001997,0.002967,ws,ws,book_ladder,book_ladder,False,False,-4.65,1.45,65,71.5,strategy_S9-10__TYPE_F:NIFTY:2026-04-20T09:55:25:LONG
2026-04-20,09:56:26,2026-04-20,09:56:56,NIFTY,SELL,TYPE_F,BOOK_ENTRY_1,BOOK_EXIT_1,24334.8,24329.25,NIFTY21APR2624350PE,24350.0,PE,155.95,155.25,160.0,155.0,160.0,155.0,0.002568,0.002252,ws,ws,book_ladder,book_ladder,False,False,-4.05,0.25,65,-45.5,strategy_S9-10__TYPE_F:NIFTY:2026-04-20T09:56:26:SHORT
2026-04-20,09:57:37,2026-04-20,09:58:01,NIFTY,SELL,TYPE_F,BOOK_ENTRY_1,BOOK_EXIT_1,24325.9,24327.4,NIFTY21APR2624350PE,24350.0,PE,157.8,156.7,160.0,155.0,160.0,155.0,0.001903,0.002549,ws,ws,book_ladder,book_ladder,False,False,-2.2,1.7,65,-71.5,strategy_S9-10__TYPE_F:NIFTY:2026-04-20T09:57:37:SHORT
2026-04-20,09:58:10,2026-04-20,09:58:45,NIFTY,SELL,TYPE_F,BOOK_ENTRY_1,BOOK_EXIT_1,24322.3,24324.4,NIFTY21APR2624350PE,24350.0,PE,158.4,155.6,160.0,155.0,160.0,155.0,0.002528,0.001926,ws,ws,book_ladder,book_ladder,False,False,-1.6,0.6,65,-182.0,strategy_S9-10__TYPE_F:NIFTY:2026-04-20T09:58:10:SHORT
2026-04-20,09:59:16,2026-04-20,10:00:11,NIFTY,BUY,TYPE_F,BOOK_ENTRY_1,BOOK_EXIT_1,24325.65,24328.05,NIFTY21APR2624300CE,24300.0,CE,145.95,143.75,150.0,140.0,150.0,140.0,0.002401,0.001738,ws,ws,book_ladder,book_ladder,False,False,-4.05,3.75,65,-143.0,strategy_S9-10__TYPE_F:NIFTY:2026-04-20T09:59:16:LONG
2026-04-20,10:00:40,2026-04-20,10:01:52,NIFTY,BUY,TYPE_F,BOOK_ENTRY_1,BOOK_EXIT_1,24332.7,24334.3,NIFTY21APR2624300CE,24300.0,CE,147.7,148.5,150.0,145.0,150.0,145.0,0.002033,0.002018,ws,ws,book_ladder,book_ladder,False,False,-2.3,3.5,65,52.0,strategy_S9-10__TYPE_F:NIFTY:2026-04-20T10:00:40:LONG
2026-04-20,10:02:02,2026-04-20,10:02:14,NIFTY,SELL,TYPE_F,BOOK_ENTRY_1,BOOK_EXIT_1,24332.05,24334.4,NIFTY21APR2624350PE,24350.0,PE,155.55,151.7,160.0,150.0,160.0,150.0,0.002253,0.001976,ws,ws,book_ladder,book_ladder,False,False,-4.45,1.7,65,-250.25,strategy_S9-10__TYPE_F:NIFTY:2026-04-20T10:02:02:SHORT
2026-04-20,10:02:32,2026-04-20,10:04:04,NIFTY,BUY,TYPE_F,BOOK_ENTRY_1,BOOK_EXIT_1,24337.55,24359.95,NIFTY21APR2624300CE,24300.0,CE,148.1,161.7,150.0,160.0,150.0,160.0,0.002366,0.001854,ws,ws,book_ladder,book_ladder,False,False,-1.9,1.7,65,884.0,strategy_S9-10__TYPE_F:NIFTY:2026-04-20T10:02:32:LONG
2026-04-20,10:04:13,2026-04-20,10:05:01,NIFTY,SELL,TYPE_F,BOOK_ENTRY_1,BOOK_EXIT_1,24350.2,24356.9,NIFTY21APR2624400PE,24400.0,PE,168.75,163.55,170.0,160.0,170.0,160.0,0.002373,0.002138,ws,ws,book_ladder,book_ladder,False,False,-1.25,3.55,65,-338.0,strategy_S9-10__TYPE_F:NIFTY:2026-04-20T10:04:13:SHORT
2026-04-20,10:05:44,2026-04-20,10:06:04,NIFTY,BUY,TYPE_F,BOOK_ENTRY_1,BOOK_EXIT_1,24362.7,24361.45,NIFTY21APR2624350CE,24350.0,CE,137.1,134.6,140.0,130.0,140.0,130.0,0.002191,0.002597,ws,ws,book_ladder,book_ladder,False,False,-2.9,4.6,65,-162.5,strategy_S9-10__TYPE_F:NIFTY:2026-04-20T10:05:44:LONG
2026-04-20,10:06:10,2026-04-20,10:07:09,NIFTY,SELL,TYPE_F,BOOK_ENTRY_1,BOOK_EXIT_1,24360.3,24361.5,NIFTY21APR2624400PE,24400.0,PE,165.0,162.2,165.0,160.0,165.0,160.0,0.001516,0.001848,ws,ws,book_ladder,book_ladder,False,False,0.0,2.2,65,-182.0,strategy_S9-10__TYPE_F:NIFTY:2026-04-20T10:06:10:SHORT
2026-04-20,10:07:10,2026-04-20,10:08:44,NIFTY,BUY,TYPE_F,BOOK_ENTRY_1,BOOK_EXIT_1,24361.85,24377.75,NIFTY21APR2624350CE,24350.0,CE,135.3,141.6,140.0,140.0,140.0,140.0,0.001849,0.001764,ws,ws,book_ladder,book_ladder,False,False,-4.7,1.6,65,409.5,strategy_S9-10__TYPE_F:NIFTY:2026-04-20T10:07:10:LONG
2026-04-20,10:09:05,2026-04-20,10:09:52,NIFTY,BUY,TYPE_F,BOOK_ENTRY_1,BOOK_EXIT_1,24381.95,24385.05,NIFTY21APR2624350CE,24350.0,CE,144.6,148.8,145.0,145.0,145.0,145.0,0.002423,0.002349,ws,ws,book_ladder,book_ladder,False,False,-0.4,3.8,65,273.0,strategy_S9-10__TYPE_F:NIFTY:2026-04-20T10:09:05:LONG
2026-04-20,10:10:20,2026-04-20,10:10:40,NIFTY,SELL,TYPE_F,BOOK_ENTRY_1,BOOK_EXIT_1,24380.9,24383.05,NIFTY21APR2624400PE,24400.0,PE,150.5,148.0,155.0,145.0,155.0,145.0,0.000997,0.002025,ws,ws,book_ladder,book_ladder,False,False,-4.5,3.0,65,-162.5,strategy_S9-10__TYPE_F:NIFTY:2026-04-20T10:10:20:SHORT
2026-04-20,10:11:19,2026-04-20,10:12:01,NIFTY,SELL,TYPE_F,BOOK_ENTRY_1,BOOK_EXIT_1,24379.75,24381.2,NIFTY21APR2624400PE,24400.0,PE,150.95,151.2,155.0,150.0,155.0,150.0,0.002321,0.001652,ws,ws,book_ladder,book_ladder,False,False,-4.05,1.2,65,16.25,strategy_S9-10__TYPE_F:NIFTY:2026-04-20T10:11:19:SHORT
2026-04-20,10:12:40,2026-04-20,10:13:31,NIFTY,SELL,TYPE_F,BOOK_ENTRY_1,BOOK_EXIT_1,24376.9,24371.2,NIFTY21APR2624400PE,24400.0,PE,154.0,154.1,155.0,150.0,155.0,150.0,0.00065,0.000649,ws,ws,book_ladder,book_ladder,False,False,-1.0,4.1,65,6.5,strategy_S9-10__TYPE_F:NIFTY:2026-04-20T10:12:40:SHORT
2026-04-20,10:14:07,2026-04-20,10:14:26,NIFTY,SELL,TYPE_F,BOOK_ENTRY_1,BOOK_EXIT_1,24369.05,24372.0,NIFTY21APR2624400PE,24400.0,PE,156.2,154.15,160.0,150.0,160.0,150.0,0.001602,0.002592,ws,ws,book_ladder,book_ladder,False,False,-3.8,4.15,65,-133.25,strategy_S9-10__TYPE_F:NIFTY:2026-04-20T10:14:07:SHORT
2026-04-20,10:14:33,2026-04-20,10:15:16,NIFTY,BUY,TYPE_F,BOOK_ENTRY_1,BOOK_EXIT_1,24375.5,24377.4,NIFTY21APR2624350CE,24350.0,CE,145.1,146.8,150.0,145.0,150.0,145.0,0.000689,0.002042,ws,ws,book_ladder,book_ladder,False,False,-4.9,1.8,65,110.5,strategy_S9-10__TYPE_F:NIFTY:2026-04-20T10:14:33:LONG
2026-04-20,10:15:22,2026-04-20,10:15:50,NIFTY,SELL,TYPE_F,BOOK_ENTRY_1,BOOK_EXIT_1,24375.1,24376.1,NIFTY21APR2624400PE,24400.0,PE,154.4,152.1,155.0,150.0,155.0,150.0,0.001945,0.001642,ws,ws,book_ladder,book_ladder,False,False,-0.6,2.1,65,-149.5,strategy_S9-10__TYPE_F:NIFTY:2026-04-20T10:15:22:SHORT
2026-04-20,10:16:10,2026-04-20,10:18:14,NIFTY,BUY,TYPE_F,BOOK_ENTRY_1,BOOK_EXIT_1,24382.5,24395.9,NIFTY21APR2624350CE,24350.0,CE,150.5,157.6,155.0,155.0,155.0,155.0,0.002661,0.002535,ws,ws,book_ladder,book_ladder,False,False,-4.5,2.6,65,461.5,strategy_S9-10__TYPE_F:NIFTY:2026-04-20T10:16:10:LONG
2026-04-20,10:18:22,2026-04-20,10:19:53,NIFTY,SELL,TYPE_F,BOOK_ENTRY_1,BOOK_EXIT_1,24393.75,24389.35,NIFTY21APR2624400PE,24400.0,PE,146.0,145.0,150.0,145.0,150.0,145.0,0.000343,0.002755,ws,ws,book_ladder,book_ladder,False,False,-4.0,0.0,65,-65.0,strategy_S9-10__TYPE_F:NIFTY:2026-04-20T10:18:22:SHORT
2026-04-20,10:20:40,2026-04-20,10:21:48,NIFTY,SELL,TYPE_F,BOOK_ENTRY_1,BOOK_EXIT_1,24387.95,24381.2,NIFTY21APR2624400PE,24400.0,PE,147.25,150.35,150.0,150.0,150.0,150.0,0.002039,0.002325,ws,ws,book_ladder,book_ladder,False,False,-2.75,0.35,65,201.5,strategy_S9-10__TYPE_F:NIFTY:2026-04-20T10:20:40:SHORT
2026-04-20,10:22:05,2026-04-20,10:22:44,NIFTY,BUY,TYPE_F,BOOK_ENTRY_1,BOOK_EXIT_1,24383.65,24388.35,NIFTY21APR2624350CE,24350.0,CE,149.75,149.9,150.0,145.0,150.0,145.0,0.00234,0.002332,ws,ws,book_ladder,book_ladder,False,False,-0.25,4.9,65,9.75,strategy_S9-10__TYPE_F:NIFTY:2026-04-20T10:22:05:LONG
2026-04-20,10:23:04,2026-04-20,10:25:00,NIFTY,BUY,TYPE_F,BOOK_ENTRY_1,BOOK_EXIT_1,24392.3,24400.6,NIFTY21APR2624350CE,24350.0,CE,151.7,157.4,155.0,155.0,155.0,155.0,0.00033,0.001587,ws,ws,book_ladder,book_ladder,False,False,-3.3,2.4,65,370.5,strategy_S9-10__TYPE_F:NIFTY:2026-04-20T10:23:04:LONG
