date,strategy_name,daily_gross_pnl,daily_pnl,daily_fees,cumulative_pnl,starting_equity,equity,equity_peak,cumulative_return,daily_return,daily_return_pct,rolling_return_3d,rolling_return_3d_pct,rolling_return_5d,rolling_return_5d_pct,rolling_return_10d,rolling_return_10d_pct,drawdown,drawdown_pct,rolling_volatility_5d,rolling_volatility_5d_pct,rolling_volatility_10d,rolling_volatility_10d_pct,total_trades,winning_trades,losing_trades,flat_trades,avg_trade_pnl,median_trade_pnl,avg_trade_duration_minutes,avg_mae,avg_mfe,opening_session_pnl,opening_session_trades,mid_session_pnl,mid_session_trades,closing_session_pnl,closing_session_trades,unknown_session_pnl,unknown_session_trades,weekday,month
2021-03-26,strategy_S4-2,-3187.5,-3240.7,53.2,-3240.7,100000.0,96759.3,100000.0,-0.032407,-0.032407,-3.2407,,,,,,,-3240.7,-0.032407,,,,,133,48,85,0,-24.3661654135,-127.9,3.214160401,,,-1245.3,27,-1474.4,86,-521.0,20,0.0,0,Friday,2021-03
2021-03-30,strategy_S4-2,3911.75,3867.75,44.0,627.05,96759.3,100627.05,100627.05,0.0062705,0.0399729018,3.997290183,,,,,,,0.0,0.0,0.5744976605,57.4497660481,0.5744976605,57.4497660481,110,50,60,0,35.1613636364,-64.15,3.2484848485,,,2541.5,20,1863.65,84,-537.4,6,0.0,0,Tuesday,2021-03
2021-03-31,strategy_S4-2,-2019.25,-2062.45,43.2,-1435.4,100627.05,98564.6,100627.05,-0.014354,-0.02049598,-2.0495979958,-0.014354,-1.4354,,,,,-2062.45,-0.02049598,0.5030326342,50.3032634183,0.5030326342,50.3032634183,108,41,67,0,-19.0967592593,-117.9,3.1566358025,,,919.3,28,-1615.35,64,-1366.4,16,0.0,0,Wednesday,2021-03
2021-04-01,strategy_S4-2,13226.0,13176.8,49.2,11741.4,98564.6,111741.4,111741.4,0.117414,0.1336869424,13.3686942371,0.154838863,15.4838863034,,,,,0.0,0.0,1.0438250997,104.382509972,1.0438250997,104.382509972,123,59,64,0,107.1284552846,-10.4,3.2672086721,,,1631.4,29,9927.6,76,1617.8,18,0.0,0,Thursday,2021-04
2021-04-05,strategy_S4-2,2898.75,2847.55,51.2,14588.95,111741.4,114588.95,114588.95,0.1458895,0.0254833929,2.5483392905,0.1387489746,13.8748974555,0.1458895,14.58895,,,0.0,0.0,0.9341036068,93.4103606798,0.9341036068,93.4103606798,128,42,86,0,22.246484375,-199.275,2.8095052083,,,12856.8,23,-5589.8,87,-4419.45,18,0.0,0,Monday,2021-04
2021-04-06,strategy_S4-2,7342.0,7293.2,48.8,21882.15,114588.95,121882.15,121882.15,0.2188215,0.0636466256,6.3646625613,0.2365712436,23.6571243631,0.2596427424,25.9642742351,,,0.0,0.0,0.8047341474,80.4734147373,0.8766634418,87.6663441825,122,39,83,0,59.7803278689,-156.65,3.2770491803,,,8460.45,22,-675.1,84,-492.15,16,0.0,0,Tuesday,2021-04
2021-04-07,strategy_S4-2,-95.75,-104.95,9.2,21777.2,121882.15,121777.2,121882.15,0.217772,-0.0008610777,-0.0861077689,0.0898127283,8.9812728317,0.2101835441,21.0183544087,,,-104.95,-0.0008610777,0.8658842814,86.5884281421,0.835696493,83.5696492976,23,9,14,0,-4.5630434783,-302.9,3.5311594203,,,-665.55,22,560.6,1,0.0,0,0.0,0,Wednesday,2021-04
2021-04-08,strategy_S4-2,8255.5,8206.7,48.8,29983.9,121777.2,129983.9,129983.9,0.299839,0.0673911044,6.739110441,0.1343493417,13.4349341712,0.3187686045,31.876860455,,,0.0,0.0,0.7229600638,72.2960063833,0.8061714613,80.6171461323,122,44,78,0,67.2680327869,-107.025,3.4654371585,,,-1953.1,29,8137.7,82,2022.1,11,0.0,0,Thursday,2021-04
2021-04-09,strategy_S4-2,-7160.25,-7211.05,50.8,22772.85,129983.9,122772.85,129983.9,0.2277285,-0.0554764859,-5.5476485934,0.007307879,0.7307878963,0.0987230337,9.8723033719,,,-7211.05,-0.0554764859,0.7209505245,72.0950524491,0.8828522413,88.2852241336,127,45,82,0,-56.7799212598,-100.9,3.3351706037,,,-2872.0,30,-4170.55,82,-168.5,15,0.0,0,Friday,2021-04
2021-04-12,strategy_S4-2,3142.75,3091.95,50.8,25864.8,122772.85,125864.8,129983.9,0.258648,0.025184314,2.5184313959,0.0335662176,3.356621765,0.0984025947,9.8402594666,0.258648,25.8648,-4119.1,-0.0316893092,0.7208391383,72.083913834,0.837552642,83.7552641965,127,48,79,0,24.3460629921,-127.9,3.3477690289,,,2628.3,23,291.5,85,172.15,19,0.0,0,Monday,2021-04
