date,strategy_name,daily_gross_pnl,daily_pnl,daily_fees,cumulative_pnl,starting_equity,equity,equity_peak,cumulative_return,daily_return,daily_return_pct,rolling_return_3d,rolling_return_3d_pct,rolling_return_5d,rolling_return_5d_pct,rolling_return_10d,rolling_return_10d_pct,drawdown,drawdown_pct,rolling_volatility_5d,rolling_volatility_5d_pct,rolling_volatility_10d,rolling_volatility_10d_pct,total_trades,winning_trades,losing_trades,flat_trades,avg_trade_pnl,median_trade_pnl,avg_trade_duration_minutes,avg_mae,avg_mfe,opening_session_pnl,opening_session_trades,mid_session_pnl,mid_session_trades,closing_session_pnl,closing_session_trades,unknown_session_pnl,unknown_session_trades,weekday,month
2021-03-26,strategy_S3-7,29303.5,29158.3,145.2,29158.3,100000.0,129158.3,129158.3,0.291583,0.291583,29.1583,,,,,,,0.0,0.0,,,,,363,157,206,0,80.3258953168,-57.4,1.0830578512,,,6073.6,76,15897.55,238,7187.15,49,0.0,0,Friday,2021-03
2021-03-30,strategy_S3-7,19053.75,18930.15,123.6,48088.45,129158.3,148088.45,148088.45,0.4808845,0.1465654937,14.6565493662,,,,,,,0.0,0.0,1.1510407726,115.1040772566,1.1510407726,115.1040772566,309,146,163,0,61.2626213592,-15.4,1.1504854369,,,5522.95,57,14708.45,237,-1301.25,15,0.0,0,Tuesday,2021-03
2021-03-31,strategy_S3-7,20925.5,20803.5,122.0,68891.95,148088.45,168891.95,168891.95,0.6889195,0.1404802333,14.0480233266,0.6889195,68.89195,,,,,0.0,0.0,1.1086822368,110.8682236844,1.1086822368,110.8682236844,305,151,154,0,68.2081967213,-2.65,1.2842076503,,,6267.9,74,10913.3,188,3622.3,43,0.0,0,Wednesday,2021-03
2021-04-01,strategy_S3-7,31625.5,31497.1,128.4,100389.05,168891.95,200389.05,200389.05,1.0038905,0.1864926067,18.6492606664,0.5514995939,55.1499593909,,,,,0.0,0.0,0.9611491571,96.1149157109,0.9611491571,96.1149157109,321,169,152,0,98.1218068536,25.1,1.3043613707,,,4566.0,70,23039.95,207,3891.15,44,0.0,0,Thursday,2021-04
2021-04-05,strategy_S3-7,16223.25,16072.05,151.2,116461.1,200389.05,216461.1,216461.1,1.164611,0.0802042327,8.0204232716,0.4617014359,46.1701435865,1.164611,116.4611,,,0.0,0.0,1.111984845,111.1984845004,1.111984845,111.1984845004,378,142,236,0,42.5186507937,-86.025,1.0153439153,,,16028.85,71,668.5,255,-625.3,52,0.0,0,Monday,2021-04
2021-04-06,strategy_S3-7,20704.0,20558.8,145.2,137019.9,216461.1,237019.9,237019.9,1.370199,0.0949768804,9.4976880373,0.4033818663,40.3381866335,0.8351116421,83.511164207,,,0.0,0.0,0.6057981289,60.5798128941,1.1056864678,110.5686467814,363,152,211,0,56.6358126722,-43.9,1.0651056015,,,10143.35,76,11542.7,237,-1127.25,50,0.0,0,Tuesday,2021-04
2021-04-07,strategy_S3-7,5640.5,5609.7,30.8,142629.6,237019.9,242629.6,242629.6,1.426296,0.023667633,2.3667632971,0.2107927055,21.079270549,0.6384100178,63.8410017797,,,0.0,0.0,0.8761233889,87.6123388916,1.262589212,126.2589212015,77,31,46,0,72.8532467532,-87.4,1.1497835498,,,4751.3,73,858.4,4,0.0,0,0.0,0,Wednesday,2021-04
2021-04-08,strategy_S3-7,15101.75,14962.15,139.6,157591.75,242629.6,257591.75,257591.75,1.5759175,0.0616666309,6.1666630947,0.1900140487,19.0014048714,0.5251866652,52.5186665202,,,0.0,0.0,0.8587660332,85.8766033197,1.2466947793,124.6694779286,349,139,210,0,42.8714899713,-41.65,1.0785100287,,,-199.4,71,5446.85,236,9714.7,42,0.0,0,Thursday,2021-04
2021-04-09,strategy_S3-7,6696.0,6544.4,151.6,164136.15,257591.75,264136.15,264136.15,1.6413615,0.0254060932,2.5406093169,0.1144049508,11.4404950808,0.3181166835,31.8116683521,,,0.0,0.0,0.4552143009,45.5214300924,1.282407019,128.2407018957,379,153,226,0,17.2675461741,-57.9,1.0476693052,,,2048.25,75,4064.95,252,431.2,52,0.0,0,Friday,2021-04
2021-04-12,strategy_S3-7,21900.0,21748.0,152.0,185884.15,264136.15,285884.15,285884.15,1.8588415,0.0823363254,8.2336325414,0.1782740028,17.8274002842,0.3207183646,32.0718364639,1.8588415,185.88415,0.0,0.0,0.4608152298,46.0815229816,1.2276081386,122.7608138626,380,162,218,0,57.2315789474,-54.15,1.0373245614,,,7721.1,71,9115.9,259,4911.0,50,0.0,0,Monday,2021-04
