date,strategy_name,daily_gross_pnl,daily_pnl,daily_fees,cumulative_pnl,starting_equity,equity,equity_peak,cumulative_return,daily_return,daily_return_pct,rolling_return_3d,rolling_return_3d_pct,rolling_return_5d,rolling_return_5d_pct,rolling_return_10d,rolling_return_10d_pct,drawdown,drawdown_pct,rolling_volatility_5d,rolling_volatility_5d_pct,rolling_volatility_10d,rolling_volatility_10d_pct,total_trades,winning_trades,losing_trades,flat_trades,avg_trade_pnl,median_trade_pnl,avg_trade_duration_minutes,avg_mae,avg_mfe,opening_session_pnl,opening_session_trades,mid_session_pnl,mid_session_trades,closing_session_pnl,closing_session_trades,unknown_session_pnl,unknown_session_trades,weekday,month
2021-03-26,strategy_38,19858.25,19752.65,105.6,19752.65,100000.0,119752.65,119752.65,0.1975265,0.1975265,19.75265,,,,,,,0.0,0.0,,,,,264,98,166,0,74.8206439394,-43.525,0.9119949495,,,5965.75,55,8491.9,169,5295.0,40,0.0,0,Friday,2021-03
2021-03-30,strategy_38,8804.0,8705.6,98.4,28458.25,119752.65,128458.25,128458.25,0.2845825,0.0726965124,7.2696512353,,,,,,,0.0,0.0,0.9908073104,99.0807310434,0.9908073104,99.0807310434,246,90,156,0,35.3886178862,-45.4,0.879200542,,,484.3,53,8630.8,183,-409.5,10,0.0,0,Tuesday,2021-03
2021-03-31,strategy_38,10570.5,10477.7,92.8,38935.95,128458.25,138935.95,138935.95,0.3893595,0.0815650221,8.1565022099,0.3893595,38.93595,,,,,0.0,0.0,0.9027905282,90.2790528234,0.9027905282,90.2790528234,232,90,142,0,45.1625,-32.4,1.1747844828,,,3107.1,56,6832.5,140,538.1,36,0.0,0,Wednesday,2021-03
2021-04-01,strategy_38,23432.75,23331.55,101.2,62267.5,138935.95,162267.5,162267.5,0.622675,0.1679302585,16.7930258511,0.3550222062,35.5022206189,,,,,0.0,0.0,0.8559050346,85.5905034574,0.8559050346,85.5905034574,253,128,125,0,92.2195652174,4.6,1.1187747036,,,3367.15,54,17603.7,162,2360.7,37,0.0,0,Thursday,2021-04
2021-04-05,strategy_38,12350.5,12238.9,111.6,74506.4,162267.5,174506.4,174506.4,0.745064,0.0754242223,7.5424222349,0.358467829,35.8467829042,0.745064,74.5064,,,0.0,0.0,0.8401444758,84.0144475819,0.8401444758,84.0144475819,279,86,193,0,43.8670250896,-77.9,0.8066308244,,,11244.9,54,2108.0,190,-1114.0,35,0.0,0,Monday,2021-04
2021-04-06,strategy_38,14443.5,14338.3,105.2,88844.7,174506.4,188844.7,188844.7,0.888447,0.0821648948,8.2164894812,0.3592212815,35.9221281461,0.5769563346,57.6956334578,,,0.0,0.0,0.5741283631,57.4128363063,0.7973485311,79.7348531073,263,92,171,0,54.5182509506,-46.15,0.8711026616,,,8782.85,51,6546.2,177,-990.75,35,0.0,0,Tuesday,2021-04
2021-04-07,strategy_38,794.0,771.2,22.8,89615.9,188844.7,189615.9,189615.9,0.896159,0.0040837789,0.4083778893,0.1685389865,16.853898655,0.4760897023,47.6089702296,,,0.0,0.0,0.8248065291,82.4806529104,0.9540524264,95.4052426387,57,22,35,0,13.5298245614,-70.15,0.9467836257,,,-70.1,54,841.3,3,0.0,0,0.0,0,Wednesday,2021-04
2021-04-08,strategy_38,8835.25,8726.45,108.8,98342.35,189615.9,198342.35,198342.35,0.9834235,0.0460217208,4.6021720752,0.1365906924,13.6590692376,0.4275811984,42.7581198387,,,0.0,0.0,0.856527063,85.6527062986,0.9322184332,93.2218433152,272,91,181,0,32.0825367647,-46.65,0.965502451,,,-1680.5,55,3437.95,187,6969.0,30,0.0,0,Thursday,2021-04
2021-04-09,strategy_38,3565.5,3458.3,107.2,101800.65,198342.35,201800.65,201800.65,1.0180065,0.017436014,1.7436014043,0.0686063734,6.8606373385,0.2436295007,24.362950067,,,0.0,0.0,0.4888633855,48.886338548,0.9523097152,95.2309715193,268,94,174,0,12.9041044776,-47.65,0.9026741294,,,-62.0,60,2389.1,176,1131.2,32,0.0,0,Friday,2021-04
2021-04-12,strategy_38,4912.5,4793.3,119.2,106593.95,201800.65,206593.95,206593.95,1.0659395,0.023752649,2.3752648963,0.0895391684,8.9539168393,0.1838760641,18.3876064144,1.0659395,106.59395,0.0,0.0,0.4339487692,43.3948769179,0.946137317,94.6137316983,298,95,203,0,16.0848993289,-81.775,0.8046420582,,,5591.9,54,-5028.15,206,4229.55,38,0.0,0,Monday,2021-04
2021-04-13,strategy_38,21180.5,21066.1,114.4,127660.05,206593.95,227660.05,227660.05,1.2766005,0.1019686201,10.1968620088,0.1478136162,14.7813616205,0.2055411139,20.5541113942,0.9010856962,90.1085696225,0.0,0.0,0.5467092836,54.6709283624,0.7218937976,72.1893797647,286,114,172,0,73.6576923077,-31.9,0.9004079254,,,1252.95,57,16999.3,188,2813.85,41,0.0,0,Tuesday,2021-04
2021-04-15,strategy_38,20441.75,20330.55,111.2,147990.6,227660.05,247990.6,247990.6,1.479906,0.0893022294,8.9302229355,0.2288890051,22.8889005065,0.3078576216,30.7857621645,0.9305151674,93.0515167379,0.0,0.0,0.5429141986,54.291419856,0.7293130313,72.931303131,278,117,161,0,73.1314748201,-32.4,0.9164868106,,,6944.15,49,9842.5,190,3543.9,39,0.0,0,Thursday,2021-04
